"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.94796774805975758e+05,1.94796774805975758e+05,1.91965656224471853e-05,9.45963747899616125e-01,"",1.2723791130119935
1,2,1.94181037275827257e+05,1.94181037275827257e+05,2.30358787469366217e-05,1.13515649747953939e+00,"",2.5396694730152376
2,3,1.93441386245426402e+05,1.93441386245426402e+05,2.76430544963239433e-05,3.40546949243861807e-01,"3",3.829130152997095
3,4,1.92552716321625543e+05,1.92552716321625543e+05,3.31716653955887306e-05,1.95868754578506360e-01,"3",5.104348950000713
10,11,1.78640673549571977e+05,1.78640673549571977e+05,1.39645533374311043e-06,7.01833160725615968e-01,"3",14.070562620996498
20,21,8.94888657746261742e+04,8.94888657746261742e+04,3.81401491611146609e-15,1.05170152816653673e+00,"3,9",26.77398385599372
30,31,5.42606757837041150e+04,5.42606757837041150e+04,2.38375932256966631e-16,5.90677191900712106e-01,"3,4,9",39.29465150699252
40,41,4.43140126665011194e+04,4.43140126665011194e+04,2.38375932256966631e-16,1.26990190380992818e+00,"3,4,9",51.64770822200808
50,51,1.36106001880087606e+04,1.36106001880087606e+04,2.38375932256966631e-16,3.29158573467533355e-01,"0,3,4,9",64.03976785301347
60,61,6.11727856001204628e+00,6.11727856001204628e+00,2.38375932256966631e-16,1.08167875694234850e+00,"3",76.07087318500271
70,71,2.43765538208589483e+00,2.43765538208589483e+00,1.91965656224471840e-08,1.74888513368799320e-01,"",87.70694400000502
80,81,2.42159454683991182e+00,2.42159454683991182e+00,1.18860074549497905e-07,1.65083113374816307e-02,"",99.31275584700052
90,91,2.42034210041149089e+00,2.42034210041149089e+00,7.35950252757305037e-07,1.17498218108179654e-02,"",110.94548970501637
100,101,2.42000576185407512e+00,2.42000576185407512e+00,4.55680998507189134e-06,2.28261508336783242e-02,"",122.5920337199932
110,111,2.41778002228079547e+00,2.41778002228079547e+00,2.82145663545256193e-05,1.41333509500082166e-01,"",134.22451839299174
120,121,2.23451581182639281e+00,2.23451581182639281e+00,1.59393895011552884e-05,8.75099838477274683e-01,"",145.7989090210176
130,131,1.03238648192412552e+00,1.05081225585489602e+00,9.86924985251233191e-05,9.45107825555456388e-02,"",157.47195015501347
140,141,1.02667121282482920e+00,1.02667121282482920e+00,7.36735553790104377e-05,4.14689674304589070e-02,"",169.16310971899657
150,151,1.02347667683138033e+00,1.02347667683138033e+00,8.92724764163560269e-05,2.56764916038491664e-01,"",180.77853252500063
160,161,6.76182691395597502e-01,2.00146741521994365e+00,1.91927654078123824e-04,6.62425284429169370e-01,"",192.46680243100855
170,171,5.82894543720656744e-01,5.82894543720656744e-01,3.55500406705159156e-04,1.18679478030056895e+00,"",204.08504535499378
180,181,4.81769418803815352e-01,4.81769418803815352e-01,1.86307111245703890e-03,4.82651401533385371e-01,"",215.72066863501095
190,191,4.26010777641720129e-01,4.26010777641720129e-01,5.49275162052738613e-03,5.52006838943698425e-02,"",227.42120994400466
200,201,4.01034149784842919e-01,4.01034149784842919e-01,2.99003925256397960e-03,1.18676418406305120e-01,"",239.1123540920089
210,211,1.69454320452752411e-01,1.69454320452752411e-01,5.35692562051680050e-03,2.55143438307743442e-01,"",250.84587737201946
220,221,1.26927712392428428e-02,1.26927712392428428e-02,2.28492745347536009e-03,1.90463556122977218e-01,"",262.75017948800814
230,231,1.04823609392763889e-02,1.04823609392763889e-02,5.92253195940813213e-04,1.34891946281959930e-02,"",274.6306356670102
240,241,1.00319565690661205e-02,1.00319565690661205e-02,2.81576763466384584e-04,1.00696298331697937e-02,"",286.4645717260137
