"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,2.95896197536343470e+03,2.95896197536343470e+03,3.55950760262537406e-05,4.95200584011984102e+00,"3",1.2077310500026215
1,2,2.95799813747032795e+03,2.95799813747032795e+03,4.27140912315044860e-05,2.47600292005992051e+00,"3",2.3790494900022168
2,3,2.95681999979091916e+03,2.95681999979091916e+03,5.12569094778053818e-05,2.47600292005992051e+00,"3",3.5699079780024476
3,4,2.95532850906842759e+03,2.95532850906842759e+03,6.15082913733664555e-05,1.23800146002996025e+00,"3",4.737898051011143
10,11,2.92849055148724847e+03,2.92849055148724847e+03,2.79104789224732613e-06,4.45680525610785694e-01,"3,7",12.951119869016111
20,21,2.84697460782304097e+03,2.84697460782304097e+03,2.26307398645106920e-13,2.44791840065925415e-01,"3,6,7",24.6918259980157
30,31,2.64427310756421593e+03,2.64427310756421593e+03,4.42006637978724453e-16,7.28480783527484799e-01,"3,4,6,7",36.5610486860096
40,41,1.68727200919157917e+03,1.68727200919157917e+03,4.42006637978724453e-16,1.07563588588546935e-01,"3,4,6,7,9",48.38247486000182
50,51,1.01114362653963113e+02,1.01114362653963113e+02,4.42006637978724453e-16,6.66005389187754759e-01,"3,4,7",60.31096468999749
60,61,1.33152581542351078e+00,1.33152581542351078e+00,6.15082913733664659e-08,4.97170359007102158e-01,"",72.19414966701879
70,71,1.30503075117002099e+00,1.30503075117002099e+00,3.80843127976064681e-07,2.17631733647069350e-02,"",84.14261370402528
80,81,1.30486057071834005e+00,1.30486057071834005e+00,2.35808026671014323e-06,4.02707990795752625e-03,"",96.0082953950041
90,91,1.30485030676789227e+00,1.30485030676789227e+00,1.46006114743318933e-05,3.62437191716177343e-04,"",107.91791453500628
100,101,1.30484721144475846e+00,1.30484721144475846e+00,1.66514471086880586e-06,3.88716945385854937e-04,"",119.76502844400238
110,111,1.30482906732391224e+00,1.30482906732391224e+00,1.03585322173726673e-06,2.40683286874966923e-03,"",131.63901876300224
120,121,1.30471326607532467e+00,1.30471326607532467e+00,7.60944132751948513e-07,1.49024747360668036e-02,"",143.51580209401436
130,131,1.30383724238453480e+00,1.30383724238453480e+00,5.68041751322798481e-07,9.22721956072006244e-02,"",155.3947899019986
140,141,1.28062663122821618e+00,1.28062663122821618e+00,1.22123777816293535e-06,5.71325114315921256e-01,"",167.334763381019
150,151,8.55537742032382753e-01,8.55537742032382753e-01,9.11649116447518380e-07,8.22708164614926463e-01,"",179.26817238901276
160,161,5.18909743431108628e-01,5.18909743431108628e-01,5.64469103875687670e-06,2.13245956268188930e-01,"",191.22120587000973
170,171,2.70852647155862436e-01,2.70852647155862436e-01,3.49504390978658310e-05,8.25226721472038793e-02,"",203.126976457017
180,181,5.07964106627899273e-02,5.07964106627899273e-02,2.16403906741128817e-04,1.72976456034714871e-01,"",215.01719310201588
190,191,4.51105359457910082e-02,4.51105359457910082e-02,1.74335178764563635e-04,1.86814572517492034e-02,"",226.96756811800878
200,201,4.12308468082349944e-02,4.12308468082349944e-02,1.30140513607031685e-04,8.29640639873473716e-03,"",238.929020244017
210,211,2.40417247677414958e-02,2.40417247677414958e-02,1.29336404435677842e-04,5.13691616740782689e-02,"",250.84646862299996
220,221,1.06881549952752564e-02,1.06881549952752564e-02,2.78061432668973369e-04,3.83468737130527176e-02,"",262.7723175580031
230,231,1.00915857891250311e-02,1.00915857891250311e-02,4.49034745016883429e-04,4.95844732892507505e-03,"",274.68144030999974
240,241,1.00620140478663578e-02,1.00620140478663578e-02,7.47258290069968256e-05,1.07102462304781610e-03,"",286.4815686570073
250,251,1.00613527414784472e-02,1.00613558742393798e-02,1.04750825317538569e-05,1.15670659289164124e-04,"",298.31486992901773
260,261,1.00613527414784472e-02,1.00613568709637304e-02,2.71514139223059907e-06,2.49848624064594506e-05,"",310.1235010360251
270,271,1.00613466277186415e-02,1.00613466277186415e-02,2.44362725300753908e-07,1.58301632933662581e-05,"",321.99920750802266
280,281,1.00613428254717509e-02,1.00613428254717509e-02,2.18898956383333898e-07,1.11906599081834090e-05,"",333.84165852802107
290,291,1.00613426163559221e-02,1.00613427896871586e-02,8.74270305326828828e-08,4.22223027227949261e-06,"",345.6564856090117
300,301,1.00613425433307216e-02,1.00613425848573752e-02,2.96625633552114542e-08,1.09440208657484442e-06,"",357.54624185702414
310,311,1.00613425377991603e-02,1.00613427919357921e-02,2.96625633552114542e-08,5.92666471757989015e-07,"",369.43580257802387
320,321,1.00613414216768008e-02,1.00613429435478120e-02,2.96625633552114542e-08,2.11757789381125689e-07,"",381.2803333000047
330,331,1.00613414216768008e-02,1.00613426159284584e-02,2.96625633552114542e-08,6.58651428091053134e-08,"",393.12941174101434
340,341,1.00613414216768008e-02,1.00613426575661847e-02,2.96625633552114542e-08,8.85719395776477083e-08,"",404.9527494860231
350,351,1.00613413895337088e-02,1.00613427884407528e-02,2.96625633552114542e-08,4.27140912315044943e-08,"",416.76106724800775
360,361,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",428.51323656900786
370,371,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",440.25967997001135
380,381,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",451.9881079860206
390,391,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",463.7533607050136
400,401,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",475.4601881840208
410,411,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",487.1717378690082
420,421,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",498.96841003600275
430,431,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",510.72551860602107
440,441,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",522.514305566001
450,451,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",534.3529433670046
460,461,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",546.1548021690105
470,471,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",557.9635957980063
480,481,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",569.7091653980024
490,491,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",581.4620490410016
500,501,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",593.2533779570076
510,511,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",604.9487201140146
520,521,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",616.7050175030017
530,531,1.00613413895337088e-02,1.00613429242516553e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",628.4856787650206
540,541,1.00613413895337088e-02,1.00613427861127938e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",640.2192307860241
546,546,1.00613413895337088e-02,1.00613429242495441e-02,2.96625633552114542e-08,2.96625633552114542e-08,"",646.1051622890227
