"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,5.76880196155706457e+01,5.76880196155706457e+01,7.19732345103323874e-05,1.01692388707470176e+01,"",1.1555623759923037
1,2,5.76880196155706457e+01,1.55274160168527555e+03,8.63678814123988595e-05,5.08461943537350880e+00,"",2.3075452859920915
2,3,5.76880196155706457e+01,1.55263052151665534e+03,1.03641457694878626e-04,5.08461943537350880e+00,"",3.484067812009016
3,4,5.65786582343049744e+01,5.65786582343049744e+01,1.24369749233854335e-04,2.54230971768675440e+00,"",4.636686799000017
10,11,5.51295237761350307e+01,5.51295237761350307e+01,4.45639297555561523e-04,4.59304456448279885e-01,"",12.700510174006922
20,21,4.63504886833469101e+01,4.63504886833469101e+01,2.75928106992752008e-03,3.82218909090652426e-01,"2",24.33163135498762
30,31,2.32762461630515141e+01,2.32762461630515141e+01,4.77583667318108508e-06,4.38298134771855863e-01,"2,4",35.984498914011056
40,41,1.00605080724203955e+01,1.00605080724203955e+01,4.57593501474586437e-13,9.42300876714195601e-01,"2,4",47.59263427599217
50,51,4.85730743104695883e-01,4.85730743104695883e-01,5.99776954252769934e-08,6.54987969116878954e-01,"",59.24674524800503
60,61,3.49867251725760275e-01,3.49867251725760275e-01,3.71366081296301278e-07,6.29973542579375656e-02,"",71.06058333898545
70,71,3.38148556925404464e-01,3.38148556925404464e-01,2.29940089160626755e-06,4.70272729641333515e-02,"",82.83734075998655
80,81,3.36332581781048801e-01,3.36449029137243394e-01,1.42372842502575576e-05,1.46273629827640365e-02,"",94.61452203401132
90,91,3.36259467085770258e-01,3.36259467085770258e-01,8.05881587129989285e-05,1.31646266844876315e-03,"",106.34461982100038
100,101,3.36248755368848629e-01,3.36248755368848629e-01,7.25293428416990285e-06,9.43182675528305911e-04,"",118.11551032899297
110,111,3.36236911828772855e-01,3.36236911828772855e-01,1.87996056645683885e-06,5.83993852504529048e-03,"",129.87398538101115
120,121,3.36173879938865772e-01,3.36173879938865772e-01,4.04174316389116058e-06,3.61593600700998510e-02,"",141.5694827149855
