"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.71863015314741176e+02,1.71863015314741176e+02,1.58887801479361217e-05,1.16307070315562000e+00,"",1.163620795996394
1,2,1.71559393679196745e+02,1.71559393679196745e+02,1.90665361775233467e-05,1.39568484378674396e+00,"",2.334647165989736
2,3,1.70634888923638556e+02,1.70634888923638556e+02,2.28798434130280153e-05,1.67482181254409279e+00,"",3.492092019005213
3,4,1.66796351530047957e+02,1.66796351530047957e+02,2.74558120956336164e-05,2.00978617505291135e+00,"2",4.666925416007871
10,11,1.59178810169148079e+02,1.59345357919154964e+02,5.76943470767787554e-05,3.18305898752949401e-01,"2",12.769759187998716
20,21,1.57272666324311160e+02,1.57272666324311160e+02,1.03442579088125796e-10,3.08927887969641268e-01,"2",24.429415527003584
30,31,1.53176128278179334e+02,1.53176128278179334e+02,1.57840849438668512e-15,3.68952060936837203e-02,"2",36.02637719898485
40,41,1.31403756749739642e+02,1.31403756749739642e+02,3.94602123596671280e-16,1.85304454170409111e-01,"2",47.723793327983
50,51,5.44507181535752380e+01,5.44507181535752380e+01,3.94602123596671280e-16,1.44594861015274384e-01,"2",59.42621938299271
60,61,9.69612063553062176e-01,9.69612063553062176e-01,1.58887801479361209e-08,8.95293267440139817e-01,"",71.28668036899762
70,71,1.03789354295892228e-01,1.03789354295892228e-01,9.83791387494821030e-08,6.68332842970994490e-01,"",82.99236531299539
80,81,4.19497364950255427e-02,4.19497364950255427e-02,6.09137696599511359e-07,1.73231872898081757e-01,"",94.71965974298655
90,91,2.78205944158644060e-02,2.80671435259029871e-02,3.77162006229203256e-06,4.37202501204395147e-02,"",106.5557754469919
100,101,2.63567593603188238e-02,2.63567593603188238e-02,2.33528773111481258e-05,4.76609105661820586e-03,"",118.38879555198946
110,111,2.62759684613313275e-02,2.62759684613313275e-02,8.17623799180912570e-05,1.04746689154650344e-03,"",130.2032564499823
120,121,2.62742437849907660e-02,2.62742606090595500e-02,2.11928088747692512e-05,8.95293267440139826e-04,"",142.0473761849862
130,131,2.62734170967822943e-02,2.62734170967822943e-02,1.90735279872923250e-06,5.54341993273861546e-03,"",154.0413155290007
140,141,2.62682817882392249e-02,2.62682817882392249e-02,2.05994102262757122e-07,3.43233951021958278e-02,"",165.91131368099013
150,151,2.62131262173903555e-02,2.62131262173903555e-02,1.28144811135615920e-07,2.12521415594691593e-01,"",177.74067385299713
160,161,1.62343715146208122e-02,1.62343715146208122e-02,7.93438894449961743e-07,5.48281912282357897e-01,"",189.583675545
170,171,1.59392566908494911e-02,1.59392566908494911e-02,4.91276450171461594e-06,1.18428893052989301e-01,"",201.4300388559932
180,181,1.48858327811260561e-02,1.48858327811260561e-02,3.04185428999401652e-05,1.06586003747690360e-02,"",213.25958254898433
190,191,1.16697234559499374e-02,1.16697234559499374e-02,6.53970833298251204e-05,2.74980183967765482e-02,"",225.03526351199253
200,201,1.02509178505762084e-02,1.02509178505762084e-02,3.50183360612035571e-04,1.42925787384628380e-02,"",236.81170677399496
210,211,1.01107939142738197e-02,1.01107939142738197e-02,3.64429352494805361e-05,1.58580449808831550e-03,"",248.58455432098708
220,221,1.00667144897688896e-02,1.00667144897688896e-02,2.72045053919962132e-05,2.76549626078000533e-03,"",260.3770070069877
230,231,1.00623624728797129e-02,1.00623624728797129e-02,2.03080544571036005e-05,2.47080006565187109e-03,"",272.09796268399805
240,241,1.00613752888290102e-02,1.00613752888290102e-02,1.51598814200100046e-05,2.66846407090402023e-04,"",283.8979198409943
250,251,1.00613505448667317e-02,1.00613505448667317e-02,1.96973117595603134e-06,4.81590672859197059e-05,"",295.67214576300466
260,261,1.00613437708159462e-02,1.00613437708159462e-02,1.01851117564606068e-06,1.49793962886124601e-05,"",307.36495766599546
270,271,1.00613426221548580e-02,1.00613426221548580e-02,2.63998096727458904e-07,9.31838284322003812e-06,"",319.0813930639997
280,281,1.00613425215828976e-02,1.00613427178987830e-02,2.85117944465655583e-08,2.97763930851827485e-06,"",330.8265386809944
290,291,1.00613425215828976e-02,1.00613426375705632e-02,1.77366170893194975e-08,7.71804108767936734e-07,"",342.63184740999714
300,301,1.00613424820160408e-02,1.00613428289119157e-02,1.32406501232801019e-08,5.60814552756822296e-07,"",354.3933057920076
310,311,1.00613424820160408e-02,1.00613427911085893e-02,1.32406501232801019e-08,3.48871516978963960e-07,"",366.14852056800737
320,321,1.00613424820160408e-02,1.00613426690516240e-02,1.32406501232801019e-08,3.87083416508528750e-08,"",377.9773849689809
330,331,1.00613380479912303e-02,1.00613426669311206e-02,1.32406501232801019e-08,2.74558120956336138e-08,"",389.7761254909856
340,341,1.00613380479912303e-02,1.00613427229162469e-02,1.32406501232801019e-08,2.28798434130280120e-08,"",401.5280134269851
350,351,1.00613380479912303e-02,1.00613426284325031e-02,1.32406501232801019e-08,1.90665361775233445e-08,"",413.3299321619852
