"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,5.29704550541119417e+05,5.29704550541119417e+05,2.93712143799442815e-05,1.23838926387776893e+00,"5",0.7896799090012792
1,2,5.29649639783002087e+05,5.29649639783002087e+05,3.52454572559331351e-05,7.82284983637236642e-01,"5",1.5740736970001308
2,3,5.29600721970901592e+05,5.29600721970901592e+05,4.22945487071197580e-05,9.38741980364683926e-01,"5",2.346344769001007
3,4,5.29543765056014177e+05,5.29543765056014177e+05,5.07534584485437083e-05,2.81622594109405155e-01,"3,5",3.1434224790009466
10,11,5.28660161190285813e+05,5.28660161190285813e+05,7.69885766646586267e-06,2.53238555700999957e-01,"3,5",8.619135213000845
20,21,5.20604494072076574e+05,5.33469216945175780e+05,7.46948607888394242e-13,6.53327662037438306e-01,"3,5",16.468761692000044
30,31,4.82892395776609599e+05,4.82892395776609599e+05,3.64720999945505001e-16,1.48303794152622459e-01,"3,5",24.32827479000116
40,41,3.11513573958903668e+05,3.11513573958903668e+05,3.64720999945505001e-16,3.42030692251351243e-01,"3,5",32.294107415000326
50,51,2.58363382381656520e+04,2.58363382381656520e+04,3.64720999945505001e-16,1.04203946584193430e+00,"2,3,5",40.31249671700061
60,61,2.32187987526254647e+00,2.99264232329361946e+00,3.64720999945505001e-16,5.60072371027060978e-01,"5",48.728340641000614
70,71,1.84642634086153135e+00,1.84642634086153135e+00,3.64720999945505001e-16,4.56047663136481096e-01,"5",58.33253214100114
80,81,1.66059506925988387e+00,1.66059506925988387e+00,3.64720999945505001e-16,3.40437756340730480e-01,"5",68.12340508200032
90,91,1.53362005516267685e+00,1.53362005516267685e+00,3.64720999945505001e-16,8.82414664435173385e-02,"5",78.50360058600018
100,101,1.52490688672607755e+00,1.52497828752129982e+00,3.64720999945505001e-16,6.32972299810039864e-03,"5",88.94621244500013
110,111,1.52488393213533446e+00,1.52488393213533446e+00,3.64720999945505001e-16,2.46967564561249419e-03,"5",99.3822455139998
120,121,1.52487602893221341e+00,1.52487602893221341e+00,3.64720999945505001e-16,1.52915806464531106e-02,"5",109.80391881099968
130,131,1.52485573894614945e+00,1.52485573894614945e+00,3.64720999945505001e-16,9.46814368447106008e-02,"5",120.52352504400005
140,141,1.52451376727567589e+00,1.52451376727567589e+00,3.64720999945505001e-16,5.86242501036559727e-01,"5",131.199476496
150,151,1.52089285203353075e+00,1.52089285203353075e+00,3.64720999945505001e-16,3.92856594379382307e-01,"5",141.81749698100066
160,161,1.35684837669390590e+00,1.47004035066242666e+00,3.52454572559331349e-08,8.44605723680154186e-01,"",152.51446097900043
170,171,1.31544286831421475e+00,1.31544286831421475e+00,2.18230581415703448e-07,7.02347826983221624e-01,"",163.1430115710009
180,181,1.25214059330515393e+00,1.25214059330515393e+00,1.35122623943313927e-06,3.48304841295929035e-01,"2",173.79964237400054
190,191,1.23633548662316062e+00,1.23633548662316062e+00,1.19511777262143079e-11,1.68485294683613646e-02,"2,7",184.52053029499984
200,201,1.23315325173900114e+00,1.23315325173900114e+00,3.64720999945505001e-16,1.01945377673199594e-02,"2,7",195.27258099400024
210,211,1.23263957491290532e+00,1.23264670360854534e+00,3.64720999945505001e-16,9.17508399058796246e-04,"2,7",206.001692586
220,221,1.23261648760834541e+00,1.23261648760834541e+00,3.64720999945505001e-16,1.98599390861261410e-03,"2,7",216.7657176770008
230,231,1.23248352365754843e+00,1.23248352365754843e+00,3.64720999945505001e-16,1.22967508186212562e-02,"2,7",227.62255328300125
240,241,1.23150728525563258e+00,1.23150728525563258e+00,3.64720999945505001e-16,7.61382399208342248e-02,"2,7",238.4645111230002
250,251,1.21948417261691344e+00,1.21948417261691344e+00,3.64720999945505001e-16,1.96428297189691153e-01,"2,7",249.2622488140005
260,261,1.21844564820372203e+00,1.21844961533642060e+00,3.64720999945505001e-16,1.47321222892268355e-02,"2,7",260.11643823800114
270,271,1.21837879766919133e+00,1.21837879766919133e+00,3.64720999945505001e-16,2.64733022585199535e-03,"2,7",271.0189166270011
280,281,1.21837681799075859e+00,1.21837682864352681e+00,3.64720999945505001e-16,2.38259720326679540e-04,"2,7",281.9213572050012
290,291,1.21837673774970967e+00,1.21837674919345229e+00,3.64720999945505001e-16,3.09303853886775174e-05,"2,7",292.8694165240013
300,301,1.21837671880162990e+00,1.21837672327100388e+00,3.64720999945505001e-16,8.01715589274521171e-06,"2,7",303.8752755919995
310,311,1.21837671880162990e+00,1.21837674470329471e+00,3.64720999945505001e-16,8.65852836416482664e-07,"2,7",314.9195307070004
320,321,1.21837669558670614e+00,1.21837673198990504e+00,3.64720999945505001e-16,5.38629732477965532e-07,"2,7",325.91994164300013
330,331,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",336.87765581200074
340,341,1.21837669558670614e+00,1.21837674965961718e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",347.9199735630009
350,351,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",358.9116131810006
360,361,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",369.95083142300064
370,371,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",381.0353486969998
380,381,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",392.1476070789995
390,391,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",403.1653140369999
400,401,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",414.19447397899967
410,411,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",425.3094759790001
420,421,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",436.3905967330011
430,431,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",447.49542603699956
440,441,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",458.64250758600065
450,451,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",469.7630455660001
460,461,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",480.8595127160006
470,471,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",491.9386649349999
480,481,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",503.091373438001
490,491,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",514.2083076800009
500,501,1.21837669558670614e+00,1.21837674965961673e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",525.3461662980008
510,511,1.21837669558670614e+00,1.21837675577697624e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",536.5574086039996
512,512,1.21837669558670614e+00,1.21837675577697668e+00,3.64720999945505001e-16,2.44760119832869025e-08,"2,7",537.6739358880004
