"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.33343422549878160e+04,4.33343422549878160e+04,9.00262478203090822e-05,1.19108303212125808e+01,"",1.2336650649958756
1,2,4.26216631222902070e+04,4.26216631222902070e+04,1.08031497384370896e-04,5.95541516060629039e+00,"",2.4966569269890897
2,3,4.25005533303273405e+04,4.25005533303273405e+04,1.29637796861245059e-04,5.95541516060629039e+00,"",3.7106613689975347
3,4,4.25005533303273405e+04,4.29051416230953037e+04,1.55565356233494071e-04,2.97770758030314520e+00,"",4.961135193996597
10,11,4.04505123623497057e+04,4.04505123623497057e+04,5.57418797601016112e-04,4.46656137045471746e-01,"",13.596333155001048
20,21,3.85250832046468640e+04,3.85250832046468640e+04,1.50640654840898447e-04,2.23446249806432767e-01,"2,9",25.619802731991513
30,31,3.17785331976364614e+04,3.17785331976364614e+04,7.32635480308504962e-11,6.91760141687589147e-01,"2,4,8,9",37.66833128800499
40,41,1.01842528873522297e+04,1.01842528873522297e+04,2.79478256343271241e-16,6.56977016529337043e-01,"2,4,8,9",49.72461899201153
50,51,1.43758659268109898e+01,1.43758659268109898e+01,2.79478256343271241e-16,8.19278300165487083e-01,"2,3",61.509400270995684
60,61,1.54432291164980251e+00,1.56018023592802324e+00,1.08031497384370898e-07,8.62838438703603522e-02,"",73.12013535099686
70,71,1.52089276004021823e+00,1.52089276004021823e+00,6.68902557121219334e-07,9.31865513799891645e-03,"",84.66696128499461
80,81,1.51720097490824535e+00,1.51720097490824535e+00,4.14166832596394961e-06,4.23339924992196734e-02,"",96.18802187000983
90,91,1.51152390463619790e+00,1.51152390463619790e+00,2.26465848879237479e-05,1.24629097879582779e-02,"",109.39139390201308
100,101,1.51138910687500494e+00,1.51138910687500494e+00,1.67192862381406663e-05,1.22583647133865086e-02,"",120.92803174300934
110,111,1.51129122124366821e+00,1.51129122124366821e+00,3.61136582743838368e-06,7.59005632749381598e-02,"",132.47653804899892
120,121,1.50946858405967199e+00,1.50946858405967199e+00,2.69587014471944311e-06,4.69956282110110313e-01,"",144.06901328099775
130,131,1.42892365513140307e+00,1.42892365513140307e+00,1.66921173651201339e-05,3.50820484770068830e-01,"",155.6146436110139
140,141,1.30756300743777443e+00,1.41059641796232071e+00,1.03353191056589804e-04,1.00345995986439562e+00,"",167.23852862301283
150,151,6.84639210808392962e-01,6.84639210808392962e-01,1.05859651480906823e-04,5.01729979932197812e-01,"",178.78176261100452
160,161,6.06024911065945138e-01,6.06024911065945138e-01,5.46212549780750460e-04,3.18987955390417077e-01,"",190.37872296498972
170,171,4.96223980552690735e-01,4.96223980552690735e-01,3.38200413884944418e-03,4.02612740907924760e-01,"",201.96748272900004
180,181,4.10547564137148879e-01,4.17634365157186327e-01,1.41851412320890559e-03,5.11943157368057067e-01,"",213.5615314989991
190,191,4.06923128029386461e-01,4.06923128029386461e-01,6.54389943975676285e-04,4.60748841631251349e-02,"",225.1175153950171
200,201,4.05726559677702991e-01,4.05726559677702991e-01,1.49998268847557670e-04,1.43311319700984378e-02,"",236.67295537199243
210,211,4.05456388040600468e-01,4.05460463470506127e-01,3.88795512852869432e-05,1.06981326911505994e-02,"",248.240661541
220,221,4.05439051098004266e-01,4.05439051098004266e-01,2.90234295162615500e-05,2.77295599354623499e-03,"",259.77798383901245
230,231,4.05437279790733851e-01,4.05437279790733851e-01,7.52287293061499278e-06,2.49566039419161134e-04,"",271.34807623300003
240,241,4.05437087149830788e-01,4.05437087821281461e-01,1.94992866361540592e-06,1.55250041801871730e-04,"",282.9340892260079
250,251,4.05437067613348245e-01,4.05437067613348245e-01,5.05421509609113095e-07,4.02408108350451509e-05,"",294.54331205799826
260,261,4.05437051802352844e-01,4.05437055207667096e-01,1.31005255290682093e-07,8.65140604563394166e-05,"",306.1814152149891
270,271,4.05437051678425364e-01,4.05437053678755988e-01,9.77948990534730054e-08,2.69093333643398045e-05,"",317.8299788479926
280,281,4.05437028880079375e-01,4.05437055421065951e-01,7.50218731835909082e-08,5.81241600669739724e-06,"",329.46395440000924
290,291,4.05437028880079375e-01,4.05437052668083997e-01,7.50218731835909082e-08,6.27740928723318769e-07,"",341.0408430029929
300,301,4.05437028880079375e-01,4.05437052667879716e-01,7.50218731835909082e-08,3.90505076940202071e-07,"",352.54406712698983
310,311,4.05437028880079375e-01,4.05437058157039010e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",364.1231991990062
320,321,4.05437028880079375e-01,4.05437055337375507e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",375.7834626889962
330,331,4.05437028880079375e-01,4.05437049704152341e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",387.406475219992
340,341,4.05437028880079375e-01,4.05437053895276733e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",399.05522204600857
350,351,4.05437028880079375e-01,4.05437031678905879e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",410.67704958401737
360,361,4.05437028880079375e-01,4.05437056348653457e-01,7.50218731835909082e-08,7.50218731835909082e-08,"",422.26356890800525
370,371,4.05437028880079375e-01,4.05437054079671011e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",433.8666868630098
380,381,4.05437028880079375e-01,4.05437052301795331e-01,7.50218731835909082e-08,9.00262478203090818e-08,"",445.4525361309934
390,391,4.05437028880079375e-01,4.05437052471474935e-01,7.50218731835909082e-08,1.29637796861245062e-07,"",457.0743376710161
400,401,4.05437028880079375e-01,4.05437055290201298e-01,7.50218731835909082e-08,1.08031497384370898e-07,"",468.6343321890163
