"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,7.83208163626780447e+02,7.83208163626780447e+02,1.57985049290686170e-04,1.57118984411394291e+00,"8",1.1775760450109374
1,2,7.81954349171258627e+02,7.81954349171258627e+02,1.89582059148823387e-04,2.35678476617091431e-01,"7,8",2.385590202989988
2,3,7.80496736833046270e+02,7.80496736833046270e+02,2.27498470978588048e-04,1.41407085970254864e-01,"7,8",3.5641021770134103
3,4,7.78756418551856768e+02,7.78756418551856768e+02,2.72998165174305647e-04,4.24221257910764593e-02,"7,8",4.738090855011251
10,11,7.52639682630447851e+02,7.52639682630447851e+02,5.95412967017352797e-06,8.93197159611699987e-02,"7,8",12.966593040997395
20,21,5.98400287335247640e+02,5.98400287335247640e+02,1.28568562248279772e-10,5.53044138555198739e-01,"7,8",24.766377607011236
30,31,2.10410311641406395e+02,2.10410311641406395e+02,1.96180057141540179e-15,5.74347740924644468e-01,"1,7,8",36.58248565701069
40,41,1.39297831261037963e+01,1.39297831261037963e+01,2.45225071426925224e-16,6.96380815897813754e-01,"0,7",48.40558306200546
50,51,2.38874529811966285e+00,2.38874529811966285e+00,2.45225071426925224e-16,6.91474890992293534e-01,"7",59.888599419005914
60,61,2.27293231946184049e+00,2.27293231946184049e+00,2.45225071426925224e-16,1.06610746273423526e-01,"2,7",71.46485539901187
70,71,2.27178890456301108e+00,2.27178890456301108e+00,2.45225071426925224e-16,7.15603281435068794e-02,"2,7",83.07500604499364
80,81,2.26028084717119748e+00,2.26028084717119748e+00,2.45225071426925224e-16,4.43082690165047088e-01,"2,7",94.75183414001367
90,91,1.75440270277620236e+00,1.76722963899634355e+00,2.45225071426925224e-16,3.30759455877446928e-01,"2,7",106.37536052500946
100,101,1.71060309332101368e+00,1.71060309332101368e+00,2.45225071426925224e-16,3.31063211200695942e-02,"2,7",118.04290568700526
110,111,1.61661459259893725e+00,1.61661459259893725e+00,2.45225071426925224e-16,8.63874618876158823e-02,"2,7",129.67062433701358
120,121,1.58147410143806733e+00,1.58147410143806733e+00,2.45225071426925224e-16,3.41283800049840547e-01,"2,7",141.2951321520086
130,131,3.47667840727666377e-01,3.47667840727666377e-01,1.57985049290686184e-07,7.33728935813776406e-01,"",153.0163454299909
140,141,2.08462455085674236e-01,2.08462455085674236e-01,3.93117357851000142e-07,1.03496498510569565e-01,"",164.73358376300894
150,151,1.49339097955645345e-01,1.49339097955645345e-01,2.43407906288369188e-06,9.85906288204633080e-02,"",176.50784788199235
160,161,1.02046613480247253e-01,1.02046613480247253e-01,1.50711759886582102e-05,2.55546909902640840e-02,"",188.30299382601515
170,171,9.00666301418058257e-02,9.00666301418058257e-02,9.33167492973753526e-05,1.02159975764737523e-01,"",200.10259943900746
180,181,8.83735238603166329e-02,8.83735238603166329e-02,1.31361023616367411e-04,9.19439781882637648e-03,"",211.89007573400158
190,191,8.83216923914428853e-02,8.83216923914428853e-02,8.17170655712698397e-05,1.53827680305473544e-02,"",223.5617980020179
200,201,8.82770760250084219e-02,8.82770760250084219e-02,2.79023590427428785e-05,9.52460450920703389e-02,"",235.29657846299233
210,211,8.70548267102924100e-02,8.70548267102924100e-02,6.02690955323246150e-06,5.89738406486124411e-01,"",247.04961951301084
220,221,4.53425030984689614e-02,4.86884967447297062e-02,2.23189163633374266e-05,3.53843043891674647e-01,"",258.75418387001264
230,231,4.10856108373915049e-02,4.10856108373915049e-02,1.38192847355375680e-04,2.20118680744132905e-01,"",270.5208564019995
240,241,3.10264676710858937e-02,3.10264676710858937e-02,1.57121335978720921e-04,1.64317714700772194e-01,"",282.3293523020111
250,251,1.42809750637464712e-02,1.42809750637464712e-02,4.07258502856844526e-05,5.11093819805281679e-02,"",294.11302866900223
260,261,1.28770270901063036e-02,1.28770270901063036e-02,2.52163730547081777e-04,5.72294238164045097e-03,"",305.8080719569989
270,271,1.23032166093403877e-02,1.23032166093403877e-02,2.98963585262103338e-05,2.95233378288419640e-03,"",317.4890125670063
280,281,1.08982542746207944e-02,1.08982542746207944e-02,6.45761344166143084e-06,6.34724743561321161e-03,"",329.21002992001013
290,291,1.03139887387648996e-02,1.03139887387648996e-02,1.38832778987898893e-05,4.73819482169551831e-03,"",340.94840369198937
300,301,1.01137737239939338e-02,1.01137737239939338e-02,8.59615974282382678e-05,3.42818555340862864e-03,"",352.6375094440009
