"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,7.23047576103393652e+00,7.23047576103393652e+00,7.79647441983686174e-03,7.59783344574673425e+00,"",0.778680361001534
1,2,5.88989622980134442e+00,5.88989622980134442e+00,9.35576930380423340e-03,4.55870006744804002e+00,"9",1.5498246480001399
2,3,5.88989622980134442e+00,5.40213346166670135e+02,6.77721051146489353e-03,3.01918526608081716e+00,"",2.3490862350008683
3,4,5.88989622980134442e+00,5.40337837148682752e+02,6.77721051146489353e-03,2.27935003372402001e+00,"",3.1622807510011626
10,11,1.52356211888704363e+00,2.96294804291569003e+00,8.43193422994415950e-03,6.50697142762127201e-01,"",8.518396257000859
20,21,6.18222903531249979e-01,6.18222903531249979e-01,1.50150561990171506e-02,3.78829010012259493e-01,"",16.196997449000264
30,31,4.48001781885326855e-01,4.48001781885326855e-01,5.27064685637323050e-03,2.02205723185171354e-01,"",23.973263087000305
40,41,2.97626308451836408e-01,2.97626308451836408e-01,3.27876399641265862e-03,4.34723798980332476e-01,"",31.912902764001046
50,51,1.45947784178483420e-01,1.45947784178483420e-01,1.80732261563971769e-03,1.12680408695702158e-01,"",39.975792039000225
60,61,1.42078431914837381e-02,1.42078431914837381e-02,1.34915910328458634e-03,1.00938569243648232e-01,"",49.239789320001364
70,71,1.02647384086480761e-02,1.02647384086480761e-02,7.45948174966192218e-04,2.18027309566280157e-02,"",59.10138666800049
80,81,1.00399638080549761e-02,1.00399638080549761e-02,1.22753849942617557e-04,3.29315309901584939e-03,"",69.24525019700013
90,91,1.00056193370557222e-02,1.00056193370557222e-02,3.81813574861517639e-05,2.04860467983577913e-03,"",79.6119287140009
100,101,1.00040789556735468e-02,1.00040789556735468e-02,2.37518588649852825e-05,2.36934575022562367e-04,"",90.06323025700112
110,111,1.00039884266117148e-02,1.00039884266117148e-02,6.49706201653071811e-06,1.47392260430035570e-04,"",100.44279717100108
120,121,1.00039834011891853e-02,1.00039835727250594e-02,6.49706201653071811e-06,3.82040739034652114e-05,"",111.00637034800093
130,131,1.00039831497521423e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",121.59349520600153
140,141,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",132.11965888600025
150,151,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",142.92441499800043
160,161,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",153.46002154600137
170,171,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",164.0656541870012
180,181,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",174.68733343500026
190,191,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",185.2993973770008
200,201,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",195.8993906600008
210,211,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",206.57670237100137
220,221,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",217.26345315900107
230,231,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",228.0268876470018
240,241,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",238.77817210100147
250,251,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",249.49544093200166
260,261,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",260.30954786300026
270,271,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",271.1065455280004
280,281,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",281.95242881800004
290,291,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",292.8321258870001
300,301,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",303.7166467450006
310,311,1.00039831473699072e-02,1.00039833607759761e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",314.54018532900045
320,321,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",325.39936935100013
330,330,1.00039831473699072e-02,1.00039831473699072e-02,6.49706201653071811e-06,6.49706201653071811e-06,"",335.1592054490011
