"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,8.01056017877078266e+04,8.01056017877078266e+04,1.31365864571391574e-05,6.64376079243539697e-01,"",1.1849644409958273
1,2,8.00958710701934033e+04,8.00958710701934033e+04,1.57639037485669882e-05,7.97251295092247569e-01,"",2.39549155900022
2,3,8.00813209416527534e+04,8.00813209416527534e+04,1.89166844982803865e-05,9.56701554110697017e-01,"",3.585809023992624
3,4,8.00556912656149361e+04,8.00556912656149361e+04,2.27000213979364618e-05,1.14804186493283633e+00,"",4.788871808996191
10,11,7.49042922510409699e+04,7.49042922510409699e+04,8.13382808326750803e-05,1.26372307001429740e+00,"",13.393673586979276
20,21,7.34709367621105775e+04,7.34709367621105775e+04,1.70559624540273086e-05,1.80668558976266963e-01,"",25.79890200900263
30,31,6.92292057569401368e+04,6.92292057569401368e+04,1.05606023945687763e-04,1.11865209699587398e+00,"",38.228476397984196
40,41,5.38783043314990646e+04,5.38783043314990646e+04,4.12845547971933449e-07,4.39007238973981806e-01,"3",50.57828743598657
50,51,1.86820169774173664e+04,1.86820169774173664e+04,1.33632267833853734e-12,8.64457700522914596e-01,"0,3,4,6",62.97096931497799
60,61,2.22345359734515768e+02,2.22345359734515768e+02,3.26250653891244467e-16,1.02316630838833200e+00,"0,2,3,4,6",75.1115716539789
70,71,3.21917614873102380e+01,3.21917614873102380e+01,3.26250653891244467e-16,1.55216731401634195e-01,"0,3,5",86.72911769198254
80,81,2.20661556900373323e+00,2.20661556900373323e+00,1.57639037485669887e-08,1.39042402949273169e-01,"",98.31948282799567
90,91,2.20631987624118375e+00,2.20632407714302881e+00,9.76059369992100661e-08,1.04281802211954877e-02,"",109.84240913399844
100,101,2.20624748325643205e+00,2.20624828075505652e+00,6.04350235160488485e-07,1.12624346388911253e-03,"",121.39626403199509
110,111,2.20624559924186903e+00,2.20624559924186903e+00,3.74197736292919997e-06,2.43268588200048282e-04,"",132.91087147800135
