"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,2.19005925554494810e+05,2.19005925554494810e+05,4.07437324742128474e-05,4.15850989521036940e+00,"9",1.1958423839823809
1,2,2.18975284554474114e+05,2.18975284554474114e+05,4.88924789690554156e-05,4.99021187425244328e+00,"9",2.369378715986386
2,3,2.18577953505624930e+05,2.18577953505624930e+05,5.86709747628664987e-05,2.99412712455146579e+00,"7,9",3.5876703200046904
3,4,2.18577953505624930e+05,2.34875360458890354e+05,7.04051697154397957e-05,1.49706356227573290e+00,"9",4.787080619978951
10,11,2.17715620886626246e+05,2.17715620886626246e+05,4.50902565288864038e-08,6.07818604983081046e-01,"3,9",13.137807364983018
20,21,2.13265483178422059e+05,2.13265483178422059e+05,1.03616669907157512e-12,1.57546582411614566e-01,"2,3,9",25.169586895004613
30,31,1.90838669273344800e+05,1.90838669273344800e+05,2.52970385515521268e-16,1.94777620164409054e-01,"2,3,9",37.255037706985604
40,41,1.07378387865898330e+05,1.07378387865898330e+05,2.52970385515521268e-16,1.20601168504036371e+00,"2,3,9",49.35445492100553
50,51,4.23614408405713584e+03,4.23614408405713584e+03,2.52970385515521268e-16,9.87465125785984887e-01,"2,3,8,9",61.27884438098408
60,61,1.07739476190206922e+01,1.07739476190206922e+01,2.52970385515521268e-16,7.37138766538734558e-01,"3",73.07430454698624
70,71,1.06298501048906702e+00,1.09076272924333484e+00,4.37976479765807763e-08,3.43409827175568116e-01,"",84.6755504939938
80,81,1.00132527423749140e+00,1.00132527423749140e+00,2.71183492192048824e-07,3.70882613349613546e-02,"",96.29383312698337
90,91,1.00085351727830374e+00,1.00088780071198014e+00,1.67909670575913439e-06,4.45719623939540115e-03,"",107.89271334200748
100,101,1.00084995218028316e+00,1.00084995218028316e+00,1.03965242297806840e-05,4.01147661545586079e-04,"",119.49013972998364
110,111,1.00084877578978548e+00,1.00084877578978548e+00,1.28960674708772839e-06,4.44942980858168921e-04,"",131.09412647099816
120,121,1.00084220274910285e+00,1.00084220274910285e+00,1.16064607237895547e-07,2.75496966047074961e-03,"",142.7049277049955
130,131,1.00080023460561796e+00,1.00080023460561796e+00,1.60985382421323629e-07,1.70580459893436912e-02,"",154.354144685989
140,141,1.00048789282784933e+00,1.00048789282784933e+00,9.96779055812102019e-07,1.05618924647193538e-01,"",166.02587115598726
150,151,9.93189492855742873e-01,9.93189492855742873e-01,5.47242875016803588e-06,6.53964542632749168e-01,"",177.61119589299778
160,161,6.94868865877776187e-01,1.31986523564156499e+00,1.17652209761820565e-05,6.78030437801634300e-01,"",189.2014706560003
170,171,6.60982445035441346e-01,6.60982445035441346e-01,7.28471472358108803e-05,4.37311016378353790e-01,"",200.80818742400152
180,181,5.65517720929601841e-01,5.65517720929601841e-01,4.51050334807905615e-04,6.55966524567530712e-02,"",212.3682218239992
190,191,4.38569941237147043e-01,4.38569941237147043e-01,1.70824615772794449e-03,8.46160796258317166e-02,"",223.90859658498084
200,201,4.31796922775638858e-01,4.31796922775638858e-01,1.26542686737424561e-03,2.21086645960420734e-02,"",235.4486196099897
210,211,4.10906646200783265e-01,4.10906646200783265e-01,7.87196745656170587e-04,1.36891023829939062e-01,"",246.99452456500148
220,221,2.28407550467137038e-01,2.28407550467137038e-01,9.91711344840603276e-04,2.94303172967868010e-01,"",258.75103567299084
230,231,1.26415225957557692e-01,1.26415225957557692e-01,7.40308552078130784e-04,2.19696141407821538e-01,"",270.56626817700453
240,241,1.24115410117901469e-02,1.24115410117901469e-02,1.36855296894626728e-03,5.69452398529073367e-02,"",282.4560731679958
250,251,1.00838060428533743e-02,1.00966699288322827e-02,3.71775122461161136e-04,6.10107786994194389e-03,"",294.3377536780026
260,261,1.00659646179211745e-02,1.00659646179211745e-02,7.60342861812485639e-05,1.31783281990745975e-03,"",306.19177193997893
270,271,1.00615424360971338e-02,1.00615424360971338e-02,1.64234058151496883e-05,3.95349845972237926e-04,"",318.1270560520061
280,281,1.00613577972247254e-02,1.00613577972247254e-02,4.25694678728679800e-06,1.02474680076004038e-04,"",329.9662346029945
290,291,1.00613459840585371e-02,1.00613459840585371e-02,8.54242411424758769e-07,2.29490816334050020e-05,"",341.83887301699724
300,301,1.00613427585322310e-02,1.00613427585322310e-02,2.86001437403019935e-07,3.88997953724345418e-05,"",353.73852787699434
310,311,1.00613425027371410e-02,1.00613426914033573e-02,7.41315725748627598e-08,1.27885198149166105e-05,"",365.57880804798333
320,321,1.00613425027371410e-02,1.00613426623915800e-02,3.39531103951773734e-08,1.15096678334249499e-06,"",377.48183270398295
330,331,1.00613423742974464e-02,1.00613427857767172e-02,3.39531103951773734e-08,2.35212187335361194e-07,"",389.3416026449995
340,341,1.00613423742974464e-02,1.00613426817737998e-02,3.39531103951773734e-08,1.01383444390233305e-07,"",401.19021353899734
350,351,1.00613423742974464e-02,1.00613428100926397e-02,3.39531103951773734e-08,4.07437324742128494e-08,"",413.09428921699873
360,361,1.00613423742974464e-02,1.00613427072439917e-02,3.39531103951773734e-08,4.07437324742128494e-08,"",424.94853892800165
370,371,1.00613423742974464e-02,1.00613424218769995e-02,3.39531103951773734e-08,4.07437324742128494e-08,"",436.7988992460014
380,381,1.00613423742974464e-02,1.00613428207505656e-02,3.39531103951773734e-08,4.88924789690554206e-08,"",448.69142303199624
390,391,1.00613423742974464e-02,1.00613427383866721e-02,3.39531103951773734e-08,4.07437324742128494e-08,"",460.54796596599044
