"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.42714797826378985e+05,1.42714797826378985e+05,3.44075393038894604e-05,4.45227045320215675e-01,"",1.1623798030195758
1,2,1.42685262209584296e+05,1.42685262209584296e+05,4.12890471646673512e-05,5.34272454384258744e-01,"",2.352487620024476
2,3,1.42652348507605930e+05,1.42652348507605930e+05,4.95468565976008173e-05,6.41126945261110470e-01,"",3.523623695014976
3,4,1.42616977984424710e+05,1.42616977984424710e+05,5.94562279171209754e-05,7.69352334313332498e-01,"",4.721649062004872
10,11,1.42148382768929732e+05,1.42148382768929732e+05,2.13042414313051787e-04,2.94900250507774520e-01,"2,9",12.92969430302037
20,21,1.39188499157022976e+05,1.39188499157022976e+05,5.46893108747632726e-14,2.93318607177503798e-01,"2,9",24.561513297026977
30,31,1.26338326269689482e+05,1.26338326269689482e+05,4.27260241209088067e-16,6.47968140849994434e-01,"2,4,9",36.382887799001765
40,41,7.60053942290332343e+04,7.60053942290332343e+04,4.27260241209088067e-16,7.40341338949674577e-01,"2,4,6,9",48.26950298002339
50,51,4.03295945637681916e+03,4.03295945637681916e+03,4.27260241209088067e-16,4.43321700843710198e-01,"2,3,4,6,9",60.097931915021036
60,61,5.29696733257381425e+00,5.29696733257381425e+00,1.31254346099431849e-13,3.12124185414950128e-01,"3,6",71.77641326200683
70,71,1.43917722454480912e+00,1.43917722454480912e+00,2.56356144725452830e-16,8.09025888595550635e-02,"2",83.35377873000107
80,81,1.42068402779969594e+00,1.42068402779969594e+00,1.02740361840785052e-07,8.73747959683194610e-03,"",94.85828039899934
90,91,1.42052601787500965e+00,1.42052698521493825e+00,6.36141240460143795e-07,8.33772828293623562e-04,"",106.4399476290273
100,101,1.42052284763982239e+00,1.42052284763982239e+00,3.93881888834778855e-06,1.69856603362412978e-04,"",118.02972722801496
110,111,1.42052071370819810e+00,1.42052071370819810e+00,3.34818995382750233e-06,4.50898103993491585e-04,"",129.6045968440012
120,121,1.42050779687145612e+00,1.42050779687145612e+00,3.01337095844475140e-07,2.79184221328760340e-03,"",141.20152453600895
130,131,1.42042529813673379e+00,1.42042529813673379e+00,7.81065752428879477e-08,1.72863511176066798e-02,"",152.86920097001712
140,141,1.41979874749893598e+00,1.41979874749893598e+00,4.83615326760315327e-07,1.07032529825280193e-01,"",164.44479771601618
150,151,1.40083592775898813e+00,1.40083592775898813e+00,2.99441863313272097e-06,6.62717213300801578e-01,"",176.0216461860109
160,161,9.71564835467563559e-01,9.87897593073612801e-01,3.75734802249999162e-06,6.87105206750270869e-01,"2",187.52229878900107
170,171,8.96367252786848923e-01,8.96367252786848923e-01,5.60018543357575911e-11,2.38578196788288538e-01,"2",199.06338964300812
180,181,7.88018200892937282e-01,7.88018200892937282e-01,4.27260241209088067e-16,3.84690966313687571e-02,"2",210.57437425802345
190,191,5.23625962724931227e-01,5.23625962724931227e-01,4.27260241209088067e-16,1.32949197958010412e-01,"2",222.0490737380169
200,201,4.56950509758284218e-01,4.56950509758284218e-01,1.23288434208942062e-07,4.32013369246917328e-02,"",233.5490661280055
210,211,4.20899436085674095e-01,4.20899436085674095e-01,7.63369488552172554e-07,3.86995502507216024e-02,"",245.14043060402037
220,221,4.12136082835697137e-01,4.12136082835697137e-01,4.72658266601734575e-06,2.40742162199688928e-02,"",256.6291872790025
230,231,4.09418010563666723e-01,4.09418010563666723e-01,2.92657540466640897e-05,3.26474872978764208e-02,"",268.13071124700946
240,241,3.82730811537113136e-01,3.82730811537113136e-01,1.81205835259730153e-04,2.02144636202102712e-01,"",279.6945680240169
250,251,1.82791458358826070e-01,1.82791458358826070e-01,1.12197877012908467e-03,1.50900162346324834e-01,"",291.3248905740038
260,261,3.04678922504522387e-02,3.04678922504522387e-02,8.09980096537805385e-04,1.12646367590882091e-01,"",303.1205419570033
270,271,2.59565800720830409e-02,2.59565800720830409e-02,9.61538913336804362e-04,4.30139732129630470e-02,"",314.77072812302504
280,281,2.57284466860166275e-02,2.57284466860166275e-02,1.84909258499200399e-04,2.66331184614841177e-01,"",326.44498718102113
290,291,1.75280220250119932e-02,1.75280220250119932e-02,4.79284798029927392e-05,5.72587672291892447e-01,"",338.1867578460078
300,301,1.18725740641289108e-02,1.18725740641289108e-02,1.03041845161962786e-04,5.15328905062703152e-02,"",349.86910463499953
