"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,2.10316822011313576e+05,2.10316822011313576e+05,1.43939340538328292e-05,1.32356758103615646e+00,"0",1.2600631949899253
1,2,2.10284967644750257e+05,2.10284967644750257e+05,1.72727208645993937e-05,8.67146279850193991e-01,"0",2.561977266013855
2,3,2.10245540104322805e+05,2.10245540104322805e+05,2.07272650375192717e-05,1.04057553582023266e+00,"0",3.8557291839970276
3,4,2.10193850915686780e+05,2.10193850915686780e+05,2.48727180450231240e-05,1.24869064298427923e+00,"0",5.187187603005441
10,11,2.08880998783545074e+05,2.08880998783545074e+05,4.88470888078774829e-07,6.47321229323050251e-01,"0",14.799892142997123
20,21,2.03725769940188533e+05,2.03725769940188533e+05,3.66056672511617823e-13,9.79004725726167341e-02,"0,9",27.84822783799609
30,31,1.70602100093936315e+05,1.70602100093936315e+05,2.34276270407435407e-11,6.06173921798042969e-01,"9",40.76000873799785
40,41,7.62714436552829575e+04,7.62714436552829575e+04,1.19949450448606928e-08,1.42326249882823430e+00,"2",53.607982017012546
50,51,1.77099785715097278e+04,1.77099785715097278e+04,9.37105081629741628e-11,5.24638701141004415e-01,"2,3,6",66.32270469301147
60,61,7.28561040549305062e+02,7.28561040549305062e+02,3.57477219249626781e-16,4.73418359349194906e-01,"2,3,4,6",78.54517913400196
70,71,5.52666969381779154e+01,5.52666969381779154e+01,3.57477219249626781e-16,2.68841309215917146e-01,"2,3,4,6",90.44759935501497
80,81,2.87247871201141747e+00,2.92018711012186660e+00,1.19949450448606928e-08,1.88320673932227567e-01,"",102.5282332719944
90,91,2.82918542492623271e+00,2.82918542492623271e+00,2.07272650375192741e-08,4.06772655693611457e-02,"",114.60050090399454
100,101,2.82734551738214845e+00,2.82745011607445251e+00,1.28337761869546184e-07,4.18490386516061526e-03,"",126.50586283099256
110,111,2.82702056070401087e+00,2.82702056070401087e+00,7.94633594536966773e-07,2.59118216861575074e-02,"",138.3902810839936
120,121,2.82430286682768328e+00,2.82430286682768328e+00,4.92016176975717000e-06,1.60439170104915568e-01,"",150.26940251199994
130,131,2.49775948242296408e+00,2.49775948242296408e+00,3.21722977923943293e-06,9.93397053118234674e-01,"",162.1113469330012
140,141,1.40912200018327516e+00,1.40912200018327516e+00,8.30009950139445916e-06,9.93397053118234674e-01,"",175.1777090439864
150,151,1.30036655133550294e+00,1.30036655133550294e+00,5.16332589782746437e-06,2.57488516168246362e-01,"",187.78900155299925
160,161,1.29077342076637058e+00,1.29077342076637058e+00,3.19699530222994894e-05,9.28467419588631798e-02,"",199.60329195001395
170,171,1.26948038419332621e+00,1.26948038419332621e+00,1.97949522550588573e-04,5.74882553887867354e-01,"",211.402065236005
180,181,8.88400987080135263e-01,8.88400987080135263e-01,4.03557446676880026e-04,5.74882553887867354e-01,"",223.34612471901346
190,191,7.45106529831660813e-01,7.45106529831660813e-01,7.10532941664386675e-08,1.49009557967735184e-01,"2",235.20802061399445
200,201,4.80775687822997899e-01,4.80775687822997899e-01,1.19949450448606928e-08,1.12259741131177357e-01,"",246.92947131299297
210,211,4.32019497822789977e-01,4.32019497822789977e-01,6.18912817657919477e-08,1.55043843143068804e-02,"",258.67820577599923
220,221,4.11483385934857060e-01,4.11483385934857060e-01,3.83214503538274858e-07,2.61846522124119310e-02,"",270.4362729930144
230,231,3.96251157762224582e-01,3.96251157762224582e-01,2.37276319914986976e-06,1.62128464811467671e-01,"",282.1604576690006
240,241,1.61841205407797478e-01,1.61841205407797478e-01,1.46915243219065932e-05,3.48561361347555831e-01,"",294.07732597598806
250,251,3.95433322037955642e-02,3.95433322037955642e-02,9.09660462445244954e-05,1.14767174482991619e-01,"",306.1546331680147
260,261,2.64586528754280938e-02,2.64586528754280938e-02,1.45044599411632216e-04,1.23948548441630939e-02,"",318.11671729999944
270,271,2.62915644938760962e-02,2.62915644938760962e-02,2.89147173804636605e-04,3.48741988763384648e-03,"",330.1106466590136
280,281,2.62734903786414099e-02,2.62734903786414099e-02,2.16860380353477447e-05,2.15931847384645895e-02,"",342.1402036359941
290,291,2.62438546214402435e-02,2.62438546214402435e-02,6.74522527051456044e-06,1.33699308420762969e-01,"",354.18185159700806
300,301,2.43570849657304654e-02,2.43570849657304654e-02,1.45696865843114486e-06,8.27830877598528914e-01,"",366.3133508210012
310,311,1.47456254200135674e-02,1.47456254200135674e-02,9.02116590870338179e-06,2.14573763473538653e-01,"",378.3488862150116
320,321,1.12370660923901480e-02,1.12370660923901480e-02,1.93946810866082995e-05,5.56175194923412067e-02,"",390.29355539698736
330,331,1.02064561919104468e-02,1.02299336130280902e-02,1.20086753284784988e-04,1.44160610524148407e-02,"",402.27318590000505
340,341,1.00708373133947364e-02,1.00708373133947364e-02,1.13441745415591313e-04,5.39512254335294296e-03,"",414.25609131500823
350,351,1.00617546669820833e-02,1.00617546669820833e-02,5.19619156341314759e-05,1.16224544642941439e-03,"",426.23049010301474
360,361,1.00613655771293244e-02,1.00613655771293244e-02,7.22726249484652889e-06,1.25857418691337458e-04,"",438.1990891250025
370,371,1.00613442546068736e-02,1.00613442546068736e-02,6.50453624536187600e-07,3.26222429247946671e-05,"",450.183935929992
380,381,1.00613427323538538e-02,1.00613429276562548e-02,4.04634190751471481e-07,8.45568536610677597e-06,"",462.16723765799543
390,391,1.00613426820037374e-02,1.00613429166870605e-02,4.37004926011589155e-08,4.37176285842352151e-06,"",474.1159963590035
400,401,1.00613425548244564e-02,1.00613427218068669e-02,1.43939340538328301e-08,7.26483143737058845e-07,"",486.0617986500147
410,411,1.00613425183284939e-02,1.00613425183284939e-02,1.19949450448606928e-08,4.24078537967191727e-07,"",497.98328877601307
420,421,1.00613425183284939e-02,1.00613426730577250e-02,1.19949450448606928e-08,4.58004821004566993e-08,"",509.9195024080109
430,431,1.00613425183284939e-02,1.00613426317710513e-02,1.19949450448606928e-08,2.82314941204942535e-08,"",521.9368444390129
440,441,1.00613425183284939e-02,1.00613428506978464e-02,1.19949450448606928e-08,2.10746974349724730e-08,"",534.1051270840107
450,451,1.00613425183284939e-02,1.00613427965060911e-02,1.19949450448606928e-08,1.43939340538328301e-08,"",546.095622333989
460,461,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",558.039958192996
470,471,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",569.9803983760066
480,481,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",581.8311404190026
490,491,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",593.7807254130021
500,501,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",605.7297147070058
510,511,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",617.6650931689946
520,521,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",629.564328626002
530,531,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",641.4709233909962
540,541,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",653.4778937050141
550,551,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",665.469468677009
560,561,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",677.3921065320028
570,571,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",689.4252387319866
580,581,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",701.3788715550036
590,591,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",713.3346050120017
600,601,1.00613425183284939e-02,1.00613426495656452e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",725.275069936004
610,611,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",737.2416684610071
611,611,1.00613425183284939e-02,1.00613427965060842e-02,1.19949450448606928e-08,1.19949450448606928e-08,"",737.2418803829933
