"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,2.97493228773075280e+04,2.97493228773075280e+04,2.06268147064506201e-05,3.86661887969973961e+00,"0",1.221120175003307
1,2,2.78295615298348894e+04,2.78295615298348894e+04,2.47521776477407420e-05,4.63994265563968700e+00,"0",2.4501385809853673
2,3,2.78295615298348894e+04,2.89859843000674009e+04,2.97026131772888898e-05,2.31997132781984350e+00,"0",3.696318538975902
3,4,2.78295615298348894e+04,2.89829932702976075e+04,3.56431358127466664e-05,2.31997132781984350e+00,"0",4.985083170002326
10,11,2.75971367875642136e+04,2.75971367875642136e+04,9.18857855879638844e-09,1.00222761361817225e+00,"0,4,7,8",13.678658633987652
20,21,2.73298490647841172e+04,2.73298490647841172e+04,1.63927195123438994e-14,1.03553267063527424e-01,"0,4,7,8",26.013155446999008
30,31,2.58937013709140192e+04,2.58937013709140192e+04,2.56136242380373428e-16,6.41174535335756857e-01,"0,4,7,8",38.35062089798157
40,41,1.87793995302594667e+04,1.87793995302594667e+04,2.56136242380373428e-16,4.94540022852083400e-02,"0,3,4,7,8,9",50.79543760398519
50,51,2.42715953292318272e+03,2.42715953292318272e+03,2.56136242380373428e-16,3.06206147182777166e-01,"3,4,7,9",63.06357562600169
60,61,3.15449923736732485e+00,3.15710964136085481e+00,1.71890122553755166e-08,4.84279057388264877e-01,"",74.8361863809987
70,71,2.92873276887559797e+00,2.92873276887559797e+00,1.06429833246688510e-07,3.63209293041198630e-02,"",86.36222399998223
80,81,2.89186947396225413e+00,2.89186947396225413e+00,6.58985474943479500e-07,6.03694163782900889e-02,"",97.88714161797543
90,91,2.89096886000189990e+00,2.89097257901181104e+00,4.08026436704010420e-06,1.56477527252527893e-02,"",109.3994562899752
100,101,2.89095035119864319e+00,2.89095035119864319e+00,1.82917422444807370e-05,1.68995729432730121e-03,"",120.86182686197571
110,111,2.89093689071949855e+00,2.89093689071949855e+00,3.95101632480783849e-06,1.16226973773183640e-03,"",132.29853996899328
120,121,2.89085594467130536e+00,2.89085594467130536e+00,2.13469444808044722e-06,7.19646786776750348e-03,"",143.79242276097648
130,131,2.89031511384987150e+00,2.89031511384987150e+00,7.52157702225336236e-07,4.45586322094873033e-02,"",155.28087788098492
