"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,6.00910680449908250e+05,6.00910680449908250e+05,1.28077162469608175e-05,1.04549297605839286e+00,"",1.3158314370084554
1,2,6.00826288400248042e+05,6.00826288400248042e+05,1.53692594963529790e-05,1.25459157127007148e+00,"",2.598030644992832
2,3,6.00725518402641872e+05,6.00725518402641872e+05,1.84431113956235734e-05,1.64267757635421896e-01,"9",3.8569894029933494
3,4,6.00605247162415413e+05,6.00605247162415413e+05,2.21317336747482860e-05,1.97121309162506281e-01,"9",5.117574928997783
10,11,5.98812736798514030e+05,5.98812736798514030e+05,9.64614292863625302e-08,7.06321290261956447e-01,"9",13.959089809999568
20,21,5.86981671037913184e+05,5.86981671037913184e+05,8.14292669103038638e-14,8.01790447848304333e-01,"0,9",26.522450363001553
30,31,5.62792395978554501e+05,5.62792395978554501e+05,3.18083073868374468e-16,4.98090093608358542e-01,"0,6,9",38.83266623399686
40,41,4.61642756507073471e+05,4.61642756507073471e+05,3.18083073868374468e-16,8.98664717408861002e-01,"4,6,9",51.10956199999782
50,51,1.69712318918683741e+05,1.69712318918683741e+05,3.18083073868374468e-16,1.05810748320596804e+00,"2,4,6",63.216340321989264
60,61,5.81594330532660365e+02,5.81594330532660365e+02,3.18083073868374468e-16,7.21682975056910703e-01,"2,3,4,6",75.14756920098444
70,71,2.93878354494238225e+00,2.99313987112847979e+00,1.28077162469608170e-08,2.69464427947913254e-01,"",86.75005468900781
80,81,2.84042988295285337e+00,2.84042988295285337e+00,1.14730907369895106e-08,6.98451797240991074e-02,"",98.28696311198291
90,91,2.83974273927942855e+00,2.83981472676303603e+00,5.91986281614316685e-08,7.54327941020270336e-03,"",109.78263219000655
100,101,2.83964215022320499e+00,2.83964215022320499e+00,3.66542302143250726e-07,1.62934835260378393e-03,"",121.27114023498143
110,111,2.83955810488408344e+00,2.83955810488408344e+00,2.26953332253071061e-06,7.72151747688436772e-03,"",132.74824882199755
120,121,2.83898215659203856e+00,2.83898215659203856e+00,3.81740060807881870e-06,4.78096009978230818e-02,"",144.29208079798263
130,131,2.83125451578986409e+00,2.83125451578986409e+00,9.89470237614029792e-07,2.96024447838632521e-01,"",155.6894471749838
140,141,1.77636266601824766e+00,2.38145841868021657e+00,5.10544909092964010e-06,6.36425470695593520e-01,"",167.08982792199822
150,151,1.43835762193627614e+00,1.43835762193627614e+00,3.16115950890180064e-05,1.84150888511456473e-01,"",178.55714285600698
160,161,1.37522906278841650e+00,1.37522906278841650e+00,6.79620363482061536e-05,1.14021376361370641e+00,"",189.95119595099823
170,171,9.38959433777901253e-01,9.52344881144095878e-01,5.59462342120486906e-05,4.41962132427495547e-01,"",201.39684653200675
180,181,8.73725224016257518e-01,8.73725224016257518e-01,9.10413938563719063e-08,9.54638206043390281e-02,"2",212.8697821770038
190,191,7.72824789314037308e-01,7.72824789314037308e-01,8.14292669103038638e-14,6.15715432351401498e-02,"2",224.30250515099033
200,201,5.20401826700980896e-01,5.20401826700980896e-01,3.82436357899650365e-08,1.32373182927914390e-01,"",235.81274778299849
210,211,4.41352703228375387e-01,4.41352703228375387e-01,2.36794512645726674e-07,8.22281843798084028e-02,"",247.33064267699956
220,221,4.13070491636233827e-01,4.13070491636233827e-01,1.46616920857300290e-06,6.13830107267894359e-02,"",258.85352123799385
230,231,2.90102448454595763e-01,2.90102448454595763e-01,9.07813329012284245e-06,3.80067423233631796e-01,"",270.45853327200166
240,241,1.49474837748253014e-01,1.49474837748253014e-01,5.62094085398555268e-05,2.83718811174213104e-01,"",282.1420317470038
250,251,8.53803743217503575e-02,8.53803743217503575e-02,3.48033842137784888e-04,7.35399158563560251e-02,"",293.90796948899515
260,261,2.81667794625190052e-02,2.81667794625190052e-02,3.32962229086249822e-04,1.76462983001133361e-01,"",305.7239588299999
270,271,2.59387607507559279e-02,2.59387607507559279e-02,8.59005983798677105e-04,1.58816684701020006e-02,"",317.4873150959902
280,281,2.58101440463728224e-02,2.58155137917245488e-02,8.85085780342196514e-05,8.26149905242382770e-02,"",329.31701831598184
290,291,2.54330652110508308e-02,2.54330652110508308e-02,4.80151880443418914e-05,5.11530245865156941e-01,"",341.1584821190045
300,301,1.54265697748862760e-02,1.54265697748862760e-02,2.98692881786241944e-05,3.81855282417356112e-01,"",352.9003624279867
310,311,1.19536267660783364e-02,1.19536267660783364e-02,6.42162359467879015e-05,3.43669754175620484e-02,"",364.679895993002
320,321,1.02719373851287762e-02,1.02719373851287762e-02,1.65940489881245541e-04,1.32132172730016258e-02,"",376.430639453989
330,331,1.01504422421118158e-02,1.01504422421118158e-02,1.03060513819884297e-04,1.42702746548417549e-03,"",388.20238737700856
340,341,1.00212895829616955e-02,1.00212895829616955e-02,3.20559422185368118e-05,4.80057768740758950e-03,"",400.00795842698426
350,351,1.00092931948823419e-02,1.00092931948823419e-02,2.39296326423688515e-05,1.90852803370156134e-03,"",411.80840076800087
360,361,1.00064272158190744e-02,1.00064320594272366e-02,1.48861458741648130e-05,1.15259042543032269e-03,"",423.54495255299844
370,371,1.00063530142769225e-02,1.00063530142769225e-02,3.85848901058351860e-06,1.20425505640820907e-04,"",435.3902635340055
380,381,1.00063465502865934e-02,1.00063478860013336e-02,4.16716813143019947e-07,2.68876294444385695e-05,"",447.15983713400783
390,391,1.00063465502865934e-02,1.00063476786963011e-02,9.00108316388922891e-08,5.80772795999873039e-06,"",458.9658337699948
400,401,1.00063465502865934e-02,1.00063478291678842e-02,3.85252292694174630e-08,5.22695516399885659e-07,"",470.75470794399735
410,411,1.00063465502865934e-02,1.00063479103744690e-02,1.06730968724673480e-08,1.35482677850850355e-07,"",482.54860089800786
420,421,1.00063465502865934e-02,1.00063474747416285e-02,1.06730968724673480e-08,3.51171100989404079e-08,"",494.4035507719964
430,431,1.00063465502865934e-02,1.00063477151685586e-02,1.06730968724673480e-08,1.84431113956235735e-08,"",506.18413815199165
440,441,1.00063465502865934e-02,1.00063477098343394e-02,1.06730968724673480e-08,1.28077162469608170e-08,"",517.9055900810054
450,451,1.00063465502865934e-02,1.00063478386744880e-02,1.06730968724673480e-08,1.28077162469608170e-08,"",529.6644916599907
460,461,1.00063465502865934e-02,1.00063478306423558e-02,1.06730968724673480e-08,1.28077162469608170e-08,"",541.5019812099927
470,471,1.00063465502865934e-02,1.00063478287796964e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",553.2087592140015
480,481,1.00063465502865934e-02,1.00063478306420314e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",564.872377791995
490,491,1.00063465502865934e-02,1.00063478287796964e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",576.6122858359886
500,501,1.00063465502865934e-02,1.00063478306420314e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",588.3730254609836
510,511,1.00063465502865934e-02,1.00063478287796964e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",600.1653715269931
520,521,1.00063465502865934e-02,1.00063478306420314e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",611.9680710849934
530,531,1.00063465502865934e-02,1.00063478287796964e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",623.6479505199823
540,541,1.00063465502865934e-02,1.00063478306420314e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",635.3693530949822
550,551,1.00063465502865934e-02,1.00063478287796964e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",647.0949428929889
560,561,1.00063465502865934e-02,1.00063478306420314e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",658.8411213799845
570,571,1.00063465502865934e-02,1.00063478287796964e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",670.5419384079869
580,580,1.00063465502865934e-02,1.00063476726381523e-02,1.06730968724673480e-08,1.06730968724673480e-08,"",681.0807290159864
