"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,5.01911083620527643e+03,5.01911083620527643e+03,5.78103683244827473e-05,4.58884836545086272e-01,"",1.1679101169866044
1,2,5.01716057429766988e+03,5.01716057429766988e+03,6.93724419893792995e-05,5.50661803854103460e-01,"",2.325074706983287
2,3,5.01493610893861933e+03,5.01493610893861933e+03,8.32469303872551621e-05,6.60794164624924130e-01,"",3.483553389000008
3,4,5.01236713631404746e+03,5.01236713631404746e+03,9.98963164647061864e-05,7.92952997549908889e-01,"",4.660487583983922
10,11,4.97582628061970536e+03,4.97582628061970536e+03,4.33547051410412658e-05,3.97266038000293864e-01,"8",12.810746193979867
20,21,4.77277758074145368e+03,4.77277758074145368e+03,3.76369585445851256e-10,4.71830786594682694e-01,"8",24.485420395998517
30,31,4.06907764997016920e+03,4.06907764997016920e+03,1.43573602846470358e-15,1.04866813352398935e+00,"4,7,8",36.125991338980384
40,41,1.96957912343176349e+03,1.96957912343176349e+03,5.88077477259142588e-12,1.55854557626692869e-01,"2,4,7",47.863043731980724
50,51,1.99757661114464184e+01,1.99757661114464184e+01,3.58934007116175896e-16,7.91302214477938359e-01,"2,7",59.619432362989755
60,61,6.62977077608896459e-01,6.73093712241860986e-01,4.81753069370689608e-08,1.63638044892017748e-01,"",71.40798240699223
70,71,6.55621641743969974e-01,6.55621641743969974e-01,2.98288802622549048e-07,3.53458176966758297e-02,"",83.20342671099934
80,81,6.55544635001740872e-01,6.55544635001740872e-01,1.84692564359212156e-06,3.18112359270082429e-03,"",95.02650541899493
90,91,6.55543070130455319e-01,6.55543070130455319e-01,3.83460657220774342e-07,3.65347000948470764e-04,"",106.97217968999757
100,101,6.55537814214831260e-01,6.55537814214831260e-01,6.87004432254429885e-07,2.26213233258725334e-03,"",118.83144991498557
110,111,6.55504298102882133e-01,6.55504298102882133e-01,1.69436815978174480e-07,1.40065271559691607e-02,"",130.72717641698546
120,121,6.55258848635130176e-01,6.55258848635130176e-01,3.03561372913063877e-07,8.67247243429489223e-02,"",142.58391679497436
130,131,6.49821154531145639e-01,6.49821154531145639e-01,1.87957200909956552e-06,5.36976634436836520e-01,"",154.4484055619978
140,141,5.65504144677072551e-01,5.65504144677072551e-01,1.13006516753241945e-05,7.73246353589044588e-01,"",166.31444294998073
