"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.15422447625242767e+04,1.15422447625242767e+04,5.75403730945416858e-05,1.04014311095819583e+01,"9",1.2266777799814008
1,2,1.09463886348855231e+04,1.09463886348855231e+04,6.90484477134500202e-05,4.34989214412995739e+00,"2,9",2.4719041459902655
2,3,1.09463886348855231e+04,2.43972293669391584e+04,8.28581372561400188e-05,4.34989214412995739e+00,"9",3.679462208005134
3,4,1.09463886348855231e+04,2.43416030410305830e+04,9.94297647073680253e-05,2.60993528647797435e+00,"3,8,9",4.894355440977961
10,11,9.98828936450709807e+03,9.98828936450709807e+03,7.36235515312937927e-07,6.74012735900910820e-01,"3,8,9",13.491196093003964
20,21,9.58978010954196543e+03,9.58978010954196543e+03,7.31663679689301671e-13,2.90025667271555043e-01,"3,8,9",25.639521178003633
30,31,8.45944456643682315e+03,8.45944456643682315e+03,3.57257656098291831e-16,1.47958356148591264e-01,"3,4,8,9",37.823398637992796
40,41,4.47007291046072442e+03,4.47007291046072442e+03,3.57257656098291831e-16,9.16119142763663019e-01,"3,4,8,9",50.0187330780027
50,51,8.41143855924221242e+01,8.41143855924221242e+01,3.57257656098291831e-16,1.96957231371792951e+00,"3",61.892928264976945
60,61,1.49366726504443936e+00,1.49366726504443936e+00,6.90484477134500190e-08,4.49984977600094427e-01,"",73.49049933598144
70,71,1.48064949656509071e+00,1.48088196922017845e+00,4.27529788617550271e-07,4.85983775808101967e-02,"",85.02707244898193
80,81,1.47789528579864826e+00,1.47789528579864826e+00,2.64715176384425751e-06,1.11894405176862950e-02,"",96.53098922999925
90,91,1.47786313995444307e+00,1.47786313995444307e+00,1.63904659918148855e-05,1.13370295220513993e-03,"",108.0095553949941
100,101,1.47785766922629969e+00,1.47785766922629969e+00,6.92084355805582425e-06,1.30299037054368077e-03,"",119.48201355498168
110,111,1.47782792562295517e+00,1.47782792562295517e+00,1.04671147997456953e-06,8.06777293533177814e-03,"",130.95015132398112
120,121,1.47762548751348888e+00,1.47762548751348888e+00,2.71307615609408379e-07,4.99535235313467094e-02,"",142.38261857698672
130,131,1.47517195699520820e+00,1.47517195699520820e+00,5.35943164565707269e-07,3.09299051076254772e-01,"",153.81635861998075
140,141,1.33119130484846959e+00,1.33119130484846959e+00,1.25401268611312151e-06,5.34468760259768194e-01,"",165.3016978179803
150,151,8.21088539095155001e-01,8.21088539095155001e-01,2.06432197480398479e-06,9.23562017728879359e-01,"",176.7771475269983
160,161,6.13884809143447341e-01,6.13884809143447341e-01,1.85788977732358602e-07,9.97446979147189605e-02,"",188.31625136799994
170,171,4.60265906814749770e-01,4.60265906814749770e-01,1.15035638030590678e-06,9.60480445451671327e-02,"",199.87558952599647
180,181,4.42526353185406618e-01,4.42526353185406618e-01,7.12270349868030488e-06,3.88079160982509677e-02,"",211.40564367797924
190,191,4.31686714949324035e-01,4.31686714949324035e-01,4.41019026787347487e-05,5.28842839431439837e-02,"",222.9183247500041
200,201,4.15598458004255378e-01,4.15598458004255378e-01,2.12221220806150477e-04,2.45348950797959070e-02,"",234.4423187529901
210,211,4.13009797158432890e-01,4.13009797158432890e-01,5.50077404329541974e-05,5.78052458790711578e-03,"",246.00358856798266
220,221,4.07746788054726750e-01,4.07746788054726750e-01,4.10630582022385640e-05,1.20511991263463503e-02,"",257.54401460199733
230,231,4.06430725405376669e-01,4.06430725405376669e-01,3.06534086957382758e-05,2.30145156311327669e-02,"",269.07577442598995
240,241,4.06173755811844506e-01,4.06173755811844506e-01,6.59020232958734432e-05,1.71802438605780823e-02,"",280.5557834839856
250,251,4.06138432826527729e-01,4.06138432826527729e-01,2.87051083910577027e-05,1.85546633694243257e-03,"",292.0160121319932
260,261,4.06101377643341865e-01,4.06101377643341865e-01,5.63587033601817106e-06,3.74231381079996768e-03,"",303.5524814069795
270,271,4.06095435552077111e-01,4.06095435552077111e-01,1.59961018620466540e-05,2.48152863578044976e-03,"",315.112434278999
280,281,4.06095038632136973e-01,4.06095038632136973e-01,1.43964916758419873e-06,6.43212222394292537e-04,"",326.62999461300205
290,291,4.06094994492214534e-01,4.06094994492214534e-01,1.07469234500493389e-06,6.94669200185835762e-05,"",338.1299688500003
300,301,4.06094994492214534e-01,4.06094998498781168e-01,2.78560255825278811e-07,1.68919657095315151e-05,"",349.6523674899945
310,311,4.06094994492214534e-01,4.06095002065261834e-01,7.22028183099122589e-08,1.12010640320575883e-05,"",361.1643386700016
320,321,4.06094994492214534e-01,4.06094998317976352e-01,4.79503109121180743e-08,1.20971491546221935e-06,"",372.65991407999536
330,331,4.06094994492214534e-01,4.06095000562183839e-01,4.79503109121180743e-08,2.61298421739839373e-07,"",384.164911623986
340,341,4.06094994492214534e-01,4.06095003200631077e-01,4.79503109121180743e-08,1.95058226635103052e-07,"",395.6601756839955
350,351,4.06094992536558896e-01,4.06094998542624985e-01,4.79503109121180743e-08,6.90484477134500190e-08,"",407.1532549849944
360,361,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",418.6621861309977
370,371,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",430.15335576600046
380,381,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",441.6542183839774
390,391,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",453.2033326929959
400,401,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",464.7334812670015
410,411,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",476.2334826849983
420,421,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",487.8011063890008
430,431,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",499.3434572449769
440,441,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",510.8619978859788
450,451,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",522.4009199519933
460,461,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",533.8940962359775
470,471,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",545.4392655830015
480,481,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",556.9930404679908
490,491,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",568.4442098540021
500,501,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",579.965931772982
510,511,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",591.4473201759974
520,521,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",602.9386223229812
530,531,4.06094992536558896e-01,4.06095000350478463e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",614.4359577040013
540,541,4.06094992536558896e-01,4.06094997065908903e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",625.9547277060046
550,550,4.06094992536558896e-01,4.06095001622067742e-01,4.79503109121180743e-08,4.79503109121180743e-08,"",636.3313019599882
