"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.02892186631873265e+04,1.02892186631873265e+04,1.30988403241121877e-04,4.36741099741349892e-01,"6",1.1725380670104641
1,2,1.02782322368730893e+04,1.02782322368730893e+04,1.57186083889346257e-04,3.84857950446657604e-01,"6",2.3165501030161977
2,3,1.02677816673901198e+04,1.02677816673901198e+04,1.88623300667215503e-04,4.61829540535989125e-01,"6",3.456974788015941
3,4,1.02564710472303959e+04,1.02564710472303959e+04,2.26347960800658604e-04,5.54195448643186928e-01,"6",4.618879166024271
10,11,1.01571886093445191e+04,1.01571886093445191e+04,4.02955081228546192e-08,6.32850890087262863e-02,"4,5,6",12.715251662011724
20,21,9.61539548394086341e+03,9.61539548394086341e+03,1.30125287414711596e-14,3.91844590610156362e-01,"4,5,6",24.236619786999654
30,31,7.11900289603312558e+03,7.11900289603312558e+03,4.06641523170973738e-16,2.87440019514623779e-01,"3,4,5,6",35.81911322200904
40,41,1.27549182892311114e+03,1.27549182892311114e+03,4.06641523170973738e-16,4.34310323843631940e-01,"2,3,6",47.34870723201311
50,51,1.60803363997469129e+00,1.80973194710956231e+00,1.30988403241121866e-07,8.36399781664851738e-01,"",58.90495306701632
60,61,1.42695031535528538e+00,1.60125416530935771e+00,3.40500106088723392e-07,3.08979842646825265e-01,"",70.39286612402066
70,71,1.36027837958703945e+00,1.36027837958703945e+00,2.71617552960790273e-07,5.61932182272316325e-02,"",81.85901948000537
80,81,1.36014035294572455e+00,1.36014740755499419e+00,1.68178429563048562e-06,6.06886756854101584e-03,"",93.32648282201262
90,91,1.36010282370747060e+00,1.36010282370747060e+00,1.04131650778756025e-05,8.27813793099561445e-04,"",104.7877723010024
100,101,1.35992170956803182e+00,1.35992170956803182e+00,7.60701934605216098e-06,5.12560481369965168e-03,"",116.184213266999
110,111,1.35872353294961723e+00,1.35872353294961723e+00,1.27417088375032291e-05,3.17363940118128990e-02,"",127.61729166802252
120,121,1.34760563839115299e+00,1.34760563839115299e+00,3.51604533548764418e-05,1.96503386718579087e-01,"",139.03286565301823
130,131,1.08287978726073097e+00,1.08287978726073097e+00,9.07101081939519569e-05,1.21669717667037802e+00,"",150.51481851702556
140,141,8.05397372251802524e-01,8.83957102138739459e-01,2.35120600438723446e-05,6.08348588335189011e-01,"",162.0897063690063
150,151,4.89939419330223447e-01,4.89939419330223447e-01,4.21239810588252658e-05,9.46103724578885863e-02,"2",173.6587766710145
160,161,4.29492724385232116e-01,4.29492724385232116e-01,2.71617552960790273e-07,1.75740746725301489e-01,"",185.29242457501823
170,171,3.18874761858593869e-01,3.18874761858593869e-01,1.68178429563048562e-06,1.31189764467450648e-01,"",196.98093855401385
180,181,2.24294112177390897e-01,2.24294112177390897e-01,1.04131650778756025e-05,1.55080142266698084e-01,"",208.76779754000017
190,191,9.02670567721674533e-02,9.02670567721674533e-02,6.44755734851460853e-05,1.15766705881521048e-01,"",220.6567381430068
200,201,2.82394220571778702e-02,2.83008771705082623e-02,3.18791127655905016e-04,6.54882904210832562e-02,"",232.54264775602496
210,211,2.64914144614123749e-02,2.64914144614123749e-02,5.56850600794734827e-04,1.41454707309539816e-02,"",244.39034210701357
220,221,2.62747263659158098e-02,2.62787548518415640e-02,1.20279729771662715e-04,1.53049739640301399e-02,"",256.2760550439998
230,231,2.62576885548393736e-02,2.62576885548393736e-02,1.08251756794496429e-05,9.47643647369690867e-02,"",268.12248673301656
240,241,2.57053657842368360e-02,2.57053657842368360e-02,3.36706264333601631e-06,5.86755968687489471e-01,"",279.96490206502494
250,251,1.56862070687421827e-02,1.56862070687421827e-02,1.73733036710383558e-05,4.38010983601336112e-01,"",291.93514589901315
