"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,9.32040160446592017e+03,9.32040160446592017e+03,1.98621170715715708e-05,8.07194267171765012e-01,"3",1.2023753759858664
1,2,9.31743664672711930e+03,9.31743664672711930e+03,2.38345404858858843e-05,8.80758879844808051e-01,"3",2.385187688982114
2,3,9.31423943127781786e+03,9.31423943127781786e+03,2.86014485830630591e-05,1.05691065581376953e+00,"3",3.5918952130014077
3,4,9.31106441048734632e+03,9.31106441048734632e+03,3.43217382996756668e-05,1.26829278697652348e+00,"3,7",4.77686959199491
10,11,8.96238519442438519e+03,8.96238519442438519e+03,9.30937778949717411e-09,1.57795915384471108e+00,"3,7,8",13.28526572100236
20,21,8.81280515894954806e+03,8.81280515894954806e+03,6.31399697353730898e-14,9.97456098943358183e-01,"3,7,9",25.596794760000193
30,31,8.30490883122206833e+03,8.30490883122206833e+03,2.46640506778801132e-16,3.87428859202503806e-01,"3,4,6,7,9",38.0311355299782
40,41,6.49081023582990474e+03,6.49081023582990474e+03,2.46640506778801132e-16,2.92637357974790853e-02,"3,4,7,9",50.348972579988185
50,51,1.45578228205744858e+03,1.45578228205744858e+03,2.46640506778801132e-16,1.80753967937938548e-01,"3,4,7,9",62.57658390997676
60,61,1.18794941524827014e+01,1.18794941524827014e+01,1.65517642263096433e-08,1.03435008305455223e+00,"",74.62311469900305
70,71,1.80973696585729726e+00,2.88177265759654810e+00,4.94233031515329560e-08,2.68103541527739853e-01,"",86.32015245899674
80,81,1.73581251156256511e+00,1.73581251156256511e+00,3.06016066238663186e-07,2.89551824849959005e-02,"",97.97840220798389
90,91,1.73423598949271507e+00,1.73423598949271507e+00,1.89477082316950102e-06,6.00467073377525112e-02,"",109.59304086898919
100,101,1.73369937957682740e+00,1.73369937957682740e+00,8.87441533391033737e-06,5.20483331793405654e-03,"5",121.23799424699973
110,111,1.73351914950374009e+00,1.73351914950374009e+00,5.17242632072176352e-10,3.22269560271733202e-02,"5",132.9429562019941
120,121,1.73166760243894813e+00,1.73166760243894813e+00,2.46640506778801132e-16,1.99540817416532207e-01,"5",144.6039216159843
130,131,1.58764918351705098e+00,1.63601021565699845e+00,2.46640506778801132e-16,5.14793394563920925e-01,"5",156.17737133198534
140,141,1.53405026766740704e+00,1.53405026766740704e+00,2.46640506778801132e-16,8.89713551287540649e-02,"5",167.92640976599068
