"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.00961774520156644e+03,1.00961774520156644e+03,1.19999999999999995e-06,1.70473864564754396e+00,"",0.5489502439959324
1,2,9.37205692272560441e+02,9.37205692272560441e+02,1.43999999999999998e-06,2.61486861552826133e-01,"6",1.1125959749988397
2,3,8.83521726437939492e+02,8.83521726437939492e+02,1.72799999999999980e-06,3.13784233863391326e-01,"6",1.7057412779977312
3,4,8.24261133605187865e+02,8.24261133605187865e+02,2.07359999999999951e-06,3.76541080636069558e-01,"6",2.2712108259947854
10,11,1.69561029400201221e+02,1.69561029400201221e+02,3.14572225896380572e-07,1.34921477054641592e+00,"6",6.353747281995311
20,21,4.06262172026324198e+00,4.06375852375890734e+00,3.38150748013552005e-07,5.98691033115946736e-01,"",12.175518181997177
30,31,4.06226749216964578e+00,4.06226749216964578e+00,4.99187499016597920e-07,1.87090947848733355e-02,"",17.777725248000934
40,41,4.05997181639777693e+00,4.05997181639777693e+00,1.07320743724577522e-06,4.02228415311229465e-02,"",23.432905451998522
50,51,4.00096454882810892e+00,4.00096454882810892e+00,2.76875732416051047e-06,2.49049232920677266e-01,"",29.2834773709983
60,61,3.49022357053659604e+00,3.49073548930886446e+00,5.59762262832786999e-09,1.08422575795447229e-01,"7",35.073641716000566
70,71,3.47292684433715682e+00,3.47292684433715682e+00,7.62939453125000048e-15,5.80982050557355811e-03,"6,7",40.816543171000376
80,81,3.47276033599313738e+00,3.47276033599313738e+00,7.45058059692382859e-18,8.89399055709212336e-04,"6,7",46.56155555100122
90,91,3.47186346834163073e+00,3.47186346834163073e+00,7.45058059692382859e-18,5.50692452728289514e-03,"6,7",52.317557267000666
100,101,3.46790391448333146e+00,3.46790391448333146e+00,7.45058059692382859e-18,2.00461116758119638e-02,"6,7",58.277251022998826
110,111,3.45932933735892467e+00,3.45932933735892467e+00,7.45058059692382859e-18,4.30973054828551402e-02,"6,7",64.28244200599875
120,121,3.44403522820940333e+00,3.44403522820940333e+00,7.45058059692382859e-18,3.21719661537294213e-02,"6,7",70.25618263799697
130,131,3.42380563401495852e+00,3.42380563401495852e+00,7.45058059692382859e-18,4.08504201456235116e-02,"6,7",76.32999690399447
140,141,3.39880995799151364e+00,3.39880995799151364e+00,7.45058059692382859e-18,5.16327267320178737e-02,"3,6,7",82.47355801899539
150,151,3.37006715119359290e+00,3.37006715119359290e+00,7.45058059692382859e-18,3.85436239745444095e-02,"3,6,7",88.53742180999689
160,161,3.35703641462028113e+00,3.35703641462028113e+00,7.45058059692382859e-18,1.69933492218925473e-02,"6,7",94.41140261099645
