"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.06718693187751335e+00,4.06718693187751335e+00,3.69469052860355546e-08,1.22788262805579931e-01,"",0.526971733001119
1,2,4.06718436721777454e+00,4.06718436721777454e+00,4.43362863432426642e-08,1.47345915366695918e-01,"",1.040958067002066
2,3,4.06718107915888805e+00,4.06718107915888805e+00,5.32035436118911957e-08,1.76815098440035096e-01,"",1.5666644150041975
3,4,4.06717678591742260e+00,4.06717678591742260e+00,6.38442523342694295e-08,2.12178118128042104e-01,"",2.095982005004771
10,11,4.06699171050600228e+00,4.06699171050600228e+00,2.28765499154509326e-07,7.60272559056532238e-01,"",5.820599088998279
20,21,4.06674495681614978e+00,4.06674495681614978e+00,2.19369506403778374e-11,1.88021841578942250e-02,"4,5",11.214274497004226
30,31,4.06659804917819834e+00,4.06659804917819834e+00,4.69804195226485709e-16,1.16418168471105893e-01,"4,5",16.612941416002286
40,41,4.06516968202403106e+00,4.06516968202403106e+00,7.34069055041383920e-18,2.50288407622099141e-01,"4,5,7",21.994342976002372
50,51,3.85424195181647189e+00,3.85424195181647189e+00,7.34069055041383920e-18,5.38097169992447388e-01,"4,5",27.515649457003747
60,61,3.55339645052415731e+00,3.55339645052415731e+00,7.34069055041383920e-18,4.84287452993202652e-02,"4,5",33.03602774400497
70,71,3.54424132877882947e+00,3.54424132877882947e+00,7.34069055041383920e-18,2.04355941196202977e-02,"4,5",38.60719700700429
80,81,3.50192552689953596e+00,3.50192552689953596e+00,7.34069055041383920e-18,1.26531812423836210e-01,"4,5",44.15576516800502
90,91,3.26473721620654800e+00,3.26473721620654800e+00,7.34069055041383920e-18,7.83451631576951191e-01,"4,5",49.77922780600056
100,101,2.74297869507755232e+00,2.75120267263718121e+00,7.34069055041383920e-18,5.84843509165667519e-01,"4,5",55.7672902100021
110,111,2.68861411693520980e+00,2.68861411693520980e+00,7.34069055041383920e-18,5.26359158249100692e-02,"4,5",61.76509007099958
120,121,2.56308194624017949e+00,2.56308194624017949e+00,7.34069055041383920e-18,8.38046520296231029e-03,"1,4,5",67.72985443500511
130,131,2.50724751438992044e+00,2.50724751438992044e+00,7.34069055041383920e-18,5.62449231388062812e-03,"4,5",73.63042334000056
140,141,2.46496590224089029e+00,2.46496590224089029e+00,7.34069055041383920e-18,7.60277522542969833e-03,"4,5",79.44784024600085
150,151,2.45230409521829840e+00,2.45230409521829840e+00,7.34069055041383920e-18,4.70743802746134282e-02,"4,5",85.26699487300357
160,161,2.44316090933891239e+00,2.44316090933891239e+00,7.34069055041383920e-18,3.51408365774778172e-02,"4,5",91.09379034399899
170,171,2.44283606669880093e+00,2.44283606669880093e+00,7.34069055041383920e-18,3.16267529197300327e-03,"4,5",96.89936929300166
180,181,2.44186112805790856e+00,2.44186112805790856e+00,7.34069055041383920e-18,8.19765435679402354e-04,"4,5",102.74946371999977
190,191,2.43705448108571376e+00,2.43705448108571376e+00,7.34069055041383920e-18,1.08258130209974994e-03,"4,5",108.56828127900371
200,201,2.43406586299473737e+00,2.43406586299473737e+00,7.34069055041383920e-18,1.31563997433466044e-03,"4,5",114.41572539800109
210,211,2.42844166831148334e+00,2.42844166831148334e+00,7.34069055041383920e-18,8.14609594785331743e-03,"4,5",120.16352354999981
220,221,2.42839043392258214e+00,2.42839043392258214e+00,7.34069055041383920e-18,7.33148635306798469e-04,"4,5",125.9236840970043
230,231,2.42838680580757771e+00,2.42838680580757771e+00,7.34069055041383920e-18,1.90032126271522155e-04,"4,5",131.65282035400014
240,241,2.42837545905544072e+00,2.42837545905544072e+00,7.34069055041383920e-18,1.71028913644369934e-05,"4,5",137.419660476
250,251,2.42830514629556582e+00,2.42830514629556582e+00,7.34069055041383920e-18,1.09496631717713614e-05,"4,5",143.1907848100018
260,261,2.42787288339360652e+00,2.42787288339360652e+00,7.34069055041383920e-18,6.77974282736686058e-05,"4,5",148.92601043500326
270,271,2.42751530985377206e+00,2.42751530985377206e+00,7.34069055041383920e-18,5.90115426013385156e-05,"4,5",154.67420307599969
280,281,2.42662914481509917e+00,2.42662914481509917e+00,7.34069055041383920e-18,3.65383917666716807e-04,"4,5",160.41864045699913
290,291,2.42616526514975073e+00,2.42616526514975073e+00,7.34069055041383920e-18,2.26236091117621232e-03,"3,4,5",166.15462916700199
300,301,2.42616328133847681e+00,2.42616328133847681e+00,7.34069055041383920e-18,2.03612482005859096e-04,"3,4,5",171.91237507700134
