"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.06756733029045581e+00,4.06756733029045581e+00,1.19999999999999995e-06,3.68680165033363816e-01,"0",0.5845311030061566
1,2,4.06756733029045581e+00,4.06757971601550228e+00,5.99999999999999973e-07,1.84340082516681908e-01,"",1.1698684790026164
2,3,4.06756733029045581e+00,4.06757962428630737e+00,5.99999999999999973e-07,1.84340082516681908e-01,"",1.756986421001784
3,4,4.06756733029045581e+00,4.06756878623504292e+00,2.99999999999999986e-07,2.21208099020018284e-01,"",2.325817670003744
10,11,4.06754508806303949e+00,4.06754508806303949e+00,3.11039999999999905e-07,1.85911881131978318e-01,"",6.41213699200307
20,21,4.06640265269448609e+00,4.06640265269448609e+00,1.92587769682329489e-06,5.91694089249072408e-01,"",12.26854213700426
30,31,4.03349494273888531e+00,4.03349494273888531e+00,4.14046079184326891e-06,8.59304509071697420e-01,"",18.259311269001046
40,41,3.21603695200844530e+00,3.58863796340965902e+00,1.07320743724577522e-06,3.95670295078805967e-01,"4",24.522249362002185
50,51,3.06679026320646742e+00,3.06679026320646742e+00,8.01145059074222023e-07,3.60508560501159869e-02,"",30.74519275100465
60,61,3.03465620927936186e+00,3.03465620927936186e+00,4.96047904189565674e-06,1.15817598569840276e-02,"",36.99505490199954
70,71,2.89894705593291668e+00,2.89894705593291668e+00,3.07139787562571759e-05,7.17112043419782103e-02,"",43.27956051200454
80,81,1.97301850970763493e+00,1.97301850970763493e+00,2.75134347427571466e-05,1.71106886752192877e-01,"",49.50670493200596
90,91,1.74406924110311756e+00,1.74406924110311756e+00,5.94290190443554393e-06,3.99615188236555827e-02,"",55.776903527003014
100,101,1.64870280325916885e+00,1.64870280325916885e+00,1.54040017362969276e-06,9.53503868544321731e-02,"",62.04003889800515
110,111,1.49423757034041604e+00,1.49423757034041604e+00,1.66363218752006772e-07,7.11786823852861711e-02,"",68.2945370860034
120,121,1.27507709613243603e+00,1.27507709613243603e+00,1.03491231121248347e-07,9.15723940062908998e-02,"",74.58505122000497
130,131,7.97673044575495149e-01,7.97673044575495149e-01,7.72557900670873847e-08,1.96872266408025909e-01,"7",80.83876637800131
140,141,2.40682029854910745e-01,2.40682029854910745e-01,1.52587890625000010e-14,1.46964359384525650e-01,"7",87.11630465000053
150,151,2.12070308619721370e-01,2.12070308619721370e-01,7.45058059692382859e-18,1.58721508135287667e-02,"7",93.35369497300417
160,161,1.99828349815989043e-01,1.99828349815989043e-01,1.00000000000000006e-09,1.48671207455296876e-02,"",99.57080214000598
170,171,1.84744029783369512e-01,1.84744029783369512e-01,6.19173642239999769e-09,1.10982461680549285e-02,"",105.78892398700555
180,181,1.77779821880580668e-01,1.77779821880580668e-01,3.83375999244747180e-08,8.28479637146832884e-03,"",111.94923978700535
190,191,1.76080250748967881e-01,1.76080250748967881e-01,1.10887073927337420e-07,4.10737613285244371e-03,"",118.1321061070048
200,201,1.72328214133193464e-01,1.72328214133193464e-01,6.86583534409256362e-07,8.83048277856907093e-03,"",124.30827615900489
210,211,1.67769629015516147e-01,1.67769629015516147e-01,4.25114427702191554e-06,4.58992976456955217e-03,"",130.53049168500002
220,221,1.65740970024126882e-01,1.65740970024126882e-01,1.51565945581686009e-06,1.18970979497642795e-03,"",136.79380708900135
230,231,1.61764122297525598e-01,1.61764122297525598e-01,2.71544093071071052e-06,4.69378565319417151e-04,"",143.04435587100306
240,241,1.57333288676795913e-01,1.57333288676795913e-01,1.68132945135572591e-05,2.74217007882843460e-03,"",149.23225707200618
250,251,1.50707486196662688e-01,1.50707486196662688e-01,4.35800593791404117e-06,1.69787943534974901e-02,"",155.40990607700223
260,261,1.29610621731524905e-01,1.29610621731524905e-01,8.17387975907463096e-06,6.62653801440612252e-03,"",161.66712814300263
270,271,1.08455409617583626e-01,1.08455409617583626e-01,2.54240356026257280e-06,1.70957403242568973e-02,"",167.83417668100446
280,281,9.38202445951539787e-02,9.38202445951539787e-02,4.55494581149224521e-06,1.06349181409137288e-02,"",174.0347623609996
290,291,7.21017342278326562e-02,7.21017342278326562e-02,4.08029859419485687e-06,1.05731253961276351e-02,"",180.26826443300524
300,301,5.46852190154874448e-02,5.46852190154874448e-02,8.81344496346088960e-07,6.57732984642307901e-03,"",186.4981173460037
310,311,3.96763231736896316e-02,3.96763231736896316e-02,2.74133392143487490e-07,4.07250927722363695e-02,"",192.76517114700255
320,321,3.25959086896613973e-02,3.29370482105047838e-02,2.46720052929138721e-08,3.96301154282244043e-03,"",199.11444965800183
330,331,2.94060965153620478e-02,2.94060965153620478e-02,4.42021278315336655e-08,7.87997000698358735e-03,"",205.3772468820025
340,341,2.71962253132055909e-02,2.71962253132055909e-02,8.96647667344309158e-08,7.05883930839986285e-03,"",211.65701400599937
350,351,2.63239244332188066e-02,2.63239244332188066e-02,1.92771042359574876e-07,4.39116275696938615e-03,"",217.95823843900143
