"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.06702175009497591e+00,4.06702175009497591e+00,1.19999999999999995e-06,1.18480508421584640e+00,"",0.5639264589990489
1,2,4.06698492492929287e+00,4.06698492492929287e+00,1.43999999999999998e-06,1.42176610105901569e+00,"4",1.1394540679757483
2,3,4.06686445391597218e+00,4.06686445391597218e+00,1.72799999999999980e-06,1.70611932127081878e+00,"4",1.7034097430005204
3,4,4.06654628914688576e+00,4.06654628914688576e+00,8.63999999999999902e-07,2.04734318552498262e+00,"",2.2557311709970236
10,11,4.06500241773693372e+00,4.06500241773693372e+00,1.07999999999999988e-07,6.01100976023553057e-01,"6",6.197901517996797
20,21,4.06425997446339959e+00,4.06425997446339959e+00,3.89990233606717125e-09,2.23613100955031806e-02,"5",11.840231683978345
30,31,4.06419153615473494e+00,4.06419153615473494e+00,1.49011611938476572e-17,2.01251790859528594e-03,"4,5",17.435979185975157
40,41,4.06375386122846383e+00,4.06375386122846383e+00,1.49011611938476572e-17,1.24609804353817012e-02,"4,5",23.079285152984085
50,51,4.06012066329474841e+00,4.06012066329474841e+00,1.49011611938476572e-17,7.71551064205666520e-02,"4,5",28.734810772992205
60,61,3.79802498604152161e+00,3.79802498604152161e+00,1.00000000000000006e-09,4.77724082598370514e-01,"3",34.47396541299531
70,71,2.81662530976525893e+00,2.81662530976525893e+00,1.49011611938476572e-17,7.60447482268097441e-01,"3,4,5",40.31618294198415
80,81,2.80067131607723674e+00,2.80184721818601190e+00,1.49011611938476572e-17,8.21283280849545161e-02,"3,4,5",46.11184521499672
90,91,2.80015723937733840e+00,2.80019389731568236e+00,1.49011611938476572e-17,1.77397188663501702e-02,"3,4,5",51.85811980199651
100,101,2.80007333091243815e+00,2.80007333091243815e+00,1.49011611938476572e-17,4.59813513015796312e-03,"3,4,5",57.64325970498612
110,111,2.79968644545468237e+00,2.79968644545468237e+00,1.49011611938476572e-17,1.72430067380923623e-04,"3,4,5",63.4464734759822
120,121,2.79730599254309809e+00,2.79730599254309809e+00,1.49011611938476572e-17,1.44872888182459591e-04,"3,4,5",69.17836459199316
130,131,2.79515353322951787e+00,2.79515353322951787e+00,1.49011611938476572e-17,2.30610570160179638e-04,"3,4,5",74.91451869698358
140,141,2.79445683229052833e+00,2.79445683229052833e+00,1.49011611938476572e-17,4.95791620365005009e-04,"3,4,5",80.6789063399774
150,151,2.79028049031502334e+00,2.79028049031502334e+00,1.49011611938476572e-17,3.06981103373471292e-03,"3,4,5",86.35097288497491
160,161,2.78920331990496573e+00,2.78920331990496573e+00,1.49011611938476572e-17,2.29160165743882765e-03,"3,4,5",91.9989083649998
170,171,2.78865973082758201e+00,2.78865973082758201e+00,1.49011611938476572e-17,5.93983149608144092e-04,"3,4,5",97.65157371398527
180,181,2.78837442674612390e+00,2.78837442674612390e+00,1.49011611938476572e-17,5.34584834647329647e-05,"3,4,5",103.17827615499846
190,191,2.78836774961420586e+00,2.78836774961420586e+00,1.49011611938476572e-17,4.81126351182596669e-06,"3,4,5",108.725023846986
200,201,2.78833483785956160e+00,2.78833483785956160e+00,1.49011611938476572e-17,2.97900755239369623e-05,"3,4,5",114.28624806198059
210,211,2.78818246317193319e+00,2.78818246317193319e+00,1.49011611938476572e-17,1.84452295647607160e-04,"3,4,5",119.7624969399767
220,221,2.78782457638904368e+00,2.78782460796051623e+00,1.49011611938476572e-17,3.96555554568257514e-04,"1,3,4,5",125.2346356639755
230,231,2.78782453256660867e+00,2.78782453256660867e+00,1.49011611938476572e-17,1.48708332963096554e-05,"1,3,4,5",130.72602423399803
240,241,2.78782427673818978e+00,2.78782427673818978e+00,1.49011611938476572e-17,1.43397962770222273e-05,"1,3,4,5",136.21686225300073
250,251,2.78782269790657899e+00,2.78782269790657899e+00,1.49011611938476572e-17,1.07046005616119811e-05,"1,3,4,5",141.72418928699335
260,261,2.78781293171646460e+00,2.78781293171646460e+00,1.49011611938476572e-17,7.99094150084109715e-06,"1,3,4,5",147.22008323000045
270,271,2.78778980389480546e+00,2.78778980389480546e+00,1.49011611938476572e-17,1.71797928958421934e-05,"1,3,4,5",152.75923317699926
280,281,2.78778975941555807e+00,2.78778975941555807e+00,1.49011611938476572e-17,2.38273892393098179e-05,"1,3,4,5",158.29452051399858
290,291,2.78778950278928894e+00,2.78778950278928894e+00,1.49011611938476572e-17,9.57354744622273606e-06,"1,3,4,5",163.83550277000177
300,301,2.78778792638757755e+00,2.78778792638757755e+00,1.49011611938476572e-17,1.79332627166960669e-05,"1,3,4,5",169.3722730849986
310,311,2.78778418816916007e+00,2.78778418816916007e+00,1.49011611938476572e-17,5.33491941729166137e-06,"1,3,4,5",174.871312614996
320,321,2.78778414610726388e+00,2.78778414610726388e+00,1.49011611938476572e-17,4.77899520639666561e-06,"1,3,4,5",180.40586519800127
330,331,2.78778389110317937e+00,2.78778389110317937e+00,1.49011611938476572e-17,2.59029530230182548e-06,"1,3,4,5,7",185.92656044199248
340,341,2.78778387152278873e+00,2.78778387152278873e+00,1.49011611938476572e-17,6.39150019529498483e-06,"1,3,4,5",191.41389171298943
350,351,2.78778382306423467e+00,2.78778382306423467e+00,1.49011611938476572e-17,1.37411404697863437e-05,"1,3,4,5,7",196.92801310998038
360,361,2.78778382050247497e+00,2.78778382202691821e+00,1.49011611938476572e-17,3.56170360976861971e-06,"1,3,4,5,7",202.4710441189818
370,371,2.78778382046049789e+00,2.78778382171911421e+00,1.49011611938476572e-17,2.65879749787783486e-06,"1,3,4,5,7",207.9801278289815
380,381,2.78778381930203656e+00,2.78778382060367225e+00,1.49011611938476572e-17,1.43437981799734772e-05,"1,3,4,5,7",213.50931030500215
390,391,2.78778381918508522e+00,2.78778381938252418e+00,1.49011611938476572e-17,5.12051880153250362e-06,"1,3,4,5,7",219.11091142098303
400,401,2.78778381761291971e+00,2.78778381905193706e+00,1.49011611938476572e-17,2.77540680082801773e-06,"1,3,4,5,7",224.60258147897548
410,411,2.78778381749881721e+00,2.78778381855856461e+00,1.49011611938476572e-17,6.84825899724708328e-06,"1,3,4,5,6,7",230.12162784099928
420,421,2.78778381553213972e+00,2.78778381553213972e+00,1.49011611938476572e-17,1.47231300914177978e-05,"1,3,4,5,6,7",235.65444122397457
430,431,2.78778381385518781e+00,2.78778381506777961e+00,1.49011611938476572e-17,1.14914630402435692e-05,"1,3,4,5,7",241.15358016898972
440,441,2.78778381385518781e+00,2.78778381459891067e+00,1.49011611938476572e-17,2.84880440121140621e-06,"1,3,4,5,7",246.66718366899295
450,451,2.78778381385518781e+00,2.78778381414774135e+00,1.49011611938476572e-17,6.12466874002572068e-06,"1,3,4,5,6,7",252.17793903997517
460,461,2.78778381194396152e+00,2.78778381278871157e+00,1.49011611938476572e-17,1.31674772613722101e-05,"1,3,4,5,6,7",257.6441439539776
470,471,2.78778381099108996e+00,2.78778381099108996e+00,1.49011611938476572e-17,1.02772696663536207e-05,"1,3,4,5,7",263.145535054995
480,481,2.78778381060882596e+00,2.78778381060882596e+00,1.49011611938476572e-17,2.54779839219881481e-06,"1,3,4,5,7",268.6544333929778
490,491,2.78778380894356559e+00,2.78778381019068577e+00,1.49011611938476572e-17,5.47753336871859691e-06,"1,3,4,5,6,7",274.1417304009956
500,501,2.78778380882771692e+00,2.78778380882771692e+00,1.49011611938476572e-17,1.17761954388910759e-05,"1,3,4,5,6,7",279.6046349690005
510,511,2.78778380671080050e+00,2.78778380671080050e+00,1.49011611938476572e-17,2.20592844810222319e-05,"1,3,4,5,7",285.1013023069827
520,521,2.78778380634571921e+00,2.78778380634571921e+00,1.49011611938476572e-17,2.73431618311059769e-06,"1,3,4,5,7",290.624729845993
530,531,2.78778380595957964e+00,2.78778380595957964e+00,1.49011611938476572e-17,4.89877462422558675e-06,"1,3,4,5,6,7",296.1570059270016
540,541,2.78778380474601928e+00,2.78778380474601928e+00,1.49011611938476572e-17,1.05319171062314008e-05,"1,3,4,5,6,7",301.68048723597894
550,551,2.78778380291367389e+00,2.78778380291367389e+00,1.49011611938476572e-17,1.97284901377944917e-05,"1,3,4,5,7",307.2175094029808
560,561,2.78778380253352820e+00,2.78778380253352820e+00,1.49011611938476572e-17,2.44540705291314607e-06,"1,3,4,5,7",312.70737486099824
570,571,2.78778380227093736e+00,2.78778380227093736e+00,1.49011611938476572e-17,1.82548658337145133e-06,"1,3,4,5,7",318.2234745780006
580,581,2.78778380201074949e+00,2.78778380201074949e+00,1.49011611938476572e-17,3.27052423809709063e-06,"1,3,4,5,6,7",323.76952908799285
590,591,2.78778380086431810e+00,2.78778380086431810e+00,1.49011611938476572e-17,7.35165359080242041e-06,"1,3,4,5,7",329.2631912259967
