"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,3.31038636294204807e+01,3.31038636294204807e+01,1.00542584810661085e-06,1.16784401065434293e-01,"",0.60727630200563
1,2,3.23769257126802970e+01,3.23769257126802970e+01,1.20651101772793297e-06,1.40141281278521157e-01,"",1.2064963010052452
2,3,3.15452758918801734e+01,3.15452758918801734e+01,1.44781322127351957e-06,1.68169537534225394e-01,"",1.8179050120015745
3,4,3.05783513356452694e+01,3.05783513356452694e+01,1.73737586552822340e-06,2.01803445041070478e-01,"",2.4321304290060652
10,11,1.45485256649036057e+01,1.45485256649036057e+01,6.22533184374410990e-06,7.23098229645018686e-01,"",6.736252376002085
20,21,3.95070672471980977e+00,3.96756320560379017e+00,2.31105323618795362e-06,5.39789936037087692e-01,"",12.86310019800294
30,31,3.94472748540545748e+00,3.94472748540545748e+00,1.19245270805086144e-05,4.85810942433378898e-02,"",19.04863633900095
40,41,3.90514123706596639e+00,3.90514123706596639e+00,7.38335286442802838e-05,3.62655925282747496e-02,"5",25.130615811001917
50,51,3.46023806236227527e+00,3.46023806236227527e+00,2.61829647944429935e-11,1.26604982840744756e-01,"4,5",31.30805633500131
60,61,1.86070248123227588e+00,1.89587027640942507e+00,1.25091062318032070e-09,9.95255607639840556e-02,"",37.680701441000565
70,71,1.84404723410302851e+00,1.84404723410302851e+00,8.37854873422175791e-10,3.09564304200295980e-02,"3",44.02371862000291
80,81,1.79454780113441204e+00,1.79454780113441204e+00,8.37854873422175791e-10,3.24337530145577327e-02,"",50.33453094300057
90,91,1.78006221204739390e+00,1.78006221204739390e+00,1.04731859177771974e-10,8.40682878137336345e-03,"5",56.66371952200279
100,101,1.77569058119862877e+00,1.77574380268606280e+00,1.25678231013326363e-10,1.28775525665465931e-02,"5",62.93340285100567
110,111,1.77521161886730483e+00,1.77521161886730483e+00,2.16157355685559382e-09,4.68475811662590405e-03,"7",69.22638270300376
120,121,1.77471589954635078e+00,1.77471589954635078e+00,3.27287059930537418e-12,8.65173733264508579e-04,"7",75.54001722700195
