"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.09739175503568465e+00,4.09739175503568465e+00,1.19999999999999995e-06,8.21398436316149727e-02,"6",0.5716111779911444
1,2,4.09722917745436632e+00,4.09722917745436632e+00,1.43999999999999998e-06,4.92839061789689808e-02,"6",1.1433814520132728
2,3,4.09704827546983363e+00,4.09704827546983363e+00,1.72799999999999980e-06,2.53460646231015848e-03,"6",1.7241668479982764
3,4,4.09684540838297107e+00,4.09684540838297107e+00,2.07359999999999951e-06,3.04152775477219009e-03,"6",2.2815064979949966
10,11,4.09385764029083443e+00,4.09385764029083443e+00,1.25000000000000008e-10,1.08983438535668158e-02,"6",6.2629368510097265
20,21,4.07914119030798350e+00,4.07914119030798350e+00,9.53674316406250059e-16,6.74796725819687832e-02,"6",11.912070662016049
30,31,4.06664788442956304e+00,4.06664788442956304e+00,2.98598399999999927e-09,1.74090144373917732e-01,"",17.56872592199943
40,41,4.06632561508494295e+00,4.06632561508494295e+00,1.84884258895036289e-08,1.76098820975754244e-01,"",23.23809586200514
50,51,3.87104984017117149e+00,3.87104984017117149e+00,1.14475459972882676e-07,6.27582021356213882e-01,"",28.839414737012703
60,61,2.88258524505454172e+00,2.88258524505454172e+00,2.57938450713348260e-07,1.62669259935530636e-01,"4,5",34.384692104009446
70,71,2.22714109385834336e+00,2.22714109385834336e+00,7.62939453125000048e-15,4.21638721752895379e-02,"5",39.89808281100704
80,81,2.15090830573511216e+00,2.15145631150197758e+00,4.76837158203125030e-16,1.31146508014020544e-02,"5,6,7",45.41662772800191
90,91,2.14837191747881162e+00,2.14837191747881162e+00,7.45058059692382859e-18,8.15836197053618900e-03,"5,6,7",51.01586087999749
100,101,2.14461816885878731e+00,2.14461816885878731e+00,7.45058059692382859e-18,6.50718039104251477e-03,"6,7",56.62556735498947
110,111,2.14022891843046370e+00,2.14022891843046370e+00,7.45058059692382859e-18,4.85758413319167283e-03,"6,7",62.197898646991234
120,121,2.12231388703209101e+00,2.12231388703209101e+00,7.45058059692382859e-18,1.17009444797677286e-02,"6,7",67.76142468699254
130,131,2.07906957711116958e+00,2.07906957711116958e+00,7.45058059692382859e-18,2.51559597610618232e-02,"5,6,7",73.3708950500004
140,141,2.01145137287841802e+00,2.01180778639026014e+00,7.45058059692382859e-18,2.01126366465600968e-02,"5,6,7",78.94719323699246
150,151,2.01024671989384185e+00,2.01024671989384185e+00,7.45058059692382859e-18,4.34432951565698073e-03,"4,5,6,7",84.52559114000178
160,161,2.00652713328871002e+00,2.00652713328871002e+00,7.45058059692382859e-18,8.74138685134536256e-03,"4,5,6,7",90.11686913800077
170,171,1.99667754201023473e+00,1.99667754201023473e+00,7.45058059692382859e-18,7.83049238277828616e-03,"4,5,6,7",95.70682746201055
180,181,1.98867894987206295e+00,1.98867894987206295e+00,7.45058059692382859e-18,1.40290349802586981e-02,"4,5,6,7",101.41541073401459
190,191,1.98169533982819446e+00,1.98169533982819446e+00,7.45058059692382859e-18,4.36359104025966539e-03,"4,5,6,7",107.08053874300094
200,201,1.97541023477523936e+00,1.97541023477523936e+00,7.45058059692382859e-18,7.81776781725522854e-03,"4,5,6,7",112.64393948001089
210,211,1.96708640066867591e+00,1.96708640066867591e+00,7.45058059692382859e-18,7.00311888541171011e-03,"4,5,6,7",118.19751526101027
220,221,1.95630254291113759e+00,1.95630254291113759e+00,7.45058059692382859e-18,1.25467205651623170e-02,"4,5,6,7",123.73852422600612
230,231,1.94703798395141359e+00,1.94703798395141359e+00,7.45058059692382859e-18,9.36607671501140521e-03,"4,5,6,7",129.37999710801523
240,241,1.93683945358363174e+00,1.93683945358363174e+00,7.45058059692382859e-18,8.39008656413898005e-03,"4,5,6,7",134.8993637599924
250,251,1.92880997093894702e+00,1.92880997093894702e+00,7.45058059692382859e-18,1.50315985434803755e-02,"4,5,6,7",140.44534432099317
260,261,1.92029562198888670e+00,1.92029562198888670e+00,7.45058059692382859e-18,1.12210281863139253e-02,"4,5,6,7",146.0292618300009
270,271,1.91138596557269635e+00,1.91138596557269635e+00,7.45058059692382859e-18,2.41241836520753213e-02,"4,5,6,7",151.55247242900077
280,281,1.90856791133289172e+00,1.90856791133289172e+00,7.45058059692382859e-18,6.25298840261792263e-03,"4,5,6,7",157.12426856299862
290,291,1.90679834092915845e+00,1.90679834092915845e+00,7.45058059692382859e-18,4.66783083060066765e-03,"4,5,6,7",162.78420072598965
300,301,1.90180015529214419e+00,1.90180015529214419e+00,7.45058059692382859e-18,1.00354090859138163e-02,"4,5,6,7",168.3184696919925
