"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.89350971363370292e+02,1.89350971363370292e+02,1.19999999999999995e-06,2.61768545231781002e-01,"2",0.4328616360144224
1,2,1.77489263403763232e+02,1.77489263403763232e+02,1.43999999999999998e-06,3.14122254278137170e-01,"2",0.8725752019963693
2,3,1.65143052364774121e+02,1.65143052364774121e+02,1.72799999999999980e-06,3.76946705133764604e-01,"2",1.2933016110036988
3,4,1.51996807196838148e+02,1.51996807196838148e+02,2.07359999999999951e-06,4.52336046160517480e-01,"2",1.7495241159922443
10,11,2.71816117377026210e+01,2.71816117377026210e+01,2.50000000000000016e-10,2.62160809811601503e-01,"2,3",5.014180180995027
20,21,2.93607370677259416e+00,2.93714812300255623e+00,6.25000000000000039e-11,8.15424982838005297e-02,"4,5",9.79651371599175
30,31,2.92977354299907899e+00,2.92977354299907899e+00,7.45058059692382859e-18,6.11568737128503990e-03,"4,5",14.523315821017604
40,41,2.89735069823107594e+00,2.89735069823107594e+00,7.45058059692382859e-18,2.64022487738629734e-02,"4,5",19.190831634012284
50,51,2.79305802234428979e+00,2.79305802234428979e+00,7.45058059692382859e-18,1.63475765366393050e-01,"4,5",23.953977552009746
60,61,2.52732352447269415e+00,2.52732352447269415e+00,7.45058059692382859e-18,3.51457934235698710e-01,"4,5",28.763082284014672
70,71,2.14542256255644270e+00,2.17647740643585230e+00,1.43999999999999999e-09,9.10978965538930957e-02,"",33.54933612101013
80,81,2.14207073988202490e+00,2.14207073988202490e+00,8.91610044825599555e-09,9.83857282782045310e-03,"",38.34197988701635
90,91,2.12851298995564875e+00,2.12851298995564875e+00,5.52061438912435878e-08,3.04791375627385102e-03,"",43.16722238800139
100,101,1.68097565334321319e+00,1.68097565334321319e+00,3.41821891871668004e-07,6.55273563092180402e-03,"",48.02483168299659
110,111,1.01771147015873553e+00,1.01771147015873553e+00,3.06202409993559092e-07,1.40877819001169365e-02,"",52.959750679001445
120,121,9.90740320804912367e-01,9.90740320804912367e-01,8.58397667412082076e-07,2.11176590614022136e-02,"",57.932842270005494
130,131,9.87726550492461497e-01,9.87726550492461497e-01,2.22496675393211669e-07,5.47369722871545328e-03,"",62.94310448100441
140,141,9.87008975736095584e-01,9.87008975736095584e-01,5.76711382619204528e-08,1.41878232168304516e-03,"",67.95786091100308
150,151,9.82863612099113770e-01,9.82863612099113770e-01,3.57084487297599139e-07,6.45040762390736242e-03,"",72.95232352099265
160,161,9.59287306342723967e-01,9.59287306342723967e-01,2.21097302587457419e-06,3.99392238242738395e-02,"",77.96033735299716
170,171,8.44119745381570308e-01,8.44119745381570308e-01,4.75338965737900590e-06,2.47293146835142058e-01,"",82.98861541200313
