"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.07363474168962103e+00,4.07363474168962103e+00,3.04262405660149317e-09,9.08667880551522061e-02,"",0.5682322520005982
1,2,4.07363021047674501e+00,4.07363021047674501e+00,3.65114886792179172e-09,1.09040145666182642e-01,"",1.11676506898948
2,3,4.07362448168110003e+00,4.07362448168110003e+00,4.38137864150615007e-09,1.30848174799419154e-01,"",1.6815803899953607
3,4,4.07361713974529138e+00,4.07361713974529138e+00,5.25765436980737958e-09,1.57017809759302990e-01,"",2.2534719510003924
10,11,4.07334887600160478e+00,4.07334887600160478e+00,1.88391261909298931e-08,5.62623201187586797e-01,"",6.254933671007166
20,21,4.06631806284625430e+00,4.06632192921957714e+00,4.05023971536702576e-08,5.03995163032474380e-01,"",12.095371073985007
30,31,4.06620776256725236e+00,4.06620776256725236e+00,2.50780167650890130e-07,3.77996372274355744e-02,"",18.034007199981716
40,41,4.06562120359145318e+00,4.06562120359145318e+00,1.55276469805959389e-06,2.34045390574619733e-01,"3",23.917172927001957
50,51,4.06187977340987416e+00,4.06187977340987416e+00,1.93444827817376023e-17,5.03176169901286885e-01,"3",29.70047042099759
60,61,3.93506566535836111e+00,3.93506566535836111e+00,1.84483363931060813e-23,1.08178271460469699e+00,"3",35.380906592996325
70,71,2.09952002973305474e+00,2.15041784822010973e+00,3.04262405660149313e-12,8.07546469321547722e-01,"",40.990430845995434
80,81,2.04666595260615836e+00,2.04666595260615836e+00,3.65114886792179127e-12,7.26791822389392800e-02,"",46.579135439009406
90,91,2.04198672422750160e+00,2.04198672422750160e+00,2.26069514291158798e-11,7.84935168180544117e-03,"",52.196533774986165
100,101,2.03550821319884223e+00,2.03550821319884223e+00,4.86028765844043354e-11,1.40628231193464757e-02,"",57.80099997899379
110,111,2.02103898373815039e+00,2.02103898373815039e+00,3.00936201181068357e-10,1.04978412072996626e-02,"",63.419555889006006
120,121,1.98819054245902227e+00,1.98819054245902227e+00,1.86331763767151425e-09,3.71330702271822563e-02,"",69.0263170649996
130,131,1.97063607744152125e+00,1.97063607744152125e+00,1.03349430158084319e-08,1.68479652049424652e-02,"",74.6789805330045
140,141,1.95446782355088611e+00,1.95446782355088611e+00,9.25799234583471644e-09,3.62215832648507333e-02,"",80.41421923600137
150,151,1.95361589909302924e+00,1.95361589909302924e+00,1.99972634670029894e-09,3.91193099260387853e-03,"",86.13200462399982
160,161,1.95270219007564116e+00,1.95270219007564116e+00,4.29922863045039131e-09,4.00385472282319913e-03,"",91.82975485699717
