"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,8.35967584629485714e+02,8.35967584629485714e+02,1.19999999999999995e-06,3.78982181633396609e+00,"0",0.5206214599893428
1,2,5.83948354954275601e+02,5.83948354954275601e+02,1.43999999999999998e-06,4.54778617960075948e+00,"0",1.076810149999801
2,3,8.81698381260486386e+00,8.81698381260486386e+00,1.72799999999999980e-06,5.45734341552091085e+00,"0",1.6408137390099
3,4,2.44408761930394114e+00,2.44408761930394114e+00,8.63999999999999902e-07,2.72867170776045542e+00,"",2.2240361959848087
10,11,1.85531362234250286e+00,2.00116274502652480e+00,1.07999999999999988e-07,4.09300756164068302e-01,"0",6.249327283992898
20,21,1.68025023953898311e+00,1.68025023953898311e+00,8.18395441543572599e-11,8.84089633314387446e-02,"0",12.032863653992536
30,31,1.50902790608600790e+00,1.50902790608600790e+00,9.53674316406250059e-16,7.91963249892788101e-02,"0",17.800893884006655
40,41,1.47714401615377477e+00,1.47714401615377477e+00,9.53674316406250059e-16,1.71064061976842208e-02,"0",23.548991421994288
50,51,1.47076465104291687e+00,1.47076465104291687e+00,9.53674316406250059e-16,1.09294213693351162e-02,"0",29.26790899198386
60,61,1.45482821133309348e+00,1.45482821133309348e+00,9.53674316406250059e-16,8.15876933452318667e-03,"0",34.96184266399359
70,71,1.43495782689372176e+00,1.43495782689372176e+00,1.00000000000000006e-09,2.10487288543864184e-02,"",40.669060031999834
80,81,1.41370272006054543e+00,1.41370272006054543e+00,1.19999999999999999e-09,3.77107005477217011e-02,"",46.42659615399316
90,91,1.38080356486384548e+00,1.38080356486384548e+00,1.00000000000000006e-09,3.94695728749191455e-02,"",52.152207303995965
100,101,1.31411337204423284e+00,1.31411337204423284e+00,2.07359999999999954e-09,6.05218309303660329e-02,"",57.84133570000995
110,111,4.77015742303003420e-01,4.77015742303003420e-01,1.00000000000000006e-09,5.27872014603808851e-02,"",63.60770593199413
120,121,3.87638456434234502e-01,3.87638456434234502e-01,1.00000000000000006e-09,3.37261702429693874e-02,"",69.39674573400407
130,131,3.41150790274208693e-01,3.41150790274208693e-01,1.72799999999999982e-09,2.51764511816956679e-02,"",75.17308422399219
140,141,2.30774272288714416e-01,2.30774272288714416e-01,1.72799999999999982e-09,5.41270658918335187e-02,"",80.98921246599639
150,151,1.80674847381903536e-01,1.80674847381903536e-01,2.44140625000000015e-13,1.68356825749958923e-02,"0",86.81799069500994
160,161,1.67535686182367805e-01,1.67535686182367805e-01,9.53674316406250059e-16,1.04731414162534415e-02,"0",92.60587271398981
170,171,1.57853786714727523e-01,1.57853786714727523e-01,9.53674316406250059e-16,2.63078911197658950e-02,"0",98.4443863479828
180,181,1.51133135311276007e-01,1.51133135311276007e-01,9.53674316406250059e-16,1.96387354893407563e-02,"0",104.30999368600897
190,191,1.47887960036867605e-01,1.47887960036867605e-01,9.53674316406250059e-16,1.76748619404066784e-03,"0",110.1735952720046
200,201,1.38650386986915120e-01,1.38650386986915120e-01,9.53674316406250059e-16,3.25227235510704496e-03,"0",116.03166137301014
210,211,1.22345684638882485e-01,1.22345684638882485e-01,9.53674316406250059e-16,2.01372131966809156e-02,"0",121.87814682399039
220,221,1.12977805626055208e-01,1.12977805626055208e-01,1.14440917968749999e-15,5.21956566057969317e-03,"0",127.70510461498634
230,231,1.07752556960875018e-01,1.07752556960875018e-01,9.53674316406250059e-16,1.12215884755970819e-02,"0",133.5799473070074
