"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,6.92796938940252094e+00,6.92796938940252094e+00,1.19999999999999995e-06,1.26621701149556043e+00,"0",0.4064122660020075
1,2,6.84719839278996112e+00,6.84719839278996112e+00,1.43999999999999998e-06,1.89932551724334070e-01,"0",0.8233022870008426
2,3,6.80544838495070348e+00,6.80544838495070348e+00,1.72799999999999980e-06,5.69797655173002182e-02,"0",1.2461225450024358
3,4,6.76084139864656830e+00,6.76084139864656830e+00,2.07359999999999951e-06,3.41878593103801323e-02,"0",1.6716137680014072
10,11,6.15486148936922728e+00,6.15486148936922728e+00,1.86922120779503316e-06,3.09511754269935838e-02,"0",4.7035643520030135
20,21,4.10408131735407533e+00,4.10408131735407533e+00,2.44140625000000015e-13,1.91641520207407989e-01,"0",8.857542814002954
30,31,3.76236421602950744e+00,3.76236421602950744e+00,9.53674316406250059e-16,9.44932483690216346e-02,"0",13.920058447001793
40,41,3.67867823107097713e+00,3.67867823107097713e+00,3.58318079999999904e-09,2.44926499772504074e-02,"",19.763941474000603
50,51,3.51307459505629360e+00,3.51307459505629360e+00,2.21861110674043540e-08,5.26569558837624435e-02,"",26.079001091002283
60,61,2.47533457339782581e+00,2.51576835657660514e+00,1.37370551967459200e-07,4.71698483272861430e-02,"",32.1105267310013
70,71,1.46920853208550972e+00,1.46920853208550972e+00,7.70200086814846379e-07,7.39212799758868500e-02,"1",37.88633098000355
80,81,4.92499535820319301e-01,4.92499535820319301e-01,6.10351562500000038e-14,6.62183277802555342e-02,"0,1",43.92814136300149
90,91,4.05329498353262596e-01,4.05329498353262596e-01,1.49011611938476572e-17,1.63518045940904376e-02,"0,1",50.933542562001094
100,101,2.91849323192856724e-01,2.91849323192856724e-01,1.00000000000000006e-09,3.07504823960572347e-02,"",57.45574709200082
110,111,2.39921168689597619e-01,2.39921168689597619e-01,6.19173642239999769e-09,9.56463004446964082e-03,"",64.60871821500041
120,121,2.31689276897368512e-01,2.31689276897368512e-01,3.83375999244747180e-08,6.80218036644343604e-03,"",71.28265820700108
130,131,2.30258645447806581e-01,2.30258645447806581e-01,2.37376313799769453e-07,2.94997654053115888e-03,"",77.75296981500287
140,141,2.27084916880371496e-01,2.27084916880371496e-01,9.18607229980677248e-08,1.09168062145856004e-02,"0",83.74699400800091
150,151,2.23559515720843371e-01,2.23559515720843371e-01,9.53674316406250059e-16,2.82963617082058723e-03,"0",89.9131258080015
160,161,2.19939591973977971e-01,2.19939591973977971e-01,9.53674316406250059e-16,1.75203613410102946e-02,"0",96.06631028200354
170,171,2.14631077670573073e-01,2.14631077670573073e-01,9.53674316406250059e-16,4.54127765958986778e-03,"0",102.15994178800247
180,181,2.09296419340141648e-01,2.09296419340141648e-01,9.53674316406250059e-16,4.47944973882455789e-03,"0",108.13366650600074
190,191,2.04499745505998642e-01,2.04499745505998642e-01,3.58318079999999904e-09,7.28828779973835026e-03,"",113.23537917200156
200,201,1.99194348699253954e-01,1.99194348699253954e-01,2.21861110674043540e-08,1.56691517453380162e-02,"",118.42105063400231
