"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,1.93912160375638837e+03,1.93912160375638837e+03,1.19999999999999995e-06,2.18999825073889554e+00,"",0.44126397099898895
1,2,6.25754664940969178e+02,6.25754664940969178e+02,5.99999999999999973e-07,2.62799790088667473e+00,"",0.8742005880012584
2,3,2.16019886702335867e+02,2.16019886702335867e+02,5.99999999999999973e-07,3.15359748106400950e+00,"6",1.2839319209997484
3,4,4.41458292239144185e+01,4.41458292239144185e+01,7.19999999999999989e-07,1.89215848863840552e+00,"4,6",1.6877600859988888
10,11,8.60724009745720053e+00,8.60724009745720053e+00,2.36610662619790395e-06,2.11873311470192199e-01,"6",4.511246089001361
20,21,6.11220180765030996e+00,6.11220180765030996e+00,9.76562500000000061e-13,1.02489351528475634e-02,"6",8.602234885998769
30,31,5.66914282433058503e+00,5.66914282433058503e+00,9.53674316406250059e-16,1.04883386912628081e-03,"6",14.180227789998753
40,41,4.42498972195748586e+00,4.42498972195748586e+00,9.53674316406250059e-16,6.49410286851590662e-03,"6",20.040206884001236
50,51,4.06475762343972935e+00,4.06475762343972935e+00,1.43999999999999999e-09,1.39617268270146710e-02,"",26.109821254001872
60,61,4.06082332922115263e+00,4.06082332922115263e+00,2.98598399999999927e-09,3.00164349008423328e-02,"5",31.776747701002023
70,71,4.05917198337714069e+00,4.05917198337714069e+00,1.84884258895036289e-08,6.45325879326888729e-02,"7",37.40691741599949
80,81,4.05681080350663059e+00,4.05681080350663059e+00,1.08309387208337752e-09,1.38739158032833404e-01,"",43.683697176998976
90,91,4.05506665028414215e+00,4.05506665028414215e+00,1.72799999999999982e-09,1.03568226514877987e-01,"0,1",50.163418901000114
100,101,4.05441015725619636e+00,4.05441015725619636e+00,4.76837158203125030e-16,7.73132668204503520e-02,"6,7",56.80409245099872
110,111,4.05343905903654367e+00,4.05343905903654367e+00,1.86264514923095715e-18,1.66216447953788732e-01,"6,7",63.8288700209996
120,121,4.05289743030581118e+00,4.05289743030581118e+00,1.56250000000000010e-11,6.53673652977986991e-02,"7",70.52766334300031
130,131,4.05266899604143038e+00,4.05266899604143038e+00,1.25000000000000008e-10,9.26251591317684558e-02,"0,1,7",76.76966726899991
140,141,4.05235072966500898e+00,4.05235072966500898e+00,4.88281250000000030e-13,1.99135615078738393e-01,"0,1,7",82.70564411300074
150,151,4.05207687323894827e+00,4.05207687323894827e+00,1.90734863281250012e-15,1.78384728136581433e-01,"1,7",88.73638780699912
160,161,4.05203440723898645e+00,4.05203440723898645e+00,2.50000000000000016e-10,3.85311012775015824e-02,"1",94.60553659500147
170,171,4.05197007566787182e+00,4.05197007566787182e+00,1.56250000000000010e-11,2.87633129792498193e-02,"1",100.51653706399884
180,181,4.05177488537993735e+00,4.05177488537993735e+00,7.62939453125000048e-15,6.18384904869832275e-02,"0,1",106.19224205299906
190,191,4.05163170869530909e+00,4.05163170869530909e+00,1.56250000000000010e-11,1.32947095088364553e-01,"0,1",111.108198842001
