"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.06654181923290725e+00,4.06654181923290725e+00,1.19999999999999995e-06,6.83899709139176704e+00,"2",0.42324451800232055
1,2,3.99724173004316441e+00,3.99724173004316441e+00,5.99999999999999973e-07,3.41949854569588352e+00,"",0.805620834002184
2,3,3.96406056188399214e+00,3.96406056188399214e+00,5.99999999999999973e-07,3.41949854569588352e+00,"",1.1777592719990935
3,4,3.96406056188399214e+00,3.98346616191002578e+00,2.99999999999999986e-07,1.70974927284794176e+00,"",1.5598468810021586
10,11,3.88997774200335433e+00,3.88997774200335433e+00,4.49999999999999993e-08,3.85313779240945731e-01,"",4.271572576999461
20,21,3.87098884240154106e+00,3.87098884240154106e+00,9.71999999999999704e-09,1.47685052876703055e-01,"",8.260565209999186
30,31,3.59662356926668947e+00,3.59662356926668947e+00,2.08971104255999865e-08,3.17509347548872223e-01,"",12.408091983001214
40,41,2.50074760745995439e-01,2.50074760745995439e-01,4.49268749114938110e-08,4.61625172310211107e-01,"",16.830368316001113
50,51,2.27636026439788725e-01,2.27636026439788725e-01,4.04341874203444229e-09,4.15462655079189905e-02,"",21.37751983799899
60,61,1.82413339311187139e-01,1.82413339311187139e-01,1.00000000000000006e-09,1.29225504235831214e-02,"",26.226852339001198
70,71,1.31399417845206173e-01,1.31399417845206173e-01,5.15978035199999849e-09,3.42352865773396728e-02,"",31.110760326999298
80,81,9.42164871191022713e-02,9.42164871191022713e-02,2.07359999999999954e-09,2.55565044888377488e-02,"",36.035123018002196
90,91,6.58826749463527206e-02,6.58826749463527206e-02,4.45805022412799777e-09,2.06092563067062882e-02,"",41.05748491000122
100,101,6.12574444176410826e-02,6.12574444176410826e-02,1.43999999999999999e-09,5.34191923469826829e-03,"",46.12983688800159
110,111,5.77863570868521401e-02,5.77863570868521401e-02,3.09586821119999884e-09,6.05419036416840559e-03,"",51.2353374359991
120,121,5.59036111931524374e-02,5.59036111931524374e-02,1.19999999999999999e-09,4.51942889009025739e-03,"",56.35339472900159
130,131,5.41814661416270618e-02,5.41814661416270618e-02,4.29981695999999902e-09,2.79831124672186432e-02,"",61.500188250000065
140,141,5.32756024100937767e-02,5.32756024100937767e-02,1.11451255603199944e-09,3.58889376434637798e-03,"",66.7029018150024
150,151,5.27588253875890673e-02,5.27588253875890673e-02,6.90076798640544848e-09,3.56637683404339078e-03,"",71.89533795800162
160,161,5.21662627532166676e-02,5.21662627532166676e-02,5.15139569877971968e-09,1.40343885907068407e-03,"",77.11846616399998
170,171,5.15753847453990083e-02,5.16377378663914477e-02,1.60229011814844364e-09,1.25719379344899486e-03,"",82.37780773000122
180,181,5.13889530226450605e-02,5.13889530226450605e-02,2.07359999999999954e-09,2.67474130512605508e-03,"",87.62458970300213
190,191,5.05965179186888478e-02,5.05965179186888478e-02,4.45805022412799777e-09,1.65612931594467036e-02,"",92.87445077400116
200,201,4.99640874008179733e-02,5.00041061861604894e-02,1.15552661809397681e-09,4.29268718692858535e-03,"",98.17727229800221
210,211,4.98283401080807931e-02,4.98283401080807931e-02,4.29981695999999902e-09,3.20447381429344062e-03,"",103.48715287899904
220,221,4.95378835541772644e-02,4.95378835541772644e-02,5.56132662871497610e-09,2.01438919184088140e-03,"",108.82006195299982
230,231,4.91422522961506916e-02,4.91422522961506916e-02,4.98180969963505711e-09,4.33075240555905617e-03,"",114.16544278299989
240,241,4.90830502020642087e-02,4.90830502020642087e-02,1.72799999999999982e-09,1.33302772418443429e-03,"",119.52496537499974
250,251,4.89618852313386463e-02,4.89642987867378518e-02,4.45805022412799777e-09,2.89600675983681197e-03,"",124.89537337599904
260,261,4.89069355811203033e-02,4.89069355811203033e-02,2.77326388342554425e-09,2.13937363604493110e-03,"",130.27816396900016
270,271,4.88348371895927641e-02,4.88348371895927641e-02,1.19999999999999999e-09,1.59703386181299649e-03,"",135.68483772000036
280,281,4.87341898279103000e-02,4.87341898279103000e-02,1.19999999999999999e-09,2.89130074315619963e-03,"",141.0581262830019
290,291,4.86805065506373397e-02,4.86805065506373397e-02,2.98598399999999927e-09,8.99310183151304080e-04,"",146.42589404699902
300,301,4.86445555284126460e-02,4.86445555284126460e-02,1.84884258895036289e-08,6.71331454481715771e-04,"",151.82545630800087
310,311,4.86148114704902379e-02,4.86148114704902379e-02,1.14475459972882676e-07,1.42829051502587462e-03,"",157.257186584
320,321,4.85974126533144021e-02,4.85974126533144021e-02,7.08801874985090651e-07,1.06621315630475526e-03,"",162.69454805900023
330,331,4.85779877248111447e-02,4.85779877248111447e-02,7.73649939801359435e-07,2.76362450114192549e-04,"",168.1395817119992
340,341,4.85626895209307630e-02,4.85626895209307630e-02,2.90118727425509775e-08,5.00331881810278569e-04,"",173.60872191100134
350,351,4.85508199699433013e-02,4.85508199699433013e-02,5.19773926915759932e-08,1.07566775551827510e-03,"",179.04818153499946
360,361,4.85397638088254577e-02,4.85397638088254577e-02,3.21830315469818519e-07,2.31258722925130594e-03,"",184.5109807580011
370,371,4.85345252724393092e-02,4.85345252724393092e-02,3.95317102757420069e-08,2.47161864031680053e-04,"",190.00462712599983
380,381,4.85300092882029327e-02,4.85300092882029327e-02,2.44769930354076023e-07,5.31375387414315852e-04,"",195.51362158399934
390,391,4.85248328569354917e-02,4.85256978882345896e-02,9.15624178572888091e-08,3.96669601203237089e-04,"",201.03681699799927
400,401,4.85233269860283270e-02,4.85233269860283270e-02,6.83509786807946455e-08,2.49353561209179561e-04,"",206.53379846000098
410,411,4.85210753006134407e-02,4.85210753006134407e-02,4.23211244204561900e-07,2.21046625568606842e-04,"",212.02505610200024
420,421,4.85180579071165241e-02,4.85180579071165241e-02,2.62688909670124867e-07,1.98012506160555215e-04,"",217.5352437649999
430,431,4.85132333331452364e-02,4.85132333331452364e-02,4.70630928751462648e-07,5.24588000982562867e-04,"",223.08714207600133
440,441,4.85074871092517068e-02,4.85074871092517068e-02,1.21987536732379101e-07,1.35973209854680271e-04,"",228.65945403899968
450,451,4.85041708399591640e-02,4.85041708399591640e-02,9.10632082205740628e-08,4.79444096460709902e-04,"",234.2088575939997
460,461,4.84984307462773614e-02,4.84984307462773614e-02,1.95777563569417843e-07,2.35740494593524789e-04,"",239.73247793799965
470,471,4.84864859381934493e-02,4.84874110876228614e-02,5.05084612933956443e-07,5.06820488406012955e-04,"",245.223951021002
480,481,4.84807928349981210e-02,4.84807928349981210e-02,1.09098276393734581e-07,3.78339467313135018e-04,"",250.754620169002
490,491,4.84691584574048900e-02,4.84691584574048900e-02,8.14414269348172760e-08,8.13395229095191562e-04,"",256.3195714050016
500,501,4.84543357636854841e-02,4.84543357636854841e-02,2.11096178615046330e-08,6.07196284938644137e-04,"",261.8855564709993
510,511,4.84532267844346581e-02,4.84532267844346581e-02,2.27983872904249976e-09,1.07639568843781124e-04,"",267.4286672720009
520,521,4.84495474100947177e-02,4.84495474100947177e-02,4.90144461660089017e-09,3.38363941770051266e-04,"",273.0194375150022
530,531,4.84390105362875537e-02,4.84390105362875537e-02,3.04909066709508122e-09,7.27451507737659369e-04,"",278.63079497000217
540,541,4.84233481300730823e-02,4.84238378706170688e-02,1.00000000000000006e-09,5.43039640720131616e-04,"",284.2259203909998
550,551,4.84199956796406913e-02,4.84199956796406913e-02,1.43999999999999999e-09,1.40755874874658101e-04,"",289.85125289999996
560,561,4.84166155757679018e-02,4.84166155757679018e-02,1.24415999999999977e-09,3.02612249002846292e-04,"",295.4687006130007
570,571,4.84047006319164586e-02,4.84047006319164586e-02,1.00000000000000006e-09,6.50588640283090557e-04,"",301.1060568890025
580,581,4.83934329745350916e-02,4.83938954356386286e-02,1.00000000000000006e-09,2.02359090673652443e-04,"",306.7078543009993
590,591,4.83913663747962755e-02,4.83913663747962755e-02,1.24415999999999977e-09,1.25883543126265697e-04,"",312.3126240599995
600,601,4.83827866293360317e-02,4.83827866293360317e-02,3.09586821119999884e-09,7.79437718955660100e-04,"",317.9552595009991
610,611,4.83761931743235604e-02,4.83761931743235604e-02,1.00000000000000006e-09,2.02030256753307080e-04,"",323.5788289510019
620,621,4.83742363019915786e-02,4.83742363019915786e-02,1.00000000000000006e-09,1.50814778545316713e-04,"",329.2222190659995
630,631,4.83723413126955076e-02,4.83723413126955076e-02,2.14990847999999951e-09,1.12582628924964747e-04,"",334.861008328
640,641,4.83645164550776593e-02,4.83645164550776593e-02,4.62210647237590722e-09,6.97081964044247754e-04,"",340.5015543059999
650,651,4.83557330855207204e-02,4.83560814089924879e-02,1.19804999763983494e-09,1.80683645080269019e-04,"",346.1253624790006
660,661,4.83528129994819922e-02,4.83528129994819922e-02,1.49299199999999964e-09,1.34879618317840472e-04,"",351.78844855400166
670,671,4.83433628480937974e-02,4.83433628480937974e-02,3.20979616137215830e-09,8.35139045377982880e-04,"",357.4241212670022
680,681,4.83347469047093192e-02,4.83347469047093192e-02,1.00000000000000006e-09,2.16468040561973121e-04,"",363.0593175720023
690,691,4.83196731164510507e-02,4.83196731164510507e-02,2.57989017599999924e-09,9.16672268381728186e-04,"",368.6964419319993
700,701,4.83139004297369751e-02,4.83139004297369751e-02,1.43999999999999999e-09,3.47409142827786999e-04,"",374.3390469820006
710,711,4.82961433646337882e-02,4.82961433646337882e-02,1.28994508799999962e-09,7.46897862194990372e-04,"",380.0101743740015
720,721,4.82927785266786327e-02,4.82927785266786327e-02,1.00000000000000006e-09,1.32404900772959072e-04,"",385.64783261900084
