"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.78159494474162372e+00,4.78159494474162372e+00,2.85352561328038036e-08,4.59697823944905156e-03,"",0.5974437110016879
1,2,4.78120226907672574e+00,4.78120226907672574e+00,3.42423073593645657e-08,5.51637388733886187e-03,"",1.1749365969990322
2,3,4.78073128550077886e+00,4.78073128550077886e+00,4.10907688312374762e-08,6.61964866480663390e-03,"",1.7674577010002395
3,4,4.78016722506405412e+00,4.78016722506405412e+00,4.93089225974849674e-08,7.94357839776796068e-03,"",2.392952387999685
10,11,4.77152897458173797e+00,4.77152897458173797e+00,1.76682784719994236e-07,2.84632775981769129e-02,"",6.56468089000191
20,21,4.71465539700957326e+00,4.71465539700957326e+00,1.09397323336184615e-06,1.76237112605513890e-01,"",12.529306116000953
30,31,4.46319615407693160e+00,4.46319615407693160e+00,6.77359391413723414e-06,1.31560299611565679e-01,"",18.49995279900031
40,41,4.08005840951948429e+00,4.08005840951948429e+00,5.98051582018670148e-07,5.39311375590775355e-01,"6,7",24.47358561299916
50,51,4.03184635115979439e+00,4.03184635115979439e+00,2.32220508893260124e-14,1.15947009974307269e+00,"6,7",30.32207874999949
60,61,3.85286193693450718e+00,3.85286193693450718e+00,5.66944601790185850e-18,3.60641579824085345e-01,"6,7",36.15012830200067
70,71,2.74659996988022215e+00,2.74659996988022215e+00,5.66944601790185850e-18,2.43415148614167576e-01,"6,7,8",41.90272320200165
80,81,2.59540373941175462e+00,2.59540373941175462e+00,5.66944601790185850e-18,2.19073633752750810e-02,"6,7",47.65346491500168
90,91,2.58792558242285153e+00,2.58792558242285153e+00,5.66944601790185850e-18,8.21526126572815537e-04,"6,7",53.415074109998386
100,101,2.54370358633506521e+00,2.54370358633506521e+00,5.66944601790185850e-18,4.23889436654507727e-03,"6,7",59.15677350400074
110,111,2.33267727357434618e+00,2.33267727357434618e+00,5.66944601790185850e-18,2.62461166400433168e-02,"6,7",64.9036151520013
120,121,2.30419200251235035e+00,2.30419200251235035e+00,5.66944601790185850e-18,4.03747093587842731e-03,"6,7",70.55726186600077
130,131,2.29850859382173267e+00,2.29850889719797902e+00,5.66944601790185850e-18,7.34723290774716323e-04,"6,7",76.19608462999895
140,141,2.29850713582854205e+00,2.29850719642158685e+00,5.66944601790185850e-18,1.58700230807338691e-04,"6,7",81.85974068699943
150,151,2.29850696387323739e+00,2.29850697441081353e+00,5.66944601790185850e-18,1.71396249271925777e-05,"6,7",87.53420021499915
160,161,2.29850590738714944e+00,2.29850590738714944e+00,5.66944601790185850e-18,3.70215898427359606e-06,"6,7",93.23039271000016
170,171,2.29850026309638844e+00,2.29850026309638844e+00,5.66944601790185850e-18,8.76015532836744136e-06,"6,7",98.89662542500082
180,181,2.29849542779548788e+00,2.29849547529259013e+00,5.66944601790185850e-18,2.98473862297424534e-07,"6,7",104.56484346499929
190,191,2.29849542779548788e+00,2.29849546869996280e+00,5.66944601790185850e-18,6.44703542562437004e-08,"6,7",110.21072261199879
200,201,2.29849542779548788e+00,2.29849546693494222e+00,5.66944601790185850e-18,2.41763828460913860e-09,"4,5,6,7",115.85038248600176
210,211,2.29849542779548788e+00,2.29849546867830323e+00,5.66944601790185850e-18,1.38158729140969645e-08,"4,5,6,7",121.53941474300154
220,221,2.29849542779548788e+00,2.29849546359979096e+00,5.66944601790185850e-18,8.55442435294637612e-08,"4,5,6,7",127.22510468499968
230,231,2.29849542779548788e+00,2.29849546401384064e+00,5.66944601790185850e-18,5.29667408388035982e-07,"4,5,6,7",132.8741120349987
240,241,2.29849542779548788e+00,2.29849547064750492e+00,5.66944601790185850e-18,1.02817592950001773e-06,"4,5,6,7",138.52087527000185
250,251,2.29849542779548788e+00,2.29849545305846670e+00,5.66944601790185850e-18,8.50062207123928585e-07,"4,5,6,7",144.21972774800088
260,261,2.29849542779548788e+00,2.29849546631404866e+00,5.66944601790185850e-18,6.34568037369184098e-07,"4,5,6,7",149.88680373700117
270,271,2.29849542779548788e+00,2.29849547749416061e+00,5.66944601790185850e-18,4.73702501623946313e-07,"4,5,6,7",155.5445403220001
280,281,2.29849542779548788e+00,2.29849546360906754e+00,5.66944601790185850e-18,9.19538378613755977e-07,"4,5,6,7",161.22886036099953
290,291,2.29849542779548788e+00,2.29849546406936067e+00,5.66944601790185850e-18,7.60244235672465697e-07,"4,5,6,7",166.93581895899842
300,301,2.29849542779548788e+00,2.29849546468709232e+00,5.66944601790185850e-18,1.63445552914335219e-06,"4,5,6,7",172.67033317000096
310,311,2.29849542779548788e+00,2.29849546939669569e+00,5.66944601790185850e-18,3.80731260324538972e-06,"4,5,6,7",178.35820665600113
320,321,2.29849542779548788e+00,2.29849546930372561e+00,5.66944601790185850e-18,3.16253682205936055e-07,"4,5,6,7",184.00588984899878
330,331,2.29849542779548788e+00,2.29849547380892139e+00,5.66944601790185850e-18,2.36082108752002366e-07,"4,5,6,7",189.66603881099945
340,341,2.29849542779548788e+00,2.29849547827673772e+00,5.66944601790185850e-18,1.46175819143677041e-06,"4,5,6,7",195.34821880399977
350,351,2.29849542779548788e+00,2.29849547280851585e+00,5.66944601790185850e-18,9.05082143466060042e-06,"4,5,6,7",201.0192105440001
360,361,2.29849542779548788e+00,2.29849547711115187e+00,5.66944601790185850e-18,9.77488714943344716e-07,"4,5,6,7",206.71410729299896
370,371,2.29849542779548788e+00,2.29849547067146220e+00,5.66944601790185850e-18,5.49037742479390433e-07,"4,5,6,7",212.41253681400121
377,377,2.29849542779548788e+00,2.29849548601314746e+00,5.66944601790185850e-18,6.30453383208299616e-07,"4,5,6,7",215.80303832500067
