"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.06697434480436648e+00,4.06697434480436648e+00,2.49381122598378128e-08,9.74030798456243935e-02,"",0.5638636689982377
1,2,4.06696752946322437e+00,4.06696752946322437e+00,2.99257347118053754e-08,1.16883695814749264e-01,"",1.125017183017917
2,3,4.06695840716913182e+00,4.06695840716913182e+00,3.59108816541664518e-08,1.40260434977699106e-01,"",1.690033270017011
3,4,4.06694592686195744e+00,4.06694592686195744e+00,4.30930579849997408e-08,1.68312521973238927e-01,"",2.243436632998055
10,11,4.06618246045043108e+00,4.06618246045043108e+00,1.54410217985137762e-07,6.03094197134087739e-01,"",6.226039466011571
20,21,2.68359273169913903e+00,3.36335544484691695e+00,3.31967837044896044e-07,1.29659732865736643e+00,"",12.06003618100658
30,31,2.42993996530547829e+00,2.42993996530547829e+00,2.98771053340406384e-08,1.16693759579162976e-01,"",17.907431063009426
40,41,2.34032829318503799e+00,2.34032829318503799e+00,3.22672737607638829e-09,7.43815900193095514e-02,"",23.817705583001953
50,51,2.30067752316544549e+00,2.30067752316544549e+00,2.40873907933151868e-09,1.92797081330050336e-02,"",29.745597624016227
60,61,2.19518327341228536e+00,2.19518327341228536e+00,5.20287641135607934e-10,4.14496080070724734e-02,"",35.64315793800051
70,71,2.16621413483088388e+00,2.16621413483088388e+00,3.22148393774392330e-09,3.09419665788475684e-02,"",41.61903121400974
80,81,2.11768898714821807e+00,2.11768898714821807e+00,6.92589563593944922e-09,2.77176651398920691e-02,"",47.566731031023664
90,91,2.08377415217459117e+00,2.08377415217459117e+00,5.17015338864625398e-09,2.01935438449145910e-02,"",53.5126659530215
100,101,2.07373590673021457e+00,2.07373590673021457e+00,1.60812451000453053e-09,1.28715357592917336e-02,"",59.51396443499834
110,111,2.06988475094890667e+00,2.06988475094890667e+00,3.47354894160978539e-10,3.32071486554294387e-02,"",65.49443684701691
120,121,2.06447540069259494e+00,2.06447540069259494e+00,3.11158846885912511e-10,5.94936087424402654e-02,"",71.44372760501574
130,131,2.06203645647947642e+00,2.06203645647947642e+00,2.32278834564946119e-10,1.54207433860405144e-02,"1",77.40803692402551
140,141,2.06084173852762653e+00,2.06084173852762653e+00,6.34208990983017313e-16,1.15115232547057002e-02,"1",83.40589887200622
150,151,2.05998873888215606e+00,2.05998873888215606e+00,4.72522520261270786e-24,3.49443890133523160e-03,"1",89.39472021500114
160,161,2.05955685618551421e+00,2.05955685618551421e+00,4.72522520261270786e-24,7.69784232385430957e-03,"1",95.3800259270065
170,171,2.05896850090927908e+00,2.05896850090927908e+00,4.72522520261270786e-24,1.37913804081310695e-02,"1",101.33855397300795
180,181,2.05669980235712790e+00,2.05669980235712790e+00,4.72522520261270786e-24,2.96502056903468411e-02,"1",107.32970850600395
190,191,2.05421920804951652e+00,2.05427239270044470e+00,4.72522520261270786e-24,2.65605119364253767e-02,"1",113.32755841501057
200,201,2.05367832630391778e+00,2.05367832630391778e+00,4.72522520261270786e-24,5.73707057826788099e-03,"1",119.34776960199815
