"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.39312959630067734e+00,4.39312959630067734e+00,1.19999999999999995e-06,2.10881684473125976e-02,"",0.6042310360062402
1,2,4.38204620701662861e+00,4.38204620701662861e+00,1.43999999999999998e-06,2.53058021367751178e-02,"",1.2238636500260327
2,3,4.36913673153372439e+00,4.36913673153372439e+00,1.72799999999999980e-06,3.03669625641301393e-02,"",1.8405359060270712
3,4,4.35419711785288399e+00,4.35419711785288399e+00,2.07359999999999951e-06,3.64403550769561643e-02,"",2.4364999840036035
10,11,4.18882911172990902e+00,4.18882911172990902e+00,7.43008370687999629e-06,1.30572380656931802e-01,"",6.595152667025104
20,21,4.06384166483231635e+00,4.06384166483231635e+00,1.59739999685311335e-05,2.80718668428125540e-01,"",12.946440181025537
30,31,4.05873799905989330e+00,4.05873799905989330e+00,3.43426379918648070e-05,1.36676756841743685e-01,"0",19.189726303011412
40,41,4.05371327411271132e+00,4.05371327411271132e+00,1.68202007442750972e-09,2.94564776416027588e-02,"4,5",25.200334178021876
50,51,4.03818385124184331e+00,4.03818385124184331e+00,7.62939453125000048e-15,1.50283390091079716e-01,"4,5",31.106648709013825
60,61,3.58297559522346498e+00,3.58297559522346498e+00,7.45058059692382859e-18,3.23095534759960168e-01,"4,5",36.84717888702289
70,71,1.22020328840226999e+00,1.22020328840226999e+00,2.07359999999999954e-09,2.41189524316171189e-01,"",42.6789282830141
80,81,8.04482974856968513e-01,8.04482974856968513e-01,1.28391846454886332e-08,1.80047015143924488e-01,"",48.40876731101889
90,91,7.00153429536783278e-01,7.00153429536783278e-01,7.94968472033907569e-08,5.66373876487208591e-02,"",54.198279385018395
100,101,6.77846703493912628e-01,6.77846703493912628e-01,4.92223524295201909e-07,3.01700576752770150e-02,"7",60.00548380901455
110,111,6.76318315878383536e-01,6.76318315878383536e-01,9.76562500000000061e-13,2.60061398133967676e-02,"6,7",65.86933840901474
120,121,6.75184347949574937e-01,6.75184347949574937e-01,7.45058059692382859e-18,6.74079143963244188e-03,"6,7",71.83167543602758
130,131,6.73822184742839170e-01,6.73822184742839170e-01,7.45058059692382859e-18,4.17372038725742911e-02,"6,7",78.10462166601792
140,141,6.70657743324089672e-01,6.70657743324089672e-01,7.45058059692382859e-18,1.29819398925255080e-02,"6,7",84.33041639102157
150,151,6.59799040829123218e-01,6.59799040829123218e-01,7.45058059692382859e-18,8.07580516834226561e-03,"6,7",90.42617048302782
160,161,5.65728322679875495e-01,5.74892002952118508e-01,7.45058059692382859e-18,4.79270685891286033e-02,"6,7",96.49276807202841
170,171,3.83854685314760025e-01,3.83854685314760025e-01,7.45058059692382859e-18,1.23646573417571029e-01,"6,7",102.87376796500757
180,181,3.16123965992882450e-01,3.17456808514771371e-01,7.45058059692382859e-18,3.20491918298344072e-02,"6,7",109.01490571600152
190,191,2.92086240961469290e-01,2.92086240961469290e-01,7.45058059692382859e-18,5.99064019320692184e-02,"6,7",115.08587102100137
200,201,2.59782986600945787e-01,2.59782986600945787e-01,7.45058059692382859e-18,1.28793281520043934e-01,"6,7",121.28360005901777
210,211,2.50895730093015634e-01,2.50895730093015634e-01,7.45058059692382859e-18,1.39096744041647437e-02,"6,7",127.48988088700571
220,221,2.46095098808746471e-01,2.46095098808746471e-01,7.45058059692382859e-18,2.49204391296272733e-02,"6,7",133.60265262101893
230,231,2.44055505488732172e-01,2.44055505488732172e-01,7.45058059692382859e-18,1.86030081285102379e-02,"6,7",140.08849242600263
240,241,2.43927528412025835e-01,2.43927528412025835e-01,7.45058059692382859e-18,1.67427073156592118e-03,"6,7",146.43900936702266
250,251,2.43644838592636997e-01,2.43644838592636997e-01,7.45058059692382859e-18,3.45007257772541589e-03,"6,7",152.83107663301053
260,261,2.43222930758221934e-01,2.43222930758221934e-01,7.45058059692382859e-18,7.41734029146732827e-03,"6,7",159.24972599800094
270,271,2.42872742709766304e-01,2.42872742709766304e-01,7.45058059692382859e-18,5.53701485821919345e-03,"6,7",165.69899507102673
280,281,2.42589848092848281e-01,2.42589848092848281e-01,7.45058059692382859e-18,4.96003133232143442e-03,"6,7",172.10590832101298
290,291,2.42380113590427826e-01,2.42380113590427826e-01,7.45058059692382859e-18,8.88634451868628751e-03,"6,7",178.44703135601594
300,301,2.42355872408300477e-01,2.42355872408300477e-01,7.45058059692382859e-18,7.99771006681765828e-04,"6,7",184.74460310401628
310,311,2.42332919292353538e-01,2.42332919292353538e-01,7.45058059692382859e-18,1.71943446932326465e-03,"6,7",191.1356097520038
320,321,2.42313335102504690e-01,2.42313335102504690e-01,7.45058059692382859e-18,1.28355095361193969e-03,"6,7",197.17439543802175
330,331,2.42297853329203533e-01,2.42298046943728224e-01,7.45058059692382859e-18,2.49332129038024129e-03,"6,7",203.28934819001006
340,341,2.42291061617140979e-01,2.42291061617140979e-01,7.45058059692382859e-18,7.75522654159870105e-04,"6,7",209.38115168901277
350,351,2.42288323610383077e-01,2.42288323610383077e-01,7.45058059692382859e-18,1.38941894217534286e-03,"6,7",215.38400452802307
360,361,2.42287851979037239e-01,2.42287851979037239e-01,7.45058059692382859e-18,1.44393616033358668e-04,"6,7",221.39520514800097
370,371,2.42287228696571044e-01,2.42287228696571044e-01,7.45058059692382859e-18,2.97543548772051991e-04,"6,7",227.36365475301864
380,381,2.42286631148591947e-01,2.42286673515279855e-01,7.45058059692382859e-18,5.77983805692330790e-04,"6,7",233.34588870502193
390,391,2.42286558231366050e-01,2.42286558431737131e-01,7.45058059692382859e-18,6.24222510147717189e-05,"6,7",239.3539335070236
400,401,2.42286486788072242e-01,2.42286486788072242e-01,7.45058059692382859e-18,1.23775016633369852e-04,"6,7",245.42426214701845
410,411,2.42286424667517958e-01,2.42286424667517958e-01,7.45058059692382859e-18,9.23975548167440506e-05,"6,7",251.6407910050184
420,421,2.42286382620359370e-01,2.42286382620359370e-01,7.45058059692382859e-18,7.47849776809204420e-05,"6,7",257.8016783769999
