"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,3.67331426765217486e+02,3.67331426765217486e+02,1.19999999999999995e-06,6.69378911116927822e-01,"",0.45934816301451065
1,2,3.60106630233476778e+02,3.60106630233476778e+02,1.43999999999999998e-06,8.03254693340313408e-01,"",0.8911662519967649
2,3,3.48886908860123185e+02,3.48886908860123185e+02,1.72799999999999980e-06,9.63905632008376090e-01,"",1.379401723999763
3,4,3.29969617876670384e+02,3.29969617876670384e+02,2.07359999999999951e-06,1.15668675841005131e+00,"",1.8252684450126253
10,11,4.08228851413135985e+00,4.08228851413135985e+00,2.57989017599999916e-06,2.03127087105862403e+00,"",5.0169801709998865
20,21,4.06701199770036759e+00,4.06701218923372565e+00,6.68707533619199569e-07,1.82814378395276145e-01,"",9.946402947010938
30,31,4.06670472511952674e+00,4.06670472511952674e+00,4.99187499016597920e-07,7.91933999994003712e-01,"",14.85121147701284
40,41,3.30378719569637980e+00,3.30378719569637980e+00,3.21962231173732544e-07,6.67205194605689611e-01,"",19.739547294011572
50,51,9.60778204574637584e-01,9.60778204574637584e-01,1.66125439449630628e-06,2.07527503730153662e-01,"",24.78106939001009
60,61,6.17290275342596728e-01,6.17290275342596728e-01,3.57154491016487252e-06,5.67701824448130291e-02,"",29.856231390003813
70,71,4.58183559695569842e-01,4.58183559695569842e-01,9.28578422568053740e-08,4.23787141143231322e-02,"5",34.97900365499663
80,81,3.12373510307485780e-01,3.12373510307485780e-01,1.22070312500000008e-13,1.96070771076081146e-01,"5",40.16482705299859
90,91,1.52487754816947513e-01,1.61527388173291819e-01,4.29981695999999902e-09,6.80135169440212739e-02,"",45.44416057501803
100,101,1.47644583479660974e-01,1.47644583479660974e-01,3.20979616137215830e-09,1.76291035918903112e-02,"",50.71323630301049
110,111,1.41186310268393761e-01,1.41186310268393761e-01,1.98742118008476892e-08,2.99267341623755574e-02,"",55.96794214801048
120,121,1.38995814376462079e-01,1.38995814376462079e-01,1.23055881073800477e-07,9.30841139386529015e-03,"",61.261578633013414
130,131,1.38519062017991329e-01,1.38519062017991329e-01,1.92237127539734860e-07,5.79057655989571960e-03,"",66.57341142400401
140,141,1.38181882759842278e-01,1.38181882759842278e-01,1.19586872299918256e-07,4.09065441344987762e-03,"",71.8987924780231
150,151,1.36907408731705343e-01,1.36907408731705343e-01,7.40450392860301489e-07,1.05534391346703768e-02,"",77.22190446101013
160,161,1.35194046103134902e-01,1.35194046103134902e-01,6.66405353574271266e-08,2.27954285308880128e-03,"",82.5637793240021
170,171,1.27853490236039619e-01,1.27853490236039619e-01,4.12620629980816511e-07,1.70166962165937746e-03,"",87.93278547699447
180,181,1.22114069639431944e-01,1.22114069639431944e-01,2.55483818328585435e-06,4.89601339349298673e-03,"",93.34139613600564
190,191,1.14942434812197347e-01,1.14942434812197347e-01,1.58188846327892666e-05,1.26311768554369756e-02,"",98.72061669200775
200,201,1.09793956525536182e-01,1.09793956525536182e-01,1.64010195872759110e-05,3.17618793413292555e-03,"",104.12814241502201
210,211,1.02906612738992653e-01,1.02906612738992653e-01,4.25114427702191554e-06,1.96661185161582409e-02,"",109.55730369899538
220,221,8.33634981209435133e-02,8.33634981209435133e-02,1.10189659660408031e-06,1.46806788078380560e-02,"",114.97621354099829
230,231,6.06853952040031022e-02,6.06853952040031022e-02,8.22561401778559255e-07,1.09590680073358756e-02,"",120.41869000799488
240,241,5.36671419620514192e-02,5.36671419620514192e-02,2.13207915341002542e-07,2.35609932418680973e-02,"",125.90256862100796
250,251,4.07303849949517197e-02,4.07303849949517197e-02,1.59158855970397002e-07,3.25130389508732909e-02,"",131.4126100120193
260,261,3.39209583670265699e-02,3.39209583670265699e-02,4.12539754675268980e-08,6.99000581510527547e-02,"",136.91003395902226
270,271,2.41069907377066232e-02,2.42949839729690482e-02,2.55433742471082218e-07,6.26161365714339169e-02,"",142.43405598402023
280,281,2.32688366028875986e-02,2.32688366028875986e-02,1.58157840676814098e-06,1.35250854994297242e-02,"",147.94827433599858
290,291,2.03633631379330181e-02,2.03633631379330181e-02,9.79271662606765615e-06,5.46173996603118318e-03,"",153.46229831900564
300,301,1.72036361751491222e-02,1.72036361751491222e-02,7.31022379049300030e-06,4.20272647659269537e-03,"",158.98882983799558
310,311,1.27576394854638751e-02,1.27576394854638751e-02,3.25893448076331388e-05,9.03547729114715509e-03,"",164.52086031401996
320,321,8.40053190494609477e-03,8.40053190494609477e-03,3.37886326965540319e-05,1.88451001538295880e-02,"",170.05700260199956
330,331,5.65027586017946559e-03,5.65027586017946559e-03,3.02676949841361550e-05,9.02962951785377631e-03,"",175.58774220300256
340,341,4.32722430939268439e-03,4.32722430939268439e-03,1.88289276957314151e-05,7.12285196853527924e-03,"",181.1195816740219
350,351,3.65811094680227981e-03,3.65811094680227981e-03,2.03352419113899247e-06,6.73398710272530253e-03,"",186.65271443300298
360,361,3.19560236508596588e-03,3.19560236508596588e-03,1.26501472882374422e-06,5.85205487289682229e-03,"",192.21484566800063
370,371,2.61381925705000918e-03,2.61381925705000918e-03,1.13851325594136960e-07,4.36853555439798476e-03,"",197.80286981901736
380,381,2.12854969137190328e-03,2.12854969137190328e-03,4.26942470978013583e-09,3.36152218021947219e-03,"",203.36069093001424
390,391,1.93926233752166012e-03,1.93926233752166012e-03,2.65592372346002670e-09,2.43439386342438318e-03,"",208.94148701999802
400,401,1.68404328925014844e-03,1.68404328925014844e-03,1.43999999999999999e-09,4.49575041268159697e-03,"",214.58953631599434
410,411,1.43245231779294590e-03,1.43245231779294590e-03,1.19999999999999999e-09,1.35658126355686160e-03,"",220.2063143349951
420,421,1.25672237112222610e-03,1.25672237112222610e-03,1.00000000000000006e-09,2.91652556233001035e-03,"",225.8088034550019
430,431,1.11438979180783298e-03,1.11438979180783298e-03,2.07359999999999954e-09,1.87018533725780470e-03,"",231.4749412969977
440,441,9.59639835147730897e-04,9.59639835147730897e-04,4.45805022412799777e-09,1.62525217960254225e-03,"",237.12050134601304
450,451,8.81763973859787877e-04,8.84297761103621568e-04,9.58439998111867950e-09,1.21324425106457911e-03,"",242.75346618201002
460,461,8.59608830350945107e-04,8.59608830350945107e-04,7.15471624830516723e-09,9.05681980442703781e-04,"",248.37255856400589
470,471,8.14438303639331462e-04,8.17916329962391632e-04,1.84583821610700696e-08,2.00709681297307416e-03,"",253.99524315501912
480,481,7.78633411471114922e-04,7.78633411471114922e-04,1.14825903747584656e-08,4.33532911602183913e-04,"",259.6457416480116
490,491,7.58579217589031430e-04,7.58579217589031430e-04,8.57170778439569444e-09,3.23630584379383849e-04,"",265.30394034599885
500,501,7.43769370832625160e-04,7.43769370832625160e-04,5.30737552908124180e-08,6.95776137744592697e-04,"",270.9477986560087
510,511,7.25444584469225840e-04,7.25444584469225840e-04,3.28618703707667911e-07,6.04652203103523919e-04,"",276.5971052570094
520,521,7.00530731584452187e-04,7.00530731584452187e-04,9.75709013470425992e-08,1.29994689890294791e-03,"",282.25484668501304
530,531,6.81520567764261299e-04,6.81520567764261299e-04,3.65890880051409747e-09,9.70405160243454712e-04,"",287.9344604170183
540,541,6.64596196343871003e-04,6.64596196343871003e-04,1.88791657386525235e-08,7.24403570501097843e-04,"",293.5715251970105
550,551,6.54121549161393789e-04,6.54121549161393789e-04,1.16894818128540972e-07,9.99642131470109994e-04,"",299.250339471997
560,561,6.44526718603824532e-04,6.44526718603824532e-04,3.01575792915129433e-07,9.98664047781585348e-04,"",304.95067367100273
570,571,6.41335355189241231e-04,6.41335355189241231e-04,1.62090088637740125e-07,1.93422518587157787e-04,"",310.6416093780135
580,581,6.38347999410338171e-04,6.38347999410338171e-04,2.90399046738524202e-07,4.15840712933488073e-04,"",316.33339658300974
590,591,6.34173757964149698e-04,6.34173757964149698e-04,2.16781726794121314e-07,1.19644946008771601e-03,"",322.0751870110107
600,601,6.33349129954206965e-04,6.33349129954206965e-04,1.61826691924904340e-07,1.25356105717058775e-04,"",327.95892303300207
610,611,6.32155709862485871e-04,6.32155709862485871e-04,1.00198822250793405e-06,2.19354834031452626e-04,"",333.66698209699825
620,621,6.31223718037709678e-04,6.31223718037709678e-04,1.03886138909622584e-06,6.98554768984683622e-05,"",339.37314331901143
630,631,6.30523672725746115e-04,6.30523672725746115e-04,2.82085528730644357e-07,1.80219458590153363e-04,"",345.21732075201
640,641,6.29645378901992755e-04,6.29645378901992755e-04,2.53876975857579930e-08,2.77352307112643012e-04,"",350.957716533012
650,651,6.29092882084106102e-04,6.29092882084106102e-04,4.54843552727471728e-08,2.07042387850359496e-04,"",356.6737995480071
660,661,6.28740056039421612e-04,6.28740056039421612e-04,9.77872011082118359e-08,1.54556314360741921e-04,"",362.40874706901377
670,671,6.28457364292495601e-04,6.28458625368663137e-04,8.36185326784159899e-08,1.38450804534043665e-04,"",368.1463581249991
680,681,6.28289644282509045e-04,6.28289644282509045e-04,1.79772192490483651e-07,1.00265228332314431e-04,"",373.9333792180114
690,691,6.28102407842378099e-04,6.28102407842378099e-04,1.61039067126451215e-07,7.48475918891593721e-05,"",379.87781936701504
700,701,6.27897948106087545e-04,6.27897948106087545e-04,2.07731553615867932e-07,1.38225821704370222e-04,"",385.6137638380169
710,711,6.27741479581687750e-04,6.27741479581687750e-04,7.47833593017124549e-08,3.58281329857727606e-05,"",391.3521410510002
720,721,6.27678192167050830e-04,6.27678192167050830e-04,5.58254785852911230e-08,5.75568174012546630e-05,"",397.1650381840009
730,731,6.27608314495957582e-04,6.27608314495957582e-04,1.73639568591689492e-08,6.69391602294853099e-05,"",403.18153729802
