"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,2.02377507101123740e+02,2.02377507101123740e+02,1.19999999999999995e-06,9.17739499992118124e-01,"",0.5610914150020108
1,2,1.83586187799564385e+02,1.83586187799564385e+02,5.99999999999999973e-07,1.10128739999054170e+00,"",1.1215349310077727
2,3,1.36624356568256559e+02,1.36624356568256559e+02,5.99999999999999973e-07,1.32154487998865000e+00,"",1.6864683570165653
3,4,5.72451259934086920e+01,5.72451259934086920e+01,7.19999999999999989e-07,1.58585385598637996e+00,"",2.248417185008293
10,11,2.12050630886424152e+00,2.12050630886424152e+00,8.95795199999999702e-07,6.85088865786116163e-01,"",6.218042990018148
20,21,3.09983985777685489e-01,3.15018344304467235e-01,2.78628139007999829e-07,1.77575034011761251e-01,"",12.080069203017047
30,31,2.68814826782473981e-01,2.69151904377318618e-01,1.73328992714096527e-07,1.91781036732702158e-02,"",17.976711912022438
40,41,2.60995371417187705e-01,2.60995371417187705e-01,3.72641471265894200e-07,8.82957337555798083e-02,"",23.887994818011066
50,51,2.15340891982899740e-01,2.15340891982899740e-01,8.01145059074222023e-07,2.27793296098731890e-01,"",29.823157209000783
60,61,1.94411201132412670e-01,1.94411201132412670e-01,2.49188159174445921e-07,1.91469392170815836e-02,"",35.71736434401828
70,71,1.47026884427596594e-01,1.47026884427596594e-01,4.46443113770609065e-07,7.60387867296828807e-02,"",41.626935246022185
80,81,1.37316042268463667e-01,1.37316042268463667e-01,3.33267998657304459e-07,1.97092535203337998e-02,"",47.5154971590091
90,91,1.24144605839861547e-01,1.24144605839861547e-01,2.06350760570678608e-06,4.19142398801124541e-02,"",53.38485702199978
100,101,1.00772675935757880e-01,1.00772675935757880e-01,6.41833405679038667e-07,3.12888124135444201e-02,"",59.27606919000391
110,111,8.40280854163804186e-02,8.40280854163804186e-02,3.99271725004816241e-07,2.33569733114612453e-02,"",65.15542366800946
120,121,7.30457355923746360e-02,7.30457355923746360e-02,2.47218528214679631e-06,2.09230645789350821e-02,"",71.0497211900074
130,131,6.17347397440185450e-02,6.17347397440185450e-02,1.53071196543895368e-05,2.05152459918011842e-02,"",76.97142082999926
140,141,5.25074825049109614e-02,5.25074825049109614e-02,1.65316892267406991e-06,2.79828218206698356e-02,"",82.88417593901977
150,151,4.73158365781953805e-02,4.73158365781953805e-02,8.52998852575067220e-06,1.02008072705892187e-02,"",88.79099464800674
160,161,4.53187448718062741e-02,4.53187448718062741e-02,2.65316763104948903e-06,3.55588692304080554e-03,"",94.69181137799751
170,171,4.47242196355651586e-02,4.47242196355651586e-02,5.73084208306689625e-07,6.37069287480544495e-03,"",100.57917074402212
180,181,4.34737847889576645e-02,4.34737847889576645e-02,1.47849431903116567e-06,1.36964066350198036e-02,"",106.44701585601433
190,191,4.28594933987689330e-02,4.28594933987689330e-02,9.19741745982907494e-07,3.16770319117683132e-03,"",112.35354044902488
200,201,4.26296025974600354e-02,4.26296025974600354e-02,6.86583534409256362e-07,2.36467776140073926e-03,"",118.29363950001425
210,211,4.25008251133836210e-02,4.25008251133836210e-02,1.47609176285483191e-06,1.76522249017460608e-03,"",124.29560440202476
220,221,4.23146024158274556e-02,4.23146024158274556e-02,3.17346219821975091e-06,3.79506680071310144e-03,"",130.2104727840051
230,231,4.19587497445459284e-02,4.19587497445459284e-02,2.36897683712225040e-06,8.15904629701956485e-03,"",136.12692623402108
240,241,4.06256330422466311e-02,4.06256330422466311e-02,2.13207915341002542e-07,5.05186641293038710e-02,"",142.07049208300305
250,251,4.00853238985625429e-02,4.00853238985625429e-02,2.30264548568282741e-08,4.54667977163734829e-03,"",147.9813426170149
260,261,3.98860447894073336e-02,3.98860447894073336e-02,1.18811449346477456e-07,9.77494539688759413e-03,"",153.9050701680244
270,271,3.95611008528788249e-02,3.95611008528788249e-02,2.55433742471082218e-07,2.10152380003055979e-02,"",159.8532742719981
280,281,3.91447192197500043e-02,3.91447192197500043e-02,1.90680267019692960e-07,4.51808383860752422e-02,"",165.76692585501587
290,291,3.88546106952634765e-02,3.88546106952634765e-02,1.71612240317723639e-08,3.37273151318516207e-02,"",171.7014413390134
300,301,3.65766275024166365e-02,3.65766275024166365e-02,1.06257775890491073e-07,2.08830645531648290e-01,"",177.68248880002648
310,311,1.38782012104419813e-02,1.87234987857593065e-02,6.57920141144369976e-07,4.48966775712364541e-01,"",183.5830707240093
320,321,1.04842723043107999e-02,1.06114733598213946e-02,1.70532900584620648e-07,4.84884117769353654e-02,"",189.4533686110226
330,331,9.73274580534914426e-03,9.73274580534914426e-03,3.66630129085872822e-07,3.63663088327015240e-03,"",195.3101922920032
340,341,8.54544582908264155e-03,8.54544582908264155e-03,7.88221223545212387e-07,5.62004394309124911e-03,"",201.17840702200192
350,351,6.76964417834630995e-03,6.76964417834630995e-03,4.88045805873358158e-06,8.02062107784236311e-03,"",207.07782752500498
360,361,3.60658477138693645e-03,3.60658477138693645e-03,3.64324241901238271e-06,4.35686562111875682e-03,"",213.016535244009
370,371,2.22705056730978720e-03,2.22705056730978720e-03,2.71966589282306734e-06,2.69765635537833927e-02,"",218.93551536102314
