"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,5.73800789039933761e+02,5.73800789039933761e+02,1.19999999999999995e-06,2.16436011084657309e+00,"6",0.39021449700157973
1,2,2.24407778511793310e+02,2.24407778511793310e+02,1.43999999999999998e-06,2.59723213301588762e+00,"6",0.7763114439985657
2,3,1.58173944770907262e+01,1.58173944770907262e+01,7.19999999999999989e-07,3.11667855961906515e+00,"6",1.154632486999617
3,4,5.03750171534727631e+00,5.03750171534727631e+00,7.19999999999999989e-07,3.74001427154287791e+00,"6",1.544639174000622
10,11,4.06192303261204302e+00,4.06192303261204302e+00,3.11039999999999905e-07,7.18818700304495128e-01,"",4.294311673998891
20,21,4.05365368060509468e+00,4.05499962418444682e+00,6.68707533619199569e-07,1.86317807118925094e-01,"",8.310958258000028
30,31,4.05078833099453917e+00,4.05078833099453917e+00,2.50765325107199845e-08,3.36625428251778325e-02,"",12.259839632999501
40,41,4.03102891175722622e+00,4.03102891175722622e+00,4.49268749114938110e-08,2.08429592481253312e-01,"",16.496034117000818
50,51,3.96888353933544957e+00,3.96888353933544957e+00,2.78175367734104869e-07,1.55591857068885647e-01,"",22.10426602699954
60,61,3.10944288658723877e+00,3.10944288658723877e+00,2.07656799312038285e-07,4.01409903517614131e-01,"5",28.034587067999382
70,71,2.14274769401442677e+00,2.14274769401442677e+00,1.55014970059239273e-07,3.58242217418089981e-01,"",34.369727437999245
80,81,1.55520586455253551e+00,1.55520586455253551e+00,4.01798802393548097e-08,9.28563827547689152e-02,"",40.42169402500076
90,91,1.43302895061919111e+00,1.43302895061919111e+00,2.99941198791573984e-08,1.28800050431630980e-01,"",46.42543287399894
100,101,7.12185940877990475e-01,7.12185940877990475e-01,1.85715684513610748e-07,2.99163954055008841e-01,"",53.29976772300142
110,111,3.67767575552103931e-01,3.67767575552103931e-01,1.14990256801387058e-06,3.86272878959008845e-02,"",59.794065179001336
120,121,2.82115055564378436e-01,2.82115055564378436e-01,7.11989361258277341e-06,8.30451338067986489e-02,"",66.7425259039992
130,131,2.58217031538709174e-01,2.58217031538709174e-01,5.31497210221858930e-06,2.15252986827222069e-02,"",73.7937733660001
140,141,2.43422563586572382e-01,2.43422563586572382e-01,1.14267035935231725e-05,2.16351174739614072e-02,"",80.56937046000166
150,151,2.32730171846544487e-01,2.32730171846544487e-01,2.45663669541619368e-05,2.40798735335766741e-02,"",86.61647405799886
160,161,1.75116406439285333e-01,1.75116406439285333e-01,5.28154406375445134e-05,1.79755292733208491e-02,"",92.80632614899878
170,171,1.23017036553858317e-01,1.23017036553858317e-01,1.36897622132515356e-05,1.92509255293618030e-02,"",98.97061726000175
180,181,1.02567794123230041e-01,1.02567794123230041e-01,3.54838636567479745e-06,1.19196656765059431e-01,"",105.08439591500064
190,191,6.92077969677690474e-02,6.92077969677690474e-02,2.64885622843077321e-06,8.89798274884897739e-02,"",111.05739932900178
200,201,6.16113431342852486e-02,6.16113431342852486e-02,6.86583534409256362e-07,2.30635712850165500e-02,"",116.35055961000035
210,211,5.34327147905258176e-02,5.34327147905258176e-02,6.17925180968330726e-08,2.06602364519756533e-02,"",121.56979431099899
220,221,4.69685012319063441e-02,4.69685012319063441e-02,1.60166206906991318e-08,1.54227838704540151e-02,"",126.82722540000032
230,231,4.42797467268650699e-02,4.42797467268650699e-02,1.19563432791241367e-08,9.59420539013203406e-03,"",132.09471553000185
240,241,4.26615452336759626e-02,4.26615452336759626e-02,8.92536243249304766e-09,9.64315356290189676e-03,"",137.40959814700182
250,251,4.20966217927526906e-02,4.20966217927526906e-02,6.66274735440632945e-09,3.72667516357448082e-03,"",142.76572872199904
