"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,8.47490168662595664e+01,8.47490168662595664e+01,4.25032194930622823e-07,1.00375797933708877e+00,"",0.6262350769975455
1,2,3.13686883030450367e+01,3.13686883030450367e+01,5.10038633916747409e-07,1.20450957520450652e+00,"",1.230520021999837
2,3,9.18092213397180146e+00,9.18092213397180146e+00,6.12046360700096827e-07,1.44541149024540783e+00,"",1.8269212759987568
3,4,4.82327733395825398e+00,4.82327733395825398e+00,7.34455632840116193e-07,1.73449378829448930e+00,"",2.4229481980000855
10,11,4.07029604513795817e+00,4.07029604513795817e+00,2.63168732204455319e-06,2.14574130744400737e-03,"4",6.415767025995592
20,21,4.06881170023731364e+00,4.06881170023731364e+00,1.72946042859140135e-13,1.32858646063492552e-02,"4,5",12.090170077994117
30,31,4.06401448459179715e+00,4.06401448459179715e+00,1.05557887487268149e-17,8.22625717862076888e-02,"4,5",17.705945103996783
40,41,4.06034811275235530e+00,4.06034811275235530e+00,1.05557887487268149e-17,1.76857000669776609e-01,"4,5",23.231538326996088
50,51,3.96758577519644673e+00,3.96758577519644673e+00,1.05557887487268149e-17,1.58427652286382614e-01,"4,5,7",28.773822025999834
60,61,2.89479091426654422e+00,2.89479091426654422e+00,1.05557887487268149e-17,1.72479998571373500e-01,"4,5",34.351740424994205
70,71,2.68847510850371929e+00,2.69430567091278217e+00,1.05557887487268149e-17,1.54506754816243208e-01,"4,5",40.05285623099917
80,81,2.68629442873202740e+00,2.68629442873202740e+00,1.05557887487268149e-17,3.33734590403085285e-02,"4,5",45.83895946199482
90,91,2.68595854178780602e+00,2.68595854178780602e+00,1.05557887487268149e-17,1.25150471401156978e-03,"4,5",51.479547445997014
100,101,2.68502640588315167e+00,2.68502640588315167e+00,1.05557887487268149e-17,7.78536052492317054e-04,"4,5",57.110758562994306
110,111,2.67929838039029367e+00,2.67929838039029367e+00,1.05557887487268149e-17,2.75441690212596332e-03,"4,5",62.71750923199579
