"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,4.04238386386045256e+00,4.04238386386045256e+00,1.19999999999999995e-06,1.82920757626509473e-01,"",0.5430472360167187
1,2,4.03926514848043627e+00,4.03926514848043627e+00,1.43999999999999998e-06,1.54038737982080259e-01,"2",1.0912859090021811
2,3,4.03509355191126140e+00,4.03509355191126140e+00,1.72799999999999980e-06,1.84846485578496311e-01,"2",1.6374484300031327
3,4,4.02938679815868639e+00,4.02938679815868639e+00,2.07359999999999951e-06,2.21815782694195579e-01,"2",2.194384333997732
10,11,3.96602199659993282e+00,3.96849996232056057e+00,1.00776959999999967e-08,1.14989301748670975e-01,"",6.055132458015578
20,21,3.96501547005155164e+00,3.96501547005155164e+00,6.23984373770747400e-08,2.84416930966287472e-02,"0",11.617156848020386
30,31,3.96045475957324200e+00,3.96045475957324200e+00,3.86354677408479032e-07,1.85412356204059832e-02,"",17.188377130019944
40,41,3.93274361946594198e+00,3.93274361946594198e+00,2.39220632807468059e-06,1.14802443907167928e-01,"",22.76405080402037
50,51,3.46431828217055626e+00,3.46431828217055626e+00,1.48119110514357552e-05,7.10826473320544383e-01,"5",28.29481371800648
60,61,2.97267927041010527e+00,2.97813832206245799e+00,7.77447587267759752e-09,9.44977752873795429e-02,"",33.83647827900131
70,71,2.87835538862344498e+00,2.87835538862344498e+00,1.00000000000000006e-09,4.87587764235532017e-01,"",39.4954871070222
80,81,2.61798924524013055e+00,2.61798924524013055e+00,6.19173642239999769e-09,4.38828987811978738e-02,"",45.13612943000044
90,91,1.39161022142867385e+00,1.39161022142867385e+00,1.33116666404426121e-08,9.19734107058731293e-02,"",50.82929756201338
100,101,5.17992187386531300e-01,5.17992187386531300e-01,2.86188649932206689e-08,7.04275800288859388e-02,"",56.594864926009905
110,111,4.86474004268507954e-01,4.86474004268507954e-01,3.09083741926783156e-09,1.82548287434872343e-02,"",62.34495794400573
120,121,4.60505090407850981e-01,4.60505090407850981e-01,1.92274814177813246e-09,3.92462111165709435e-02,"",68.11347872801707
130,131,4.11078378341356243e-01,4.15558561613212085e-01,4.13373253491304778e-09,2.92971396136757350e-02,"",73.85755996700027
140,141,4.04563091741784342e-01,4.04563091741784342e-01,3.08581480238244973e-09,7.59381858786474951e-03,"",79.61197674402501
150,151,3.94001586897246403e-01,3.94001586897246403e-01,1.91065519046924713e-08,1.63260149776320446e-02,"",85.33210838600644
160,161,3.48909624504512628e-01,3.54993123862325455e-01,4.92928055561501839e-08,3.50994380450181317e-02,"",91.08515631902264
170,171,3.13572962482497164e-01,3.13572962482497164e-01,8.83125172234653038e-08,9.09777434126869851e-03,"",96.7984239780053
180,181,2.77748039502851318e-01,2.77748039502851318e-01,5.46807829446357164e-07,1.95593822054199867e-02,"",102.49486524501117
190,191,2.43060018845004250e-01,2.43060018845004250e-01,4.08189857450387709e-07,1.46010005788171967e-02,"6,7",108.2349061370187
200,201,2.38283906360542280e-01,2.38283906360542280e-01,1.56250000000000010e-11,3.13465739182620523e-02,"6,7",113.92908696099767
210,211,2.21808616700595068e-01,2.23211061800014071e-01,3.72529029846191429e-18,6.73922650858184008e-02,"6,7",119.63609017300769
220,221,2.12910329281416760e-01,2.12910329281416760e-01,3.72529029846191429e-18,1.74680751102441259e-02,"6,7",125.37881343302433
230,231,2.00509176930684790e-01,2.00509176930684790e-01,3.72529029846191429e-18,3.75547628087907689e-02,"7",131.1048673769983
240,241,1.90759872048370499e-01,1.90759872048370499e-01,1.56250000000000010e-11,9.74793289271605121e-03,"7",136.8278306260181
250,251,1.82574383029279225e-01,1.82917196668377691e-01,1.72799999999999982e-09,7.27679291268095840e-03,"",142.48520401402493
260,261,1.81497548577436302e-01,1.81497548577436302e-01,1.43999999999999999e-09,7.64652518337862776e-03,"",148.18595040400396
270,271,1.80245126085605334e-01,1.80245126085605334e-01,1.72799999999999982e-09,5.70810046329141112e-03,"",153.9318290570227
280,281,1.79583924588644056e-01,1.79583924588644056e-01,1.06993205379071943e-08,3.62736456753557724e-03,"",159.61523688901798
290,291,1.78731478009602762e-01,1.78731478009602762e-01,6.62473726694922975e-08,6.49875153649688998e-03,"",165.38089434499852
300,301,1.77607963400510827e-01,1.77607963400510827e-01,1.42425788279861677e-07,4.85813890658389012e-03,"",171.06274481400033
310,311,1.77091725677140877e-01,1.77157221536331289e-01,1.06320281247763598e-07,1.51107552550385307e-03,"",176.75872805001563
320,321,1.77037938223944480e-01,1.77037938223944480e-01,6.58307157841589312e-07,9.40009862905436780e-04,"",182.5016696860257
330,331,1.76890738388346069e-01,1.76890738388346069e-01,1.61953628853057555e-06,7.00724633666577443e-04,"",188.2093026030052
