"Iter.","Eval.","Best","Current","Min. step","Max. step","Bound corr.","Time m:s"
0,1,3.41285541061855069e+00,3.41285541061855069e+00,1.19999999999999995e-06,9.37766802844700598e-01,"",0.6174799449945567
1,2,2.76034184960075413e+00,2.76034184960075413e+00,1.43999999999999998e-06,1.12532016341364072e+00,"",1.2339140209951438
2,3,1.95479379698620281e+00,1.95479379698620281e+00,1.72799999999999980e-06,1.35038419609636873e+00,"",1.8465363379946211
3,4,1.79733714565820168e+00,1.79733714565820168e+00,8.63999999999999902e-07,6.75192098048184364e-01,"",2.4576990669957013
10,11,1.42102841924707080e+00,1.42102841924707080e+00,1.29599999999999969e-07,1.01278814707227646e-01,"",6.686906151000585
20,21,5.08997587716893851e-01,5.08997587716893851e-01,2.32190115839999884e-07,1.81450152152847821e-01,"",12.777484025995363
30,31,4.58066059242777268e-01,4.58066059242777268e-01,2.50765325107199845e-08,2.60918935086836591e-02,"",18.89923242599616
40,41,2.61521648387673278e-01,2.61521648387673278e-01,4.49268749114938110e-08,1.34399037551661493e-01,"",25.00074954799493
50,51,1.16309102334546915e-01,1.16309102334546915e-01,3.35377324139304756e-08,1.00328343936165076e-01,"",31.17976723699394
60,61,1.00769595713768548e-01,1.00769595713768548e-01,8.69298024169077716e-09,1.95647718922620402e-02,"",37.361696918000234
70,71,8.40819079754285825e-02,8.40819079754285825e-02,5.38246423816803109e-08,1.21139910721266619e-01,"",43.52851363099762
80,81,5.86195136370803102e-02,6.16656109950340925e-02,3.33267998657304459e-07,2.60439721326093887e-01,"",49.67205057999672
90,91,5.02358039523746747e-02,5.02358039523746747e-02,2.06350760570678608e-06,3.74503156577542587e-02,"",55.81102972399822
100,101,4.02249349317946939e-02,4.02249349317946939e-02,1.27766952001541197e-05,2.79565108372509218e-02,"",61.9877595289945
110,111,3.19821409699470108e-02,3.19821409699470108e-02,2.74687253571866264e-05,1.73615523183844843e-02,"",68.11743327499426
120,121,2.49896482847527385e-02,2.49896482847527385e-02,7.11989361258277341e-06,1.55789411754804052e-02,"",74.29771132499445
130,131,2.04202694100387751e-02,2.04202694100387751e-02,1.84547642438145449e-06,9.67483402552298845e-03,"",80.48964582999906
140,141,1.61263350597896614e-02,1.61263350597896614e-02,1.14267035935231725e-05,4.50683991202465786e-02,"",86.67988382499607
150,151,1.27783302012256534e-02,1.27783302012256534e-02,8.52998852575067220e-06,1.16817290519679109e-02,"",92.89835782799491
160,161,1.05385459715475246e-02,1.05385459715475246e-02,5.28154406375445134e-05,8.72036401037783529e-03,"",99.08417091499723
170,171,9.27083368211081837e-03,9.27083368211081837e-03,1.36897622132515356e-05,4.04703382449979592e-03,"",105.26364341999579
180,181,7.55067484026117775e-03,7.55067484026117775e-03,1.02193527331434174e-05,1.86022691445861810e-02,"",111.47457963499619
190,191,5.63310347081190203e-03,5.63310347081190203e-03,7.62870593788062644e-06,5.79592583969219376e-03,"",117.64621950899891
200,201,3.73646826264499186e-03,3.73646826264499186e-03,5.69479846780413553e-06,1.03662312661639711e-02,"",123.760566525998
210,211,2.83682709089127984e-03,2.83682709089127984e-03,4.25114427702191554e-06,9.30187025592085596e-03,"",129.8883799719988
220,221,2.53812069597244986e-03,2.53812069597244986e-03,1.10189659660408031e-06,2.41104477033468557e-03,"",136.05362299499393
230,231,2.27174504817933155e-03,2.27179441591688226e-03,2.36897683712225040e-06,7.49931365364900565e-04,"",142.19635163499333
240,241,2.09507252041321416e-03,2.09507252041321416e-03,1.76843173300441145e-06,3.21907305875487968e-03,"",148.30808367399732
250,251,1.67486421639569810e-03,1.67486421639569810e-03,1.32012721496086074e-06,6.92071246675665230e-03,"",154.45126508699468
260,261,1.57292909835274504e-03,1.57292909835274504e-03,8.17387975907463096e-06,2.15629264921309797e-03,"",160.58617832399614
270,271,1.32382584931386017e-03,1.32899928504475622e-03,1.75730934085349006e-05,5.56299822228588370e-03,"",166.71476386799623
280,281,1.17766092479883394e-03,1.17766092479883394e-03,1.89789408812176905e-06,1.20160761601375080e-03,"",172.86841921099403
290,291,1.06093542098293562e-03,1.06093542098293562e-03,1.18064195433878979e-06,2.14912039651701282e-03,"",179.04711703299836
300,301,9.36889509862794340e-04,9.36889509862794340e-04,8.81344496346088960e-07,1.92845775667824324e-03,"",185.22200775899546
310,311,8.73605447727235124e-04,8.73605447727235124e-04,5.45705281870786075e-06,1.43958600152928155e-03,"",191.44153104999714
320,321,7.55955022181330444e-04,7.55955022181330444e-04,4.07359788014788199e-06,3.09497815237709441e-03,"",197.60449017199426
330,331,6.97082456642457156e-04,6.97082456642457156e-04,3.05519841011091160e-07,1.92204332756553981e-03,"",203.77877413999522
340,341,6.73103307700505357e-04,6.73103307700505357e-04,6.56839696997996565e-07,1.72469600573449530e-03,"",209.94331014399359
350,351,6.58960645393443867e-04,6.58960645393443867e-04,2.04303419354256797e-07,4.47041204686381144e-04,"",216.09638730000006
360,361,6.46034862511975661e-04,6.46034862511975661e-04,1.27093071111896022e-07,7.99550001407484698e-04,"",222.22136282999418
370,371,6.35502756088240548e-04,6.35502756088240548e-04,9.48744692127459173e-08,7.17455571388765818e-04,"",228.3642355589982
380,381,6.31242988550196628e-04,6.31242988550196628e-04,7.08234117694379732e-08,2.23157380924761655e-04,"",234.46194183199987
390,391,6.29565037017347094e-04,6.29565037017347094e-04,4.38519898211461708e-07,4.48034496925427280e-04,"",240.56116873699648
400,401,6.28164254820329834e-04,6.28164254820329834e-04,1.36397229139693028e-07,2.98454043614235188e-04,"",246.76056443599373
410,411,6.26918912305254200e-04,6.26918912305254200e-04,2.94618014941736878e-08,6.43562255970286798e-05,"",252.94307897299586
420,421,6.26079296650591875e-04,6.26079296650591875e-04,7.60095224739944659e-08,1.86377683327803109e-04,"",259.05051672099944
430,431,6.25073524688758123e-04,6.25073524688758123e-04,1.63413516927591208e-07,1.39130195093471683e-04,"",265.1883501819975
440,441,6.24555889659828283e-04,6.24555889659828283e-04,3.51324105789251814e-07,2.66919249402393442e-04,"",271.3385856370005
450,451,6.23881875052417203e-04,6.23881875052417203e-04,1.09275849864688873e-07,6.90675799437981386e-05,"",277.48911196199333
460,461,6.23681919369791838e-04,6.23681919369791838e-04,2.36035835707727944e-08,1.23740813178541272e-04,"",283.6607712709956
470,471,6.23506974221629926e-04,6.23510409229849523e-04,7.34165863385316896e-09,1.11035627123806955e-04,"",289.825593648995
480,481,6.23408828682428442e-04,6.23408828682428442e-04,4.56709900294737829e-09,8.28876515054133739e-05,"",295.99541735399544
490,491,6.23351038416354261e-04,6.23351038416354261e-04,3.40932113730420565e-09,5.14748892140634410e-05,"",302.16817760299455
500,501,6.23287460390601874e-04,6.23287460390601874e-04,2.11096178615046330e-08,4.61109586784897872e-05,"",308.3342483199958
510,511,6.23222775895419952e-04,6.23222775895419952e-04,4.53837464500082526e-08,2.86847051747149182e-05,"",314.4454309139983
520,521,6.23175420582446483e-04,6.23175420582446483e-04,2.81004195879482686e-07,7.41297033762046870e-05,"",320.594804786997
530,531,6.23142648084878655e-04,6.23142648084878655e-04,7.28362875719618961e-08,1.92144191151122507e-05,"",326.7258944419955
540,541,6.23120606360041181e-04,6.23120606360041181e-04,1.88791657386525235e-08,3.43657109668665838e-05,"",332.88188979099505
550,551,6.23101462135529100e-04,6.23101462135529100e-04,1.40932217072411511e-08,2.56538657739220330e-05,"",339.0371592769952
560,561,6.23087932701758850e-04,6.23087932701758850e-04,8.72615141536833035e-08,2.30198347755110428e-05,"",345.1846177119951
570,571,6.23079532768187980e-04,6.23079532768187980e-04,6.51403712696679426e-08,1.71842145805798878e-05,"",351.32925868299935
580,581,6.23071887025834293e-04,6.23071887025834293e-04,1.40045836583007453e-07,1.43753571708817400e-05,"",357.49427250499866
590,591,6.23064589704221215e-04,6.23064589704221215e-04,3.62998808423155252e-08,9.55969428565207778e-06,"",363.7203648499999
600,601,6.23061214192433921e-04,6.23061214192433921e-04,7.80414216458836615e-08,8.01075803219616927e-06,"",369.8767224309995
610,611,6.23055345052192294e-04,6.23055345052192294e-04,5.82576090929655609e-08,4.42613445386535093e-05,"",376.10910932899424
620,621,6.23052396777255607e-04,6.23052396777255607e-04,6.29182178204028065e-09,4.78022521017457874e-06,"",382.3226774269933
630,631,6.23051461273282817e-04,6.23051461273282817e-04,3.91401649417161738e-09,2.97368249874540153e-06,"",388.5161882600005
640,641,6.23049960706116958e-04,6.23049960706116958e-04,8.41477725167942699e-09,1.53174036864204757e-05,"",394.64903597800003
650,651,6.23047876997626375e-04,6.23047876997626375e-04,1.80910009706966900e-08,4.77245733480627972e-06,"",400.8382590789988
