"Iter.","Eval.","Best","Current","Time m:s"
0,4,3.60146134839389376e+01,3.60146134839389376e+01,0.1465686899996399
1,10,1.73485038603051080e+01,1.73485038603051080e+01,0.3641149199997926
2,19,1.64124115163994517e+01,1.64124115163994517e+01,0.68893834399978
3,25,1.12958679718443946e+01,1.12958679718443946e+01,0.912066880999646
4,34,6.31931343697091563e+00,6.31931343697091563e+00,1.2421911619999264
5,43,2.88406764689653139e+00,2.88406764689653139e+00,1.5653641949998018
6,52,2.58700711194607269e+00,2.58700711194607269e+00,1.8894213819999095
7,62,2.53725390511351545e+00,2.53725390511351545e+00,2.249640777999957
8,72,2.52514639944389874e+00,2.52514639944389874e+00,2.6171605429999545
9,78,2.52514639944389874e+00,2.58211240372867801e+00,2.8330782299999555
10,85,2.48179474273850831e+00,2.48179474273850831e+00,3.0903966239998226
11,92,2.48179474273850831e+00,2.51950271634711331e+00,3.3447840379999434
12,96,2.48179474273850831e+00,2.50672307222990565e+00,3.4960670679997747
13,103,2.48179474273850831e+00,2.52646522883009350e+00,3.7515374169997813
14,112,2.48179474273850831e+00,2.48508966194882097e+00,4.078349399999752
15,115,2.48179474273850831e+00,2.48629444834469338e+00,4.188591492999876
16,120,2.48179474273850831e+00,2.50474716773584571e+00,4.369915407000008
17,129,2.48179474273850831e+00,2.49801408595589303e+00,4.7010695529997975
18,138,2.48179474273850831e+00,2.48561441662074012e+00,5.030505490999985
19,148,2.48179474273850831e+00,2.50455571919218611e+00,5.400588256999981
20,158,2.48179474273850831e+00,2.51147398291691148e+00,5.766373110999666
21,168,2.48179474273850831e+00,2.52677471970620049e+00,6.133804269999928
22,178,2.48179474273850831e+00,2.53651576867969109e+00,6.498635455999647
23,186,2.47940179038862585e+00,2.47940179038862585e+00,6.794620848999784
24,195,2.47940179038862585e+00,2.48868770781201532e+00,7.12680529499994
25,202,2.47940179038862585e+00,2.48919911292827623e+00,7.388802331999614
26,212,2.47940179038862585e+00,2.51670488619160615e+00,7.759854650999841
27,221,2.47940179038862585e+00,2.49332624748201059e+00,8.08698685599984
28,231,2.47940179038862585e+00,2.49028016337187230e+00,8.45774673599999
29,240,2.47157400096972024e+00,2.47157400096972024e+00,8.7904464129997
30,244,2.47157400096972024e+00,2.47242703672183506e+00,8.94658258599975
31,253,2.47157400096972024e+00,2.48493060355973050e+00,9.273824170999887
32,263,2.47157400096972024e+00,2.48638445354294690e+00,9.637067914999989
33,273,2.46745425930037232e+00,2.46745425930037232e+00,9.999248609999995
34,283,2.46745425930037232e+00,2.47099328253227979e+00,10.365350641999612
35,291,2.46745425930037232e+00,2.46761949933015412e+00,10.655942551999942
36,296,2.46745425930037232e+00,2.46806044396386470e+00,10.839536511999995
37,304,2.46745425930037232e+00,2.47537975545733557e+00,11.13031232100002
38,314,2.46573912366716463e+00,2.46573912366716463e+00,11.492511893000028
39,323,2.46573912366716463e+00,2.46828777803077193e+00,11.825844512000003
40,333,2.46573912366716463e+00,2.46712794490354215e+00,12.187052606999714
41,342,2.46479161412239112e+00,2.46479161412239112e+00,12.513398098999915
42,350,2.46479161412239112e+00,2.46590172058967161e+00,12.803991377999864
43,358,2.46194115473845088e+00,2.46194115473845088e+00,13.09515217499984
44,368,2.46194115473845088e+00,2.46541378135900580e+00,13.457626913999775
45,375,2.46194115473845088e+00,2.46256606185627902e+00,13.711194999999861
46,380,2.46194115473845088e+00,2.46397803537532134e+00,13.897907634999683
47,389,2.46194115473845088e+00,2.46627804669692985e+00,14.22329891399977
48,398,2.46194115473845088e+00,2.46427039530529068e+00,14.555480730999989
