"Iter.","Eval.","Best","Current","Time m:s"
0,5,8.37263251704624878e+01,8.37263251704624878e+01,0.195202772999437
1,12,8.19138968322419174e+01,8.19138968322419174e+01,0.46559789899947646
2,22,5.22377528671362725e+01,5.22377528671362725e+01,0.8487326179993033
3,32,2.81495206356814407e+01,2.81495206356814407e+01,1.229659119999269
4,42,2.08960049947336977e+01,2.08960049947336977e+01,1.608359049999308
5,51,2.08960049947336977e+01,2.91069998472772937e+01,1.947217835999254
6,60,1.93246246451059562e+01,1.93246246451059562e+01,2.286506057999759
7,67,1.22397332212073771e+01,1.22397332212073771e+01,2.553339497999332
8,74,1.22346211632508552e+01,1.22346211632508552e+01,2.819507075999354
9,79,1.17474755997234741e+01,1.17474755997234741e+01,3.010579823999251
10,86,1.00924672831304569e+01,1.00924672831304569e+01,3.2787597689994072
11,90,1.00924672831304569e+01,1.11942858944857271e+01,3.43067909399997
12,94,1.00924672831304569e+01,1.10139873334583704e+01,3.582706481999594
13,97,9.37505610561009384e+00,9.37505610561009384e+00,3.6998492929997155
14,103,8.29800733872764340e+00,8.29800733872764340e+00,3.926968066999507
15,106,6.27520073793460487e+00,6.27520073793460487e+00,4.0446856339995065
16,111,6.27520073793460487e+00,9.94782380767866670e+00,4.234680524999931
17,116,6.27520073793460487e+00,7.15510014897995550e+00,4.427563160999853
18,122,6.27520073793460487e+00,7.12660998352768971e+00,4.657307718999618
19,126,6.01087324463862949e+00,6.01087324463862949e+00,4.811306617999435
20,132,5.82697442531727727e+00,5.82697442531727727e+00,5.037588770999719
21,135,4.89016617299792422e+00,4.89016617299792422e+00,5.154721125999458
22,143,2.78221762524154359e+00,2.78221762524154359e+00,5.456759148999481
23,148,2.78221762524154359e+00,3.06169080493681767e+00,5.650540509999701
24,151,2.38810770661820193e+00,2.38810770661820193e+00,5.764552802999788
25,155,2.38810770661820193e+00,2.76170017330585038e+00,5.918029104999732
26,163,2.38810770661820193e+00,2.67905912123839363e+00,6.221469412999795
27,169,2.38810770661820193e+00,2.77305513575823515e+00,6.450201520999144
28,174,2.02921905724756790e+00,2.02921905724756790e+00,6.640261861999534
29,176,2.02921905724756790e+00,3.63201355790594160e+00,6.71801417199913
30,182,2.02921905724756790e+00,2.32382708268290239e+00,6.9457781269993575
31,187,2.02921905724756790e+00,2.20467726836729883e+00,7.135062943999401
32,190,1.61300412764802625e+00,1.61300412764802625e+00,7.248838773999523
33,194,1.61300412764802625e+00,2.44604986174328509e+00,7.400438272999963
34,196,1.61300412764802625e+00,9.55494498533385439e+00,7.477428720999342
35,198,1.61300412764802625e+00,5.99043661063466004e+00,7.554046895999818
36,203,1.61300412764802625e+00,4.80860950506045359e+00,7.746386896999866
37,204,1.61300412764802625e+00,4.19096309489180907e+00,7.78647197600003
38,206,1.61300412764802625e+00,5.07039756661852969e+00,7.864988163999442
39,210,1.61300412764802625e+00,2.55300360777153701e+00,8.017748159999428
40,215,1.61300412764802625e+00,4.23646207759972260e+00,8.211560277999524
41,219,1.61300412764802625e+00,3.22149284452443396e+00,8.368037971999911
42,227,1.61300412764802625e+00,3.31719843700741812e+00,8.674850130999403
43,235,1.61300412764802625e+00,2.21503800258049699e+00,8.980270267999913
44,242,1.54736680210067812e+00,1.54736680210067812e+00,9.247531179999896
45,251,1.54736680210067812e+00,1.60200481404362383e+00,9.592332469999747
46,257,1.54736680210067812e+00,1.73392729443162241e+00,9.821266850000029
47,262,1.54736680210067812e+00,1.90451463390653775e+00,10.014161439999953
48,270,1.54665355977535590e+00,1.54665355977535590e+00,10.318043076999857
49,274,1.52837739758810365e+00,1.52837739758810365e+00,10.471263687999453
50,283,1.52837739758810365e+00,1.82329278940721395e+00,10.814568502999464
51,293,1.52837739758810365e+00,1.70159036376687900e+00,11.197892064999905
52,300,1.52837739758810365e+00,1.55091036677127936e+00,11.464811473999362
