"Iter.","Eval.","Best","Current","Time m:s"
0,10,1.28841106489515571e+01,1.28841106489515571e+01,0.3795195410020824
1,20,1.17885723127778874e+01,1.17885723127778874e+01,0.7559461580021889
2,28,5.45898330476089111e+00,5.45898330476089111e+00,1.0572279640000488
3,35,5.45898330476089111e+00,6.05268559860673783e+00,1.3196843130026537
4,43,4.81304050252594884e+00,4.81304050252594884e+00,1.6163198230024136
5,51,4.43012825485794171e+00,4.43012825485794171e+00,1.914053740001691
6,58,4.27941356701268827e+00,4.27941356701268827e+00,2.1765966519997164
7,65,4.10697555489677679e+00,4.10697555489677679e+00,2.4393018240007223
8,72,4.10697555489677679e+00,4.50273763695605123e+00,2.698356163000426
9,80,4.10697555489677679e+00,5.34498961368057035e+00,2.9980241840021336
10,86,4.10697555489677679e+00,4.38911110623269884e+00,3.2222143500002858
11,91,4.10697555489677679e+00,4.87726800811555883e+00,3.4095643190012197
12,99,4.10697555489677679e+00,4.35919160528874450e+00,3.7064171970014286
13,106,4.10697555489677679e+00,4.22207346882734580e+00,3.968408224001905
14,112,4.10697555489677679e+00,5.20911457289846780e+00,4.193012752999493
15,117,4.10697555489677679e+00,5.92094772077657794e+00,4.378931585000828
16,125,4.10697555489677679e+00,4.13897258176326410e+00,4.676772388000245
17,130,4.10697555489677679e+00,5.39768830135353195e+00,4.86320141500255
18,138,4.10697555489677679e+00,5.29060359103215294e+00,5.163583187000768
19,146,4.10697555489677679e+00,4.70840659027808872e+00,5.467479847000504
20,152,4.10697555489677679e+00,4.36625951112442134e+00,5.697011923002719
21,159,4.10697555489677679e+00,4.82151738650081185e+00,5.963429257000826
22,167,4.10697555489677679e+00,4.31146298465678335e+00,6.268281890999788
23,173,4.10697555489677679e+00,4.55544293671760947e+00,6.4962992900000245
24,180,4.10697555489677679e+00,4.41407124505976078e+00,6.764361317000294
25,186,4.10697555489677679e+00,4.50003728058170083e+00,6.993953077999322
26,189,4.10697555489677679e+00,4.81191687192432660e+00,7.1105108320007275
27,197,4.10697555489677679e+00,4.50441657659347339e+00,7.416439136002737
28,203,4.10697555489677679e+00,4.48802581537676559e+00,7.647244857002079
29,209,4.10697555489677679e+00,4.59968475042157809e+00,7.875061997001467
30,216,4.10697555489677679e+00,4.40248686482821316e+00,8.141956302002654
31,221,4.10697555489677679e+00,4.39144993466276468e+00,8.3315589010017
32,230,4.10697555489677679e+00,4.15620405779982516e+00,8.669454049002525
33,237,4.10697555489677679e+00,4.27584336629955608e+00,8.935716520001733
34,243,4.10697555489677679e+00,4.61970822006086301e+00,9.16149358900293
35,251,4.10697555489677679e+00,4.23144915694091495e+00,9.461924126000667
36,258,4.10697555489677679e+00,4.31557647684258772e+00,9.725742514001467
37,268,4.10697555489677679e+00,4.26779751713274536e+00,10.098166602001584
