"Iter.","Eval.","Best","Current","Time m:s"
0,10,3.96876342423554984e+00,3.96876342423554984e+00,0.4510224559926428
1,19,3.92425129704433129e+00,3.92425129704433129e+00,0.8539303759898758
2,28,3.88142175405919287e+00,3.88142175405919287e+00,1.259117667999817
3,37,3.73530026381431668e+00,3.73530026381431668e+00,1.665310265001608
4,44,3.73530026381431668e+00,3.76614012282391863e+00,1.9845434019953245
5,51,3.62877961736648835e+00,3.62877961736648835e+00,2.2986209739901824
6,60,3.60675805635080904e+00,3.60675805635080904e+00,2.704475463993731
7,67,3.60080818460003993e+00,3.60080818460003993e+00,3.0200462309876457
8,73,3.54981851469541843e+00,3.54981851469541843e+00,3.2939678199909395
9,76,3.54981851469541843e+00,3.67160964255166933e+00,3.4292781690019183
10,85,3.54981851469541843e+00,3.72869198259980017e+00,3.8360560509900097
11,95,3.54981851469541843e+00,3.62067238142163061e+00,4.284290883995709
12,100,3.54448819624551126e+00,3.54448819624551126e+00,4.509663712000474
13,106,3.54448819624551126e+00,3.62638160153505007e+00,4.780548359995009
14,114,3.54448819624551126e+00,3.61741269920593123e+00,5.144892924989108
15,120,3.54448819624551126e+00,3.56456376465642411e+00,5.416404609990423
16,128,3.54448819624551126e+00,3.58680359614556643e+00,5.7790077879908495
17,131,3.54448819624551126e+00,3.57006211029395404e+00,5.914247158987564
18,137,3.53689679606989493e+00,3.53689679606989493e+00,6.185351072999765
19,142,3.53689679606989493e+00,3.55197369940357843e+00,6.409200624999357
20,148,3.53689679606989493e+00,3.57924715421492889e+00,6.680056339988369
21,157,3.53689679606989493e+00,3.59510802542538066e+00,7.084201998994104
22,163,3.53689679606989493e+00,3.58126137464216709e+00,7.352067081999849
23,171,3.52760833588880507e+00,3.52760833588880507e+00,7.711203792991
24,180,3.51732066002157806e+00,3.51732066002157806e+00,8.114035305989091
25,184,3.51732066002157806e+00,3.55251270308680445e+00,8.295335888993577
26,191,3.51732066002157806e+00,3.52896764713607203e+00,8.61204106999503
27,199,3.51732066002157806e+00,3.55491366532798825e+00,8.969426833995385
28,204,3.51732066002157806e+00,3.55905227645475186e+00,9.192523010991863
29,213,3.51732066002157806e+00,3.52534309360966569e+00,9.593999741991865
30,218,3.51163413953142811e+00,3.51163413953142811e+00,9.8198657920002
31,226,3.50988839614436410e+00,3.50988839614436410e+00,10.175726487999782
32,233,3.49364440061163029e+00,3.49364440061163029e+00,10.488707298994996
33,236,3.49364440061163029e+00,3.52767840376948616e+00,10.624869113991736
34,243,3.49364440061163029e+00,3.50763102948118322e+00,10.938664235989563
35,249,3.49364440061163029e+00,3.51284375982333374e+00,11.214899979997426
36,255,3.49364440061163029e+00,3.51034938531098417e+00,11.48082028600038
37,262,3.49364440061163029e+00,3.50783246029856155e+00,11.795291306989384
38,267,3.49364440061163029e+00,3.50424312852658471e+00,12.01951852098864
39,272,3.49364440061163029e+00,3.49404360716266638e+00,12.248093597998377
40,280,3.49185067083763867e+00,3.49185067083763867e+00,12.603652806996251
41,284,3.49185067083763867e+00,3.50782865382302456e+00,12.783858323993627
42,290,3.49185067083763867e+00,3.49681776469518901e+00,13.065953482000623
43,297,3.49185067083763867e+00,3.49393518146266668e+00,13.377585393987829
44,300,3.49185067083763867e+00,3.49574131846354819e+00,13.514510686989524
45,308,3.49185067083763867e+00,3.50093592281878152e+00,13.870745893989806
46,314,3.48681322895637757e+00,3.48681322895637757e+00,14.140069381988724
47,321,3.48681322895637757e+00,3.49358272417235849e+00,14.453354951998335
48,326,3.48681322895637757e+00,3.49505770993888909e+00,14.676777775996015
49,334,3.48681322895637757e+00,3.49609330168243693e+00,15.034425717996783
50,342,3.48681322895637757e+00,3.48927767849434467e+00,15.39222942199558
51,347,3.48681322895637757e+00,3.49369750923288525e+00,15.613069861996337
52,356,3.48681322895637757e+00,3.48726706220031835e+00,16.01376604399411
53,366,3.48681322895637757e+00,3.49075077715887572e+00,16.456016065989388
54,375,3.48681322895637757e+00,3.48830121454218478e+00,16.854981653988943
55,383,3.47944583429243259e+00,3.47944583429243259e+00,17.212104542995803
56,389,3.47944583429243259e+00,3.48513196651583446e+00,17.47854802099755
57,396,3.47944583429243259e+00,3.48304169566177935e+00,17.79309137299424
58,401,3.47944583429243259e+00,3.48420382245956706e+00,18.01369033798983
59,408,3.47944583429243259e+00,3.48053898994949629e+00,18.32561303798866
60,414,3.47944583429243259e+00,3.48344554838612330e+00,18.597308142998372
61,418,3.47944583429243259e+00,3.48014515157877069e+00,18.779354561993387
62,425,3.47944583429243259e+00,3.47960227156277568e+00,19.09401580299891
63,432,3.47944583429243259e+00,3.48035279472851400e+00,19.40530524699716
64,436,3.47944583429243259e+00,3.48261797032223930e+00,19.59133298198867
65,444,3.47944583429243259e+00,3.47954697822822201e+00,19.94508960399253
66,449,3.47944583429243259e+00,3.48337828216716039e+00,20.171703108993825
67,456,3.47944583429243259e+00,3.48447278015351980e+00,20.48457386699738
68,465,3.47944583429243259e+00,3.48405383342829289e+00,20.886901922000106
69,474,3.47944583429243259e+00,3.48363127144922791e+00,21.287420522989123
70,482,3.47944583429243259e+00,3.48243074337488334e+00,21.64448482399166
71,492,3.47944583429243259e+00,3.48197113118407797e+00,22.08852479599591
72,501,3.47944583429243259e+00,3.48037856505108412e+00,22.48982626099314
73,509,3.47944583429243259e+00,3.47985524766355203e+00,22.843711237990647
74,516,3.47930341226460227e+00,3.47930341226460227e+00,23.157499862994882
75,521,3.47822263884493132e+00,3.47822263884493132e+00,23.38248137998744
76,529,3.47822263884493132e+00,3.47861409659333276e+00,23.7370348169934
77,536,3.47822263884493132e+00,3.47950588718403298e+00,24.04803960600111
78,540,3.47822263884493132e+00,3.48131965851545422e+00,24.227621640995494
79,547,3.47822263884493132e+00,3.48024024014447475e+00,24.538962973994785
80,557,3.47822263884493132e+00,3.47846328560664109e+00,24.98541762700188
81,563,3.47822263884493132e+00,3.47839503135179795e+00,25.25542674299504
82,569,3.47822263884493132e+00,3.47900956851402876e+00,25.521807418001117
83,573,3.47822263884493132e+00,3.47959174941861082e+00,25.703465614991728
84,578,3.47822263884493132e+00,3.48145029532261630e+00,25.924379790987587
85,586,3.47822263884493132e+00,3.48078404163782196e+00,26.2806399629917
86,592,3.47822263884493132e+00,3.48052678389043368e+00,26.548927912997897
87,601,3.47822263884493132e+00,3.47939432060227505e+00,26.949349688991788
88,609,3.47822263884493132e+00,3.47840203444174412e+00,27.304472781994264
89,614,3.47822263884493132e+00,3.47852341195990356e+00,27.531368995987577
90,620,3.47816088068886442e+00,3.47816088068886442e+00,27.80063198399148
91,625,3.47812485416980222e+00,3.47812485416980222e+00,28.028740879992256
92,632,3.47801726865631711e+00,3.47801726865631711e+00,28.339061070990283
93,634,3.47801726865631711e+00,3.47969534344010034e+00,28.431304301993805
94,641,3.47801726865631711e+00,3.47913755692114357e+00,28.74453135499789
95,648,3.47801726865631711e+00,3.47822381627487776e+00,29.05567549999978
