"Iter.","Eval.","Best","Current","Time m:s"
0,10,4.03159098556491990e+00,4.03159098556491990e+00,0.46290645298722666
1,20,4.03146540838888257e+00,4.03146540838888257e+00,0.9222043689951533
2,29,4.03085850022031078e+00,4.03085850022031078e+00,1.3343893119890708
3,36,4.03085850022031078e+00,4.03095583158135007e+00,1.660004533987376
4,45,4.03070741858213655e+00,4.03070741858213655e+00,2.073292932996992
5,53,4.02981633063151978e+00,4.02981633063151978e+00,2.4390652059955755
6,62,4.02958293415344393e+00,4.02958293415344393e+00,2.852719269998488
7,68,4.02873632575883978e+00,4.02873632575883978e+00,3.1298882459959714
8,73,4.02832531623800705e+00,4.02832531623800705e+00,3.3602949829946738
9,80,4.02832531623800705e+00,4.02876258208155136e+00,3.6802025889919605
10,86,4.02783002618838015e+00,4.02783002618838015e+00,3.9605495809955755
11,92,4.02783002618838015e+00,4.02820927572249587e+00,4.234762260995922
12,101,4.02740181886713877e+00,4.02740181886713877e+00,4.649761689986917
13,108,4.02531225290620753e+00,4.02531225290620753e+00,4.9722002709895605
14,112,4.02493319968677365e+00,4.02493319968677365e+00,5.158040479989722
15,120,4.02300991974044297e+00,4.02300991974044297e+00,5.532144457989489
16,127,4.02196874861883824e+00,4.02196874861883824e+00,5.857436100995983
17,135,4.02120755087209769e+00,4.02120755087209769e+00,6.22330514198984
18,141,4.01998086829279444e+00,4.01998086829279444e+00,6.497795727991615
19,151,4.01930454493823408e+00,4.01930454493823408e+00,6.959564724995289
20,158,4.01436750707252976e+00,4.01436750707252976e+00,7.284685346996412
21,168,4.01085604939622264e+00,4.01085604939622264e+00,7.7434440789947985
22,174,4.00753542289982878e+00,4.00753542289982878e+00,8.017422140997951
23,181,4.00463614462478734e+00,4.00463614462478734e+00,8.339327504989342
24,187,4.00169981738026159e+00,4.00169981738026159e+00,8.613725688992417
25,195,4.00167803486009088e+00,4.00167803486009088e+00,8.985425266990205
26,200,4.00167803486009088e+00,4.00380247852413262e+00,9.218029133990058
27,206,4.00167803486009088e+00,4.00200467181747221e+00,9.494384125995566
28,210,4.00088030982761911e+00,4.00088030982761911e+00,9.681648239988135
29,218,3.99886601738040381e+00,3.99886601738040381e+00,10.0463798569981
30,224,3.99410527167723117e+00,3.99410527167723117e+00,10.321669739991194
31,230,3.99410527167723117e+00,4.00015658166284904e+00,10.598257472986006
32,235,3.99410527167723117e+00,3.99835239153744260e+00,10.826054841993027
33,245,3.99410527167723117e+00,3.99536279642729664e+00,11.281476216987357
34,249,3.99410527167723117e+00,3.99516926696543706e+00,11.465206996988854
35,254,3.99410527167723117e+00,3.99429181689528523e+00,11.690070226992248
36,261,3.99410527167723117e+00,3.99477984750223447e+00,12.011127464997116
37,264,3.99410527167723117e+00,3.99955484654753057e+00,12.148909806986921
