"Iter.","Eval.","Best","Current","Time m:s"
0,10,1.60140046714037112e+01,1.60140046714037112e+01,1.371949954000229
1,20,9.89490628648446169e+00,9.89490628648446169e+00,2.4988443160000315
2,30,2.77146609964062884e+00,2.77146609964062884e+00,3.6568971590004367
3,40,2.77146609964062884e+00,3.35823232178981135e+00,4.76708783399954
4,50,2.77146609964062884e+00,3.91602629832256044e+00,5.860537676999229
5,60,2.77146609964062884e+00,4.49902894969334888e+00,6.964878538999983
6,70,2.77146609964062884e+00,4.14453166924832317e+00,8.091845111999646
7,80,2.77146609964062884e+00,4.16029722439079297e+00,9.20985806399949
8,90,2.77146609964062884e+00,3.82306469409904004e+00,10.327514066999356
9,100,2.77146609964062884e+00,3.17535599184633410e+00,11.467311718999554
10,110,2.77146609964062884e+00,2.95264513233643733e+00,12.631323511999653
11,120,2.77146609964062884e+00,4.06165845699519679e+00,13.768407825000395
12,130,2.77146609964062884e+00,3.21469226691318744e+00,14.89386662799916
13,140,2.57949520450675385e+00,2.57949520450675385e+00,16.018706621000092
14,150,2.57949520450675385e+00,3.00219956692185086e+00,17.165696365998883
15,160,1.12703451586883352e+00,1.12703451586883352e+00,18.303736089999802
16,170,1.12703451586883352e+00,2.90413794592525276e+00,19.47739671099953
17,180,1.12703451586883352e+00,2.53883974273808866e+00,20.694591199999195
18,190,1.12703451586883352e+00,2.28289463666031134e+00,21.873386425999342
19,200,1.12703451586883352e+00,2.36825908842303079e+00,23.101603344999603
20,210,1.12703451586883352e+00,2.52434737554518884e+00,24.28906368400021
21,220,1.12703451586883352e+00,2.55891103905104922e+00,25.533238508000068
22,230,1.12703451586883352e+00,2.76535198930595483e+00,26.760826890000317
23,240,1.12703451586883352e+00,2.58693606539316479e+00,27.98295330399924
24,250,1.12703451586883352e+00,2.04004283164748612e+00,29.160755277000135
25,260,1.12703451586883352e+00,2.18901849767780998e+00,30.339685302998987
26,270,1.12703451586883352e+00,3.66180928032072384e+00,31.52441648199965
27,280,1.12703451586883352e+00,1.56402980293730742e+00,32.71064928699889
28,290,1.12703451586883352e+00,2.22684904677380846e+00,33.90805401099897
29,300,1.12703451586883352e+00,1.57056911964612578e+00,35.10690733499905
30,310,1.12703451586883352e+00,2.41673517971580853e+00,36.30657778099885
31,320,1.12703451586883352e+00,3.12457449862604175e+00,37.524879069000235
32,330,1.12703451586883352e+00,2.63516402516532144e+00,38.73090310099906
33,340,1.12703451586883352e+00,1.71798721318921999e+00,39.92926459800037
34,350,1.12703451586883352e+00,1.18092643446915169e+00,41.12934662299995
35,360,1.12703451586883352e+00,1.98262673164956560e+00,42.3562895619998
36,370,1.12703451586883352e+00,2.09188023997008621e+00,43.557034888999624
37,380,1.12703451586883352e+00,1.75374322453901765e+00,44.76277326200034
38,390,1.12703451586883352e+00,1.56710388798718059e+00,45.96746804599934
39,400,1.12703451586883352e+00,1.26902061281377510e+00,47.176500892999684
40,410,1.12703451586883352e+00,1.83002309938946706e+00,48.38461602300049
41,420,1.11811734987941969e+00,1.11811734987941969e+00,49.594297693000044
42,430,1.11811734987941969e+00,1.30594468418781640e+00,50.80088152499957
43,440,1.11811734987941969e+00,1.43304149627770339e+00,52.005150417999175
44,450,1.01723275171279171e+00,1.01723275171279171e+00,53.212758726000175
45,460,1.01723275171279171e+00,1.04083033951884030e+00,54.430906956999024
46,470,1.01723275171279171e+00,1.32708130629058152e+00,55.647069597000154
47,480,1.01723275171279171e+00,1.05416316382862285e+00,56.856472069999654
48,490,1.01723275171279171e+00,1.07549091815394582e+00,58.06875344599939
49,500,1.01723275171279171e+00,1.21940273798528054e+00,59.286673937998785
50,510,1.01723275171279171e+00,1.05139559898208246e+00,60.50186776400005
51,520,1.01723275171279171e+00,1.08639800563874145e+00,61.86519747999955
52,530,1.01723275171279171e+00,1.02138999296467170e+00,63.11468855699968
53,540,1.01723275171279171e+00,1.05604773253876028e+00,64.37088141200002
54,550,8.76268984500630843e-01,8.76268984500630843e-01,65.5948785620003
55,560,8.76268984500630843e-01,8.80758116801989344e-01,66.83948329399936
56,570,8.76268984500630843e-01,1.01673864796102253e+00,68.0579606249994
57,580,8.76268984500630843e-01,9.85487783729272482e-01,69.27179032599997
58,590,8.76268984500630843e-01,9.05893362218345377e-01,70.48389355099971
