"Iter.","Eval.","Best","Current","Time m:s"
0,5,1.69408739254912180e+04,1.69408739254912180e+04,0.6926808089920087
1,15,5.99321035286617735e+03,5.99321035286617735e+03,2.0524040599993896
2,23,3.00120683514978737e+03,3.00120683514978737e+03,3.141282680997392
3,33,2.22168958109538562e+03,2.22168958109538562e+03,4.496345056992141
4,42,2.05517632334706605e+03,2.05517632334706605e+03,5.729587002992048
5,52,9.07969592249244101e+02,9.07969592249244101e+02,7.0890305819921196
6,60,4.83006617175838699e+02,4.83006617175838699e+02,8.176847110997187
7,70,2.56096341087365431e+02,2.56096341087365431e+02,9.528210177988512
8,75,9.53440707620515155e+01,9.53440707620515155e+01,10.213418476996594
9,82,2.60625361831144851e+01,2.60625361831144851e+01,11.163645579988952
10,89,1.54485560444070362e+01,1.54485560444070362e+01,12.127093964998494
11,97,9.76214852218053863e+00,9.76214852218053863e+00,13.223187487994437
12,107,4.10040770793883080e+00,4.10040770793883080e+00,14.586885650991462
13,113,4.10040770793883080e+00,7.93825426699336045e+00,15.410775803989964
14,118,4.10040770793883080e+00,9.30549131789694250e+00,16.093886497998028
15,121,4.10040770793883080e+00,2.61409913083716425e+01,16.505851085996255
16,124,4.10040770793883080e+00,3.52861559230696926e+01,16.91358387999935
17,129,4.10040770793883080e+00,1.72419230593581609e+01,17.596496521000518
18,135,4.10040770793883080e+00,7.83959122522017395e+01,18.435725012997864
19,142,4.10040770793883080e+00,6.43829692934980642e+01,19.396011181990616
20,150,4.10040770793883080e+00,1.43065172586578448e+01,20.485117648990126
21,157,4.10040770793883080e+00,6.31822108121407044e+00,21.4368909420009
22,167,4.10040770793883080e+00,5.20552502361820224e+00,22.79263976799848
23,177,3.55511193149611238e+00,3.55511193149611238e+00,24.153041722995113
24,186,3.55511193149611238e+00,1.06678659327670680e+01,25.37228607099678
25,191,3.55511193149611238e+00,3.89900382354942154e+00,26.041970947990194
26,193,3.55511193149611238e+00,4.06240035500067052e+01,26.316623162987526
27,201,3.55511193149611238e+00,4.10038249172676927e+00,27.402917144994717
28,211,2.02838871743292115e+00,2.02838871743292115e+00,28.762854663000326
29,218,2.02838871743292115e+00,2.42560644283738336e+00,29.714857815997675
30,225,2.02838871743292115e+00,2.46199639500165723e+00,30.671727912995266
31,233,2.02838871743292115e+00,3.36054146599977077e+00,31.77249297099479
32,241,2.02838871743292115e+00,2.17455883695928742e+00,32.85797148098936
33,247,2.02838871743292115e+00,4.97030771693299567e+00,33.67412893999426
34,253,2.02838871743292115e+00,3.54910363149049024e+00,34.49341376200027
35,262,1.66238333434747232e+00,1.66238333434747232e+00,35.72399160898931
36,270,1.66238333434747232e+00,2.22916199836107687e+00,36.815258344999165
37,279,1.66238333434747232e+00,3.06500874116994071e+00,38.03127283099457
38,286,1.66238333434747232e+00,3.39564405602477448e+00,38.975346395993256
39,293,1.66238333434747232e+00,1.99154135945130784e+00,39.92158293898683
40,302,1.56100477453039632e+00,1.56100477453039632e+00,41.149337458991795
41,312,1.55044991415450606e+00,1.55044991415450606e+00,42.49807745398721
42,321,1.55044991415450606e+00,1.63095886976403315e+00,43.717497601988725
43,331,1.13303578927084736e+00,1.13303578927084736e+00,45.07038813098916
44,341,1.13303578927084736e+00,1.20834007657753939e+00,46.41949564599781
45,351,1.08870328310316244e+00,1.08870328310316244e+00,47.781379238993395
46,361,1.08870328310316244e+00,1.26095626237098157e+00,49.14526666299207
47,371,1.08870328310316244e+00,1.13855924206584369e+00,50.510347887000535
48,381,1.08870328310316244e+00,1.19562816157475393e+00,51.87810745499155
49,391,8.88168040765820122e-01,8.88168040765820122e-01,53.24786574799509
50,401,8.77941266638620821e-01,8.77941266638620821e-01,54.614824305986986
51,411,8.77941266638620821e-01,9.60695682298481235e-01,55.97602985499543
52,421,8.77941266638620821e-01,9.94062052635356630e-01,57.342400352994446
53,431,8.77941266638620821e-01,9.36732300429487075e-01,58.71604207500059
54,441,7.94334422646025495e-01,7.94334422646025495e-01,60.08980103499198
55,451,7.54442889536099170e-01,7.54442889536099170e-01,61.474813339998946
56,461,7.54442889536099170e-01,7.94004554857418166e-01,62.85393031399872
57,471,7.54442889536099170e-01,7.80494981559545220e-01,64.23600159399211
58,481,7.54442889536099170e-01,7.92970578550021288e-01,65.60525108900038
59,491,7.16994993654687551e-01,7.16994993654687551e-01,66.96640912599105
60,501,7.16994993654687551e-01,7.28172866021587595e-01,68.33165319799446
61,511,6.20498474286981905e-01,6.20498474286981905e-01,69.69974791799905
62,521,6.20498474286981905e-01,7.07800157964991516e-01,71.06965764198685
63,531,6.20498474286981905e-01,6.66742547504486471e-01,72.43365744900075
64,541,6.18385112928978353e-01,6.18385112928978353e-01,73.85146516399982
65,551,5.76363581416217463e-01,5.76363581416217463e-01,75.23072600500018
66,561,5.58777022456681705e-01,5.58777022456681705e-01,76.59327327199571
67,571,5.58777022456681705e-01,5.83869007828682673e-01,77.96122172399191
68,581,4.85909951881079105e-01,4.85909951881079105e-01,79.33346494399302
69,591,4.42576918818975595e-01,4.42576918818975595e-01,80.70207760199264
70,601,4.42576918818975595e-01,5.15390272176632247e-01,82.06354696799826
71,611,4.42576918818975595e-01,4.80257055582483494e-01,83.42108188399288
72,621,4.42576918818975595e-01,4.93395626993470782e-01,84.79612397898745
73,631,4.35333663952562289e-01,4.35333663952562289e-01,86.16321305799647
74,641,3.90326938108418842e-01,3.90326938108418842e-01,87.52538773498964
75,651,3.90326938108418842e-01,4.01406012383240973e-01,88.88795449498866
76,661,3.86910321895673759e-01,3.86910321895673759e-01,90.25180738899508
77,671,3.86910321895673759e-01,4.15459996121517350e-01,91.61261236199061
78,681,3.86910321895673759e-01,4.17704189217753596e-01,92.98022401198978
79,691,3.82995694371777218e-01,3.82995694371777218e-01,94.34717541698774
80,701,3.82995694371777218e-01,4.09267871669483474e-01,95.71181223999884
81,711,3.82773039175089425e-01,3.82773039175089425e-01,97.08419756399235
82,721,3.82773039175089425e-01,3.94526633577803654e-01,98.46031869899889
83,731,3.82773039175089425e-01,3.95906658393633704e-01,99.83437696499459
84,741,3.60774856259531373e-01,3.60774856259531373e-01,101.197728344996
85,751,3.60774856259531373e-01,3.81210396622979841e-01,102.57806695898762
86,761,3.60774856259531373e-01,3.99591855943425556e-01,103.95296149198839
87,771,3.60774856259531373e-01,3.77985056564621946e-01,105.35723377099202
88,781,3.60774856259531373e-01,3.93850702366953187e-01,106.7307165809907
89,791,3.55170946918362374e-01,3.55170946918362374e-01,108.13783002799028
90,801,3.55170946918362374e-01,3.80868777459063612e-01,109.49712697698851
91,811,3.55170946918362374e-01,3.76152839575657649e-01,110.86523932799173
92,821,3.55170946918362374e-01,3.62583333763404903e-01,112.23463530300069
93,831,3.55170946918362374e-01,3.64082335408529190e-01,113.60571798199089
94,841,3.55170946918362374e-01,3.57343252387955501e-01,114.97716880499502
95,851,3.55170946918362374e-01,3.61122929712517138e-01,116.33550966098846
96,861,3.53052292264249945e-01,3.53052292264249945e-01,117.70747124499758
