"Iter.","Eval.","Best","Current","Time m:s"
0,10,1.85164376252040529e+04,1.85164376252040529e+04,1.412399313005153
1,20,1.55660567785174590e+03,1.55660567785174590e+03,2.8293697600020096
2,30,1.49889087118227008e+03,1.49889087118227008e+03,4.240983108989894
3,40,1.03663760235397380e+01,1.03663760235397380e+01,5.664793014002498
4,50,2.47054546735169112e+00,2.47054546735169112e+00,7.05900036499952
5,60,2.21117153490773166e+00,2.21117153490773166e+00,8.448214094009018
6,70,2.21117153490773166e+00,2.60724165090069571e+00,9.835874019016046
7,80,2.21117153490773166e+00,7.26418926759609729e+00,11.230921812006272
8,90,2.21117153490773166e+00,4.83532231964055992e+00,12.601089319010498
9,100,2.21117153490773166e+00,4.72113860081108694e+00,13.980287785001565
10,110,2.21117153490773166e+00,1.36055872894615764e+01,15.376222068996867
11,120,2.21117153490773166e+00,5.77250463329208952e+00,16.790819215006195
12,130,2.21117153490773166e+00,6.05619495955856291e+00,18.181771609990392
13,140,2.21117153490773166e+00,6.35064580703224024e+00,19.56067152399919
14,150,2.21117153490773166e+00,4.49381197635518159e+00,20.95528242000728
15,160,2.21117153490773166e+00,3.74451845723179355e+00,22.3384124560107
16,170,2.21117153490773166e+00,5.27561499983076132e+00,23.71052129601594
17,180,2.21117153490773166e+00,3.75935925859075004e+00,25.086142804997507
18,190,2.21117153490773166e+00,3.21415733445650842e+00,26.454639514995506
19,200,2.21117153490773166e+00,4.65371496592507672e+00,27.832878429006087
20,210,2.17637526982699425e+00,2.17637526982699425e+00,29.216909442999167
21,220,2.17637526982699425e+00,3.06541639809384714e+00,30.607154886005446
22,230,2.17637526982699425e+00,3.58598074763028762e+00,31.988114817999303
23,240,2.17637526982699425e+00,3.57450317696139441e+00,33.36624586000107
24,250,2.17637526982699425e+00,3.37060993080975280e+00,34.72675101298955
25,260,2.17637526982699425e+00,2.37833785430426392e+00,36.08558292299858
26,270,1.85406158428734202e+00,1.85406158428734202e+00,37.451351618015906
27,280,1.85406158428734202e+00,2.56278727946132090e+00,38.854966476006666
28,290,1.72088433236485749e+00,1.72088433236485749e+00,40.24137878100737
29,300,1.72088433236485749e+00,2.26650389880526237e+00,41.632458376989234
30,310,1.72088433236485749e+00,2.78488870630010599e+00,43.031168298010016
31,320,1.72088433236485749e+00,2.40528906371436912e+00,44.421083074004855
32,330,1.72088433236485749e+00,2.60121298996411632e+00,45.79284817201551
33,340,1.72088433236485749e+00,1.89770765989062240e+00,47.18222633100231
34,350,1.72088433236485749e+00,2.70570552529009456e+00,48.5932538699999
35,360,1.72088433236485749e+00,2.89703076767958612e+00,49.972541718016146
36,370,1.72088433236485749e+00,4.07953443466680277e+00,51.35443533700891
37,380,1.72088433236485749e+00,1.96233213825156239e+00,52.732075003004866
38,390,1.47300252398207920e+00,1.47300252398207920e+00,54.115526526991744
39,400,1.47300252398207920e+00,2.28876707760742493e+00,55.49895112399827
40,410,1.47300252398207920e+00,2.10232311077255041e+00,56.886146806995384
41,420,1.47300252398207920e+00,1.95394287675367750e+00,58.273130424000556
42,430,1.14125065634798006e+00,1.14125065634798006e+00,59.65380130399717
43,440,1.14125065634798006e+00,1.87919604874286028e+00,61.03936317600892
44,450,1.14125065634798006e+00,1.82533678170560254e+00,62.41901077100192
45,460,1.14125065634798006e+00,1.90375180189184312e+00,63.80192650901154
46,470,1.14125065634798006e+00,1.94776982326102832e+00,65.17459464000422
47,480,1.14125065634798006e+00,1.71041502261497769e+00,66.55148412799463
48,490,1.14125065634798006e+00,1.45830363292971521e+00,67.92740123701515
49,500,1.14125065634798006e+00,1.83875646911194135e+00,69.31198847299675
50,510,1.14125065634798006e+00,1.51876671991601264e+00,70.70404339101515
51,520,1.14125065634798006e+00,1.58378162877784190e+00,72.10474783999962
52,530,1.14125065634798006e+00,1.28074038205396290e+00,73.50440241099568
53,540,1.14125065634798006e+00,1.33032989852180417e+00,74.89679543799139
54,550,1.14125065634798006e+00,1.26957971343621945e+00,76.27627986800508
55,560,1.12812406634560092e+00,1.12812406634560092e+00,77.65529997801059
56,570,1.12812406634560092e+00,1.16189381447284479e+00,79.04077710301499
57,580,8.65710021606023394e-01,8.65710021606023394e-01,80.42073220098973
58,590,8.65710021606023394e-01,1.03811282885928557e+00,81.80000712099718
59,600,8.65710021606023394e-01,9.83164907293123891e-01,83.17746659900877
60,610,8.26938386171179207e-01,8.26938386171179207e-01,84.55779467601678
61,620,8.26938386171179207e-01,8.89083784395679366e-01,85.94950035601505
62,630,8.26938386171179207e-01,8.31775882457742144e-01,87.34751523900195
63,640,7.58819386730952061e-01,7.58819386730952061e-01,88.73821906800731
64,650,7.58819386730952061e-01,8.25345170096537517e-01,90.14140981298988
65,660,7.58819386730952061e-01,8.33998992588497856e-01,91.54042366100475
66,670,7.27037178319247746e-01,7.27037178319247746e-01,92.94287349600927
67,680,7.27037178319247746e-01,7.79341095670093353e-01,94.33456222098903
68,690,7.27037178319247746e-01,8.11625255518536259e-01,95.71852669501095
69,700,7.27037178319247746e-01,7.62812079851194924e-01,97.10114510101266
70,710,7.27037178319247746e-01,7.56139675689573298e-01,98.48438502300996
71,720,7.27037178319247746e-01,7.74836720724136341e-01,99.87179057099274
72,730,7.27037178319247746e-01,7.78288904379404123e-01,101.25946339900838
73,740,7.27037178319247746e-01,7.55946498016431101e-01,102.64084319400718
74,750,7.27037178319247746e-01,7.58696812483712790e-01,104.02596834799624
75,760,7.27037178319247746e-01,8.14586540655817259e-01,105.4077614370035
76,770,7.27037178319247746e-01,7.27594342828674967e-01,106.79047341601108
77,780,7.27037178319247746e-01,8.01313062606005211e-01,108.1792643450026
78,790,7.13457473848094659e-01,7.13457473848094659e-01,109.57448079099413
79,800,6.88635322317631471e-01,6.88635322317631471e-01,110.96166353698936
80,810,6.88635322317631471e-01,7.32671393648052116e-01,112.34801195599721
81,820,6.88635322317631471e-01,6.96444504035471090e-01,113.71974857099121
82,830,6.40269677545876603e-01,6.40269677545876603e-01,115.10000955799478
83,840,6.40269677545876603e-01,6.87967697724996774e-01,116.4818503310089
84,850,6.40269677545876603e-01,6.66907330558934253e-01,117.86703128699446
85,860,6.40269677545876603e-01,6.43863352481339968e-01,119.25329879901255
86,870,6.40269677545876603e-01,6.51202472695285750e-01,120.64194629201666
87,880,6.40269677545876603e-01,6.41807367037129151e-01,122.0268438560015
88,890,6.40269677545876603e-01,6.40515003144077388e-01,123.43194817600306
89,900,6.40269677545876603e-01,6.45617605318915211e-01,124.82729325501714
90,910,6.40269677545876603e-01,6.47975106681500157e-01,126.21357134298887
91,920,6.40269677545876603e-01,6.40402943677279679e-01,127.59913736101589
92,930,6.40269677545876603e-01,6.45119112124680427e-01,128.9917485580081
93,940,6.33947905866000139e-01,6.33947905866000139e-01,130.38872062199516
94,950,6.33947905866000139e-01,6.36491570937475548e-01,131.78237619801075
95,960,6.33947905866000139e-01,6.35778745145752722e-01,133.17188333999366
96,970,6.32322246199114923e-01,6.32322246199114923e-01,134.5548152489937
97,980,6.31973717605472274e-01,6.31973717605472274e-01,135.93738480299362
98,990,6.29478115571420638e-01,6.29478115571420638e-01,137.32489136100048
99,1000,6.29478115571420638e-01,6.30065683206299521e-01,138.71282367999083
100,1010,6.26366906503181275e-01,6.26366906503181275e-01,140.10142541499226
101,1020,6.26366906503181275e-01,6.27423705586221625e-01,141.4818072959897
102,1030,6.26366906503181275e-01,6.28975161529406135e-01,142.8604872369906
103,1040,6.26366906503181275e-01,6.33170742290236732e-01,144.24642695501097
104,1050,6.26366906503181275e-01,6.30936891277327105e-01,145.6577805209963
105,1060,6.26366906503181275e-01,6.28320150842950120e-01,147.03293523800676
106,1070,6.26366906503181275e-01,6.26408022709436962e-01,148.41987381901708
107,1080,6.26366906503181275e-01,6.27002340458216456e-01,149.7943583590095
108,1090,6.25270518436955247e-01,6.25270518436955247e-01,151.16107689699857
109,1100,6.25270518436955247e-01,6.25483504988936789e-01,152.53702419099864
110,1110,6.24808936770509304e-01,6.24808936770509304e-01,153.91839549699216
111,1120,6.24808936770509304e-01,6.25381842766002616e-01,155.2962720550131
112,1130,6.23951474544103712e-01,6.23951474544103712e-01,156.679418574
113,1140,6.23951474544103712e-01,6.24685487682286378e-01,158.07061609299853
114,1150,6.23951474544103712e-01,6.24946340339486817e-01,159.45867661898956
115,1160,6.23951474544103712e-01,6.24355745474362345e-01,160.85791793701355
116,1170,6.23809150052883177e-01,6.23809150052883177e-01,162.24206470599165
117,1180,6.23809150052883177e-01,6.24070083826861577e-01,163.62055878699175
118,1190,6.23809150052883177e-01,6.24571754606776608e-01,165.00020201998996
119,1200,6.23376639696447965e-01,6.23376639696447965e-01,166.38437869300833
120,1210,6.23376639696447965e-01,6.23918997319661162e-01,167.77660288198967
121,1220,6.23376639696447965e-01,6.23656004269588449e-01,169.17158954101615
122,1230,6.22679855657475079e-01,6.22679855657475079e-01,170.55452514099306
123,1240,6.22555266230189752e-01,6.22555266230189752e-01,171.94077918399125
124,1250,6.22555266230189752e-01,6.22764567448878426e-01,173.3242362460005
125,1260,6.22044683184301173e-01,6.22044683184301173e-01,174.70609662501374
126,1270,6.21793624613626306e-01,6.21793624613626306e-01,176.0932946499961
127,1280,6.21508763789927587e-01,6.21508763789927587e-01,177.47063659201376
128,1290,6.20777839232143691e-01,6.20777839232143691e-01,178.8417975360062
129,1300,6.20777839232143691e-01,6.21765172260768773e-01,180.21076090299175
130,1310,6.19918947423135025e-01,6.19918947423135025e-01,181.58371830999386
131,1320,6.19918947423135025e-01,6.20472975657592074e-01,182.9649007919943
132,1330,6.19918947423135025e-01,6.20332287095456181e-01,184.35406568599865
133,1340,6.17962931408018834e-01,6.17962931408018834e-01,185.73504671399132
134,1350,6.15287343534961839e-01,6.15287343534961839e-01,187.11203394900076
135,1360,6.10287755988644487e-01,6.10287755988644487e-01,188.49256915299338
136,1370,6.06927803121388720e-01,6.06927803121388720e-01,189.87350158698973
137,1380,6.02592977324462264e-01,6.02592977324462264e-01,191.25935346301412
138,1390,5.72028818906005210e-01,5.72028818906005210e-01,192.6249645820062
139,1400,4.96944858470556861e-01,4.96944858470556861e-01,194.00479023199296
140,1410,4.51816660434750994e-01,4.51816660434750994e-01,195.38593543801107
141,1420,4.31124753523161208e-01,4.31124753523161208e-01,196.77674805698916
142,1430,4.23553662740613290e-01,4.23553662740613290e-01,198.15785220300313
143,1440,4.03410215004893158e-01,4.03410215004893158e-01,199.53634415901615
144,1450,3.74952173795437049e-01,3.74952173795437049e-01,200.92083693199675
145,1460,3.61999921493372345e-01,3.61999921493372345e-01,202.3034230649937
146,1470,3.49708631873649867e-01,3.49708631873649867e-01,203.69581551200827
147,1480,3.49708631873649867e-01,4.09715685923210171e-01,205.07978628500132
148,1490,2.59081051654673100e-01,2.59081051654673100e-01,206.47366120899096
149,1500,2.50635694420063559e-01,2.50635694420063559e-01,207.8641004569945
150,1510,2.50635694420063559e-01,2.98345864721688392e-01,209.25738987300429
151,1520,1.79881585384889880e-01,1.79881585384889880e-01,210.6488597280113
152,1530,1.79881585384889880e-01,3.03471826623570862e-01,212.03181534798932
153,1540,1.79881585384889880e-01,3.16955757375816216e-01,213.4137824930076
154,1550,1.79881585384889880e-01,3.79336314395684604e-01,214.79473539200262
155,1560,1.79881585384889880e-01,3.75480533461581445e-01,216.18416893100948
156,1570,1.79881585384889880e-01,3.06786278102543775e-01,217.5857721590146
157,1580,1.79881585384889880e-01,2.76893335663702556e-01,218.98075214400887
158,1590,1.79881585384889880e-01,3.47811147467656845e-01,220.38621310400777
159,1600,1.79881585384889880e-01,5.45870532254358443e-01,221.77474035701016
160,1610,1.79881585384889880e-01,3.21043629308524703e-01,223.1652646200091
161,1620,1.79881585384889880e-01,3.82588276436495400e-01,224.54415722101112
162,1630,1.79881585384889880e-01,3.75236386993734516e-01,225.91412939099246
163,1640,1.79881585384889880e-01,3.34454750623758845e-01,227.29403418599395
164,1650,1.79881585384889880e-01,3.29790319152428180e-01,228.68197417398915
165,1660,1.79881585384889880e-01,3.05688702377954757e-01,230.06568859799881
166,1670,1.79881585384889880e-01,3.27786143026874532e-01,231.44339238401153
167,1680,1.79881585384889880e-01,2.99215751718976575e-01,232.81910210000933
168,1690,1.79881585384889880e-01,2.82396919416359860e-01,234.18979090900393
169,1700,1.79881585384889880e-01,2.79919284693152859e-01,235.57181791201583
170,1710,1.79881585384889880e-01,2.34370132305388390e-01,236.96595853500185
171,1720,1.79881585384889880e-01,1.97202042116273596e-01,238.3598306440108
172,1730,1.79881585384889880e-01,2.49616771779424124e-01,239.74715835999814
173,1740,1.64763342284070358e-01,1.64763342284070358e-01,241.1373834059923
174,1750,1.64763342284070358e-01,2.05983767130432288e-01,242.51358191701001
175,1760,1.64763342284070358e-01,1.78282290657664683e-01,243.89470810999046
