"Iter.","Eval.","Best","Current","Time m:s"
0,10,7.00062381146300709e+02,7.00062381146300709e+02,1.3768406990129733
1,20,7.00062381146300709e+02,3.25722680147278015e+03,2.76981985301245
2,30,3.52329601680261646e+02,3.52329601680261646e+02,4.157812443008879
3,40,1.41428126646078880e+01,1.41428126646078880e+01,5.5492727770033525
4,50,1.41428126646078880e+01,2.36901871466136704e+01,6.950428942000144
5,60,1.14722616127823578e+01,1.14722616127823578e+01,8.33533616400382
6,70,1.14722616127823578e+01,1.88161987979678607e+01,9.728218656004174
7,80,5.23034523231414283e+00,5.23034523231414283e+00,11.139172081006109
8,90,3.69509779692123352e+00,3.69509779692123352e+00,12.52572469500592
9,100,3.69509779692123352e+00,3.86516969785026721e+00,13.919792092012358
10,110,3.69509779692123352e+00,4.56682605618948578e+00,15.30705800501164
11,120,2.50693710918334833e+00,2.50693710918334833e+00,16.697538453008747
12,130,2.50693710918334833e+00,4.81003518016343801e+00,18.07553509301215
13,140,2.50693710918334833e+00,2.76132337306317055e+00,19.45176992000779
14,150,2.50693710918334833e+00,4.60050628713379250e+00,20.832629683005507
15,160,2.50693710918334833e+00,4.08157329420070170e+00,22.222021617999417
16,170,2.50693710918334833e+00,3.70093913998139934e+00,23.609712940000463
17,180,2.50693710918334833e+00,2.65763877239256097e+00,25.005031819004216
18,190,2.50693710918334833e+00,2.95190528632510363e+00,26.40643796500808
19,200,2.50693710918334833e+00,4.91364319342870282e+00,27.800564287012094
20,210,2.50693710918334833e+00,2.97350446754250619e+00,29.192193124006735
21,220,2.50693710918334833e+00,3.16285614385932501e+00,30.588810197004932
22,230,2.50693710918334833e+00,3.38804962936631249e+00,31.9814010150003
23,240,2.50693710918334833e+00,3.40438996968165819e+00,33.364192551001906
24,250,2.50693710918334833e+00,2.98894457058232765e+00,34.7490400950046
25,260,2.50693710918334833e+00,3.20945033623477194e+00,36.13073056501162
26,270,2.24786350748219554e+00,2.24786350748219554e+00,37.51605420700798
27,280,2.24786350748219554e+00,2.64446445329761737e+00,38.900672141011455
28,290,2.24786350748219554e+00,3.43188618586266836e+00,40.28763578701182
29,300,2.09844069510055009e+00,2.09844069510055009e+00,41.68606227300188
30,310,2.09844069510055009e+00,2.27775804709032981e+00,43.07762500901299
31,320,2.08857579723925069e+00,2.08857579723925069e+00,44.45800896901346
32,330,2.08857579723925069e+00,2.22451689823341203e+00,45.853067184012616
33,340,2.08857579723925069e+00,2.40770385747023941e+00,47.24364484200487
34,350,2.08857579723925069e+00,2.47229149540075976e+00,48.64579969301121
35,360,2.08857579723925069e+00,2.29818789513814625e+00,50.053634996002074
36,370,2.08857579723925069e+00,2.30382170893457427e+00,51.46293488700758
37,380,2.08857579723925069e+00,2.19618262182970225e+00,52.86819912600913
38,390,2.08857579723925069e+00,2.22072956831090584e+00,54.273123135004425
39,400,2.05540884112879318e+00,2.05540884112879318e+00,55.67156440501276
40,410,1.93443679668651347e+00,1.93443679668651347e+00,57.07039413100574
41,420,1.93443679668651347e+00,2.14905251528344943e+00,58.46333431301173
42,430,1.93443679668651347e+00,2.00822328689432705e+00,59.870098743005656
43,440,1.92488790125218001e+00,1.92488790125218001e+00,61.276724399009254
44,450,1.90748636055359766e+00,1.90748636055359766e+00,62.68163826300588
45,460,1.77757434170666961e+00,1.77757434170666961e+00,64.08308530700742
46,470,1.76704069063140001e+00,1.76704069063140001e+00,65.48072563500318
47,480,1.76704069063140001e+00,1.78087790076229679e+00,66.86838732700562
48,490,1.72608379091639907e+00,1.72608379091639907e+00,68.26786600200285
49,500,1.69952899584533523e+00,1.69952899584533523e+00,69.66034788900288
50,510,1.63588160993022225e+00,1.63588160993022225e+00,71.05416334200709
51,520,1.52844159183302564e+00,1.52844159183302564e+00,72.45218385801127
52,530,1.52844159183302564e+00,1.56811060027668514e+00,73.84237064400804
53,540,1.52844159183302564e+00,1.64482787772934569e+00,75.2362021959998
54,550,1.52844159183302564e+00,1.59056835781810713e+00,76.62894716100709
55,560,1.48917222590637133e+00,1.48917222590637133e+00,78.02114235100453
56,570,1.48917222590637133e+00,1.51705550275188861e+00,79.41719563301012
57,580,1.48917222590637133e+00,1.48980140198900668e+00,80.81229545200767
58,590,1.42818810236542304e+00,1.42818810236542304e+00,82.20654301501054
59,600,1.38531301019457742e+00,1.38531301019457742e+00,83.59555386500142
60,610,1.21467771610423880e+00,1.21467771610423880e+00,84.98171359700791
61,620,9.59810522861732407e-01,9.59810522861732407e-01,86.39123557601124
62,630,8.32808927535127586e-01,8.32808927535127586e-01,87.79971335400478
63,640,4.22549233186382267e-01,4.22549233186382267e-01,89.20818183899974
64,650,4.22549233186382267e-01,6.43062585449219348e-01,90.61520769901108
65,660,4.22549233186382267e-01,5.85916382134926250e-01,92.02290258801077
66,670,4.22549233186382267e-01,6.26806782324658585e-01,93.43831394400331
67,680,4.22549233186382267e-01,5.70832570624327462e-01,94.85230114799924
68,690,4.22549233186382267e-01,4.49722235093433953e-01,96.25888355300413
69,700,4.22549233186382267e-01,7.74315799841735264e-01,97.66423226700863
70,710,4.22549233186382267e-01,5.93426260611256251e-01,99.05761939600052
71,720,4.22549233186382267e-01,4.60296101177959605e-01,100.44894310300879
72,730,3.45497527742076260e-01,3.45497527742076260e-01,101.84453454200411
73,740,3.45497527742076260e-01,4.02129557827704320e-01,103.2463514040137
74,750,3.45497527742076260e-01,6.47111016369035563e-01,104.66651955099951
75,760,3.45497527742076260e-01,5.51695799362978634e-01,106.08421659900341
76,770,3.45497527742076260e-01,5.95444786290516226e-01,107.49706608901033
77,780,3.33992365878025332e-01,3.33992365878025332e-01,108.92152586200973
78,790,3.33992365878025332e-01,3.77429393562573434e-01,110.3343185630074
79,800,2.12168987443752011e-01,2.12168987443752011e-01,111.75238343400997
80,810,2.12168987443752011e-01,2.29009257404805988e-01,113.16061310100486
81,820,2.01385281915907655e-01,2.01385281915907655e-01,114.56289674800064
82,830,2.01385281915907655e-01,2.15279000336733889e-01,115.96276942901022
83,840,1.68968013842033721e-01,1.68968013842033721e-01,117.36973545700312
84,850,1.68968013842033721e-01,2.16723821013262485e-01,118.77669293301005
85,860,1.68968013842033721e-01,1.69177835009420768e-01,120.16900976700708
86,870,1.56079943268586707e-01,1.56079943268586707e-01,121.56989770600921
87,880,1.31421858386353646e-01,1.31421858386353646e-01,122.96973286500724
88,890,1.31421858386353646e-01,1.51247306587595859e-01,124.37811796901224
89,900,1.27599759865266310e-01,1.27599759865266310e-01,125.77521526000055
90,910,1.09333439907290789e-01,1.09333439907290789e-01,127.18633936400875
91,920,1.09333439907290789e-01,1.30185124344587899e-01,128.60182198700204
92,930,1.09333439907290789e-01,1.35008833997230571e-01,130.0209164590051
93,940,1.09333439907290789e-01,1.36832447428439724e-01,131.44074076600373
94,950,1.05573456802962665e-01,1.05573456802962665e-01,132.8423847410013
95,960,1.05573456802962665e-01,1.15571364083957018e-01,134.24514230000204
96,970,1.04651489896725694e-01,1.04651489896725694e-01,135.66091810500075
97,980,1.04651489896725694e-01,1.16855219623504841e-01,137.06598381600634
98,990,1.04651489896725694e-01,1.12774494917432674e-01,138.46200571100053
99,1000,9.46260622267646734e-02,9.46260622267646734e-02,139.8581781230023
100,1010,9.46260622267646734e-02,1.01892585167239424e-01,141.25350681401324
101,1020,9.46260622267646734e-02,1.05564900043752991e-01,142.6499935620086
102,1030,9.46260622267646734e-02,9.82690611104258122e-02,144.04310720501235
103,1040,9.25674036020168456e-02,9.25674036020168456e-02,145.4332444150059
104,1050,9.25674036020168456e-02,1.05261992383382727e-01,146.83818562301167
105,1060,9.25674036020168456e-02,1.01671661955458500e-01,148.23896773900196
106,1070,9.25674036020168456e-02,9.63032036094937649e-02,149.64838661601243
107,1080,9.25674036020168456e-02,1.01608858552510048e-01,151.0595085160021
108,1090,9.25674036020168456e-02,1.00452816949588533e-01,152.46728771200287
109,1100,9.13498528723271502e-02,9.13498528723271502e-02,153.8672731340048
110,1110,9.13498528723271502e-02,9.77295987408732386e-02,155.2697082740051
111,1120,9.13498528723271502e-02,9.63808777269413858e-02,156.67780990600295
112,1130,9.13498528723271502e-02,9.34987435924821281e-02,158.07020454200392
113,1140,9.13498528723271502e-02,9.60799649094201541e-02,159.46438608301105
114,1150,9.13498528723271502e-02,9.24129030250132183e-02,160.86476890501217
115,1160,9.13498528723271502e-02,9.31292057259067996e-02,162.27183118800167
116,1170,9.13498528723271502e-02,9.33830255119568742e-02,163.67883562100178
117,1180,9.13498528723271502e-02,9.21897770836032221e-02,165.07538195801317
118,1190,9.13498528723271502e-02,9.21809021990147026e-02,166.47184260400536
119,1200,9.13193037427202647e-02,9.13193037427202647e-02,167.86771819800197
120,1210,9.07436559131685194e-02,9.07436559131685194e-02,169.27714316900529
121,1220,8.99620501003773054e-02,8.99620501003773054e-02,170.6829864730098
122,1230,8.99620501003773054e-02,9.01495987014204053e-02,172.08630401101254
123,1240,8.99620501003773054e-02,9.04971328223688476e-02,173.50260944500042
124,1250,8.99620501003773054e-02,9.03256176273147665e-02,174.91666728400742
125,1260,8.99620501003773054e-02,9.03786135704231913e-02,176.3235404020088
126,1270,8.99234609027674547e-02,8.99234609027674547e-02,177.71431535700685
127,1280,8.94166052868619471e-02,8.94166052868619471e-02,179.1201649420109
128,1290,8.91793017745492189e-02,8.91793017745492189e-02,180.51331264400505
129,1300,8.91793017745492189e-02,8.92259167540963988e-02,181.91655814601108
130,1310,8.91793017745492189e-02,8.96092100757072546e-02,183.30859639000846
131,1320,8.91793017745492189e-02,8.94115312674466367e-02,184.708071844012
132,1330,8.91793017745492189e-02,8.96426628290418470e-02,186.11599524600024
133,1340,8.91793017745492189e-02,8.94377847054609876e-02,187.52107904601144
134,1350,8.87479259714247931e-02,8.87479259714247931e-02,188.93235514200933
135,1360,8.86326374405992518e-02,8.86326374405992518e-02,190.32888740200724
136,1370,8.86326374405992518e-02,8.86471139880106729e-02,191.72964435401082
137,1380,8.86326374405992518e-02,8.86524432434655785e-02,193.13510674099962
138,1390,8.84294562858112393e-02,8.84294562858112393e-02,194.54205017800268
139,1400,8.83425487703184409e-02,8.83425487703184409e-02,195.92882755601022
140,1410,8.83425487703184409e-02,8.83661907735912577e-02,197.32974911600468
141,1420,8.82638587260606844e-02,8.82638587260606844e-02,198.72484688500117
142,1430,8.82638587260606844e-02,8.84231926162518389e-02,200.09319854000933
143,1440,8.82374384992301031e-02,8.82374384992301031e-02,201.4720932390046
144,1450,8.82374384992301031e-02,8.83630444704933543e-02,202.85337105400686
145,1460,8.82374384992301031e-02,8.82738343321340796e-02,204.2429834390059
146,1470,8.82374384992301031e-02,8.83250466257893552e-02,205.64364670100622
147,1480,8.80601003607971305e-02,8.80601003607971305e-02,207.0492865940032
148,1490,8.80496943607819299e-02,8.80496943607819299e-02,208.44974625900795
149,1500,8.79585116678309881e-02,8.79585116678309881e-02,209.85085379400698
150,1510,8.79585116678309881e-02,8.80999390778206687e-02,211.24701655301033
151,1520,8.79585116678309881e-02,8.80834031506466802e-02,212.66250550901168
152,1530,8.78725894694739745e-02,8.78725894694739745e-02,214.06950509200396
153,1540,8.78725894694739745e-02,8.80228633744900429e-02,215.47137309300888
154,1550,8.78725894694739745e-02,8.79711579570310459e-02,216.86601186000917
155,1560,8.78725894694739745e-02,8.78780545411443903e-02,218.26093641000625
156,1570,8.78725894694739745e-02,8.80461169301282043e-02,219.6489397730038
157,1580,8.78725894694739745e-02,8.79450794844838790e-02,221.04926380500547
158,1590,8.78725894694739745e-02,8.78836726740251095e-02,222.43903795500228
159,1600,8.78725894694739745e-02,8.78901790091350804e-02,223.8334036150045
160,1610,8.78725894694739745e-02,8.78860423445153444e-02,225.2325212220021
161,1620,8.78725894694739745e-02,8.78733850578852782e-02,226.61232067400124
162,1630,8.78660379064429009e-02,8.78660379064429009e-02,228.01260479100165
163,1640,8.78397100769162664e-02,8.78397100769162664e-02,229.4146435210132
164,1650,8.78103096882233147e-02,8.78103096882233147e-02,230.81219722500828
165,1660,8.78040786478093693e-02,8.78040786478093693e-02,232.2173826470098
166,1670,8.77849839563352580e-02,8.77849839563352580e-02,233.61860216100467
167,1680,8.77437557853564115e-02,8.77437557853564115e-02,235.0179900330113
168,1690,8.77416285474658386e-02,8.77416285474658386e-02,236.40351917900261
169,1700,8.77234397966091123e-02,8.77234397966091123e-02,237.78405430700514
170,1710,8.77134433219913107e-02,8.77134433219913107e-02,239.17729084200982
171,1720,8.77111562827272567e-02,8.77111562827272567e-02,240.57189834800374
172,1730,8.76829323305789304e-02,8.76829323305789304e-02,241.96809455100447
173,1740,8.76443930635466967e-02,8.76443930635466967e-02,243.37465179200808
174,1750,8.75972171048956944e-02,8.75972171048956944e-02,244.76558874601324
175,1760,8.75504421440099628e-02,8.75504421440099628e-02,246.1626769840077
176,1770,8.74445756605159302e-02,8.74445756605159302e-02,247.55182631500065
177,1780,8.74445756605159302e-02,8.74940285187626177e-02,248.9425216330128
178,1790,8.73222353533172901e-02,8.73222353533172901e-02,250.33907196100336
179,1800,8.73213321620184973e-02,8.73213321620184973e-02,251.73729753801308
180,1810,8.70716127822463853e-02,8.70716127822463853e-02,253.15008351601136
181,1820,8.69929660778070851e-02,8.69929660778070851e-02,254.55721185400034
182,1830,8.60820345973443285e-02,8.60820345973443285e-02,255.9538801210001
183,1840,8.57287416458403922e-02,8.57287416458403922e-02,257.3491843390075
184,1850,8.40551833800742276e-02,8.40551833800742276e-02,258.7461686010065
185,1860,8.26324765209978385e-02,8.26324765209978385e-02,260.14785498000856
186,1870,7.95678252764659005e-02,7.95678252764659005e-02,261.54637201600417
187,1880,7.14654303302173916e-02,7.14654303302173916e-02,262.94818063100684
188,1890,5.28982260412093550e-02,5.28982260412093550e-02,264.359324421006
189,1900,3.64944283388544954e-02,3.64944283388544954e-02,265.7852258710045
190,1910,3.64944283388544954e-02,4.35306366443270198e-02,267.1981519460096
191,1920,3.64944283388544954e-02,3.91333290616441842e-02,268.59483813600673
192,1930,3.64944283388544954e-02,3.68443428416707283e-02,269.9953011700127
193,1940,2.72781201007412204e-02,2.72781201007412204e-02,271.39223164301075
194,1950,2.72781201007412204e-02,3.34005811513772705e-02,272.7944278720097
195,1960,2.72781201007412204e-02,3.45619743977837873e-02,274.19507945100486
196,1970,2.72781201007412204e-02,3.23750544342528285e-02,275.5884631920053
197,1980,2.72781201007412204e-02,3.67945764758957697e-02,276.9791742140078
198,1990,2.72781201007412204e-02,3.92252872675216205e-02,278.3748359700112
199,2000,2.72781201007412204e-02,2.75228859138338736e-02,279.78447362100997
200,2010,2.46797453515059870e-02,2.46797453515059870e-02,281.1901860710059
201,2020,2.06304590424496032e-02,2.06304590424496032e-02,282.5925693310128
202,2030,2.06304590424496032e-02,2.88367265730971115e-02,283.9946406950039
203,2040,1.73760280624068661e-02,1.73760280624068661e-02,285.3945917050005
204,2050,1.73760280624068661e-02,1.86851363211156009e-02,286.8053796530003
205,2060,1.73760280624068661e-02,1.91598264910938960e-02,288.2089102270111
206,2070,1.63490939789838093e-02,1.63490939789838093e-02,289.6219602020137
207,2080,1.63490939789838093e-02,1.85857045977579904e-02,291.0134977490088
208,2090,1.60436122746514184e-02,1.60436122746514184e-02,292.40538418600045
209,2100,1.60436122746514184e-02,1.65111566713091289e-02,293.80795867000415
210,2110,1.60436122746514184e-02,1.91241617856736969e-02,295.2027731810085
211,2120,1.57635734127896596e-02,1.57635734127896596e-02,296.6028489330056
212,2130,1.57635734127896596e-02,1.63615263145528121e-02,298.00099555400084
213,2140,1.57635734127896596e-02,2.04557550830321393e-02,299.39625311200507
214,2150,1.57635734127896596e-02,1.72570995847962268e-02,300.7888717110036
215,2160,1.51107098762077140e-02,1.51107098762077140e-02,302.1915575029998
216,2170,1.35341796919113393e-02,1.35341796919113393e-02,303.5925820190023
217,2180,1.35341796919113393e-02,1.41648979738360631e-02,305.00142024300294
218,2190,1.33847274899392583e-02,1.33847274899392583e-02,306.406909043013
219,2200,1.33847274899392583e-02,1.45177808042928121e-02,307.8169442100043
220,2210,1.33847274899392583e-02,1.34586068503619247e-02,309.2302349510137
221,2220,1.33847274899392583e-02,1.39567384474551127e-02,310.621933789007
222,2230,1.23734490847770308e-02,1.23734490847770308e-02,312.0117440690083
223,2240,1.23734490847770308e-02,1.43170595125244986e-02,313.4096442480077
224,2250,1.23734490847770308e-02,1.36004903802281925e-02,314.7970730590023
225,2260,1.23734490847770308e-02,1.26474164918340733e-02,316.18815085000824
226,2270,1.23734490847770308e-02,1.30612559606541837e-02,317.57631081900035
227,2280,1.19285111504734975e-02,1.19285111504734975e-02,318.97114915400743
228,2290,1.19285111504734975e-02,1.19529593965550240e-02,320.38046730500355
229,2300,1.13507636558378405e-02,1.13507636558378405e-02,321.7914889030071
230,2310,1.13507636558378405e-02,1.19261339290281515e-02,323.19768683600705
231,2320,1.13507636558378405e-02,1.16171148757719493e-02,324.60448534801253
232,2330,1.13507636558378405e-02,1.17652970928530057e-02,326.0036653630086
233,2340,1.13126660821661982e-02,1.13126660821661982e-02,327.3934129570116
234,2350,1.13126660821661982e-02,1.15667460125841483e-02,328.78648273700674
235,2360,1.12642406964201074e-02,1.12642406964201074e-02,330.1929308990075
236,2370,1.10537570345307749e-02,1.10537570345307749e-02,331.5884743450006
237,2380,1.10537570345307749e-02,1.11215901659885586e-02,332.98075064500154
238,2390,1.10537570345307749e-02,1.11216751517830871e-02,334.393399795008
239,2400,1.10386828424747698e-02,1.10386828424747698e-02,335.79882283401093
240,2410,1.10386828424747698e-02,1.11614602446831659e-02,337.20196801000566
241,2420,1.07800318802500558e-02,1.07800318802500558e-02,338.6019525030133
242,2430,1.07800318802500558e-02,1.07811699125413031e-02,340.01203586401243
243,2440,1.06410223795367648e-02,1.06410223795367648e-02,341.41189809500065
244,2450,1.06010696187643898e-02,1.06010696187643898e-02,342.8215130610042
245,2460,1.06010696187643898e-02,1.06311847560532115e-02,344.22716811700957
246,2470,1.05010501455117047e-02,1.05010501455117047e-02,345.644856333005
247,2480,1.05010501455117047e-02,1.05452271191944259e-02,347.04979973800073
248,2490,1.04828235844414992e-02,1.04828235844414992e-02,348.46655275100784
249,2500,1.04305091543240667e-02,1.04305091543240667e-02,349.88058998300403
250,2510,1.03466644454917860e-02,1.03466644454917860e-02,351.29107847101113
251,2520,1.03296233059797012e-02,1.03296233059797012e-02,352.69257646100596
252,2530,1.02043692859549086e-02,1.02043692859549086e-02,354.08905342500657
253,2540,1.02043692859549086e-02,1.02897554385478936e-02,355.4975710840081
254,2550,1.01929945234616147e-02,1.01929945234616147e-02,356.89989688601054
255,2560,1.01550902944680874e-02,1.01550902944680874e-02,358.2969609210122
256,2570,1.01550902944680874e-02,1.01919206311422168e-02,359.68073576800816
257,2580,1.01550902944680874e-02,1.01713784420566274e-02,361.07554968300974
258,2590,1.01550902944680874e-02,1.02233886584467693e-02,362.4725084290112
259,2600,1.01363363372744143e-02,1.01363363372744143e-02,363.8739126569999
260,2610,1.00696210903315746e-02,1.00696210903315746e-02,365.2722126930021
261,2620,1.00696210903315746e-02,1.00703218923654195e-02,366.664947148005
262,2630,1.00667099291683292e-02,1.00667099291683292e-02,368.06863438000437
263,2640,1.00618526835276108e-02,1.00618526835276108e-02,369.46336981101194
264,2650,1.00618526835276108e-02,1.00737863863056640e-02,370.8585744180018
265,2660,1.00618526835276108e-02,1.01153171270436208e-02,372.24440692200733
266,2670,1.00618526835276108e-02,1.01320612656083005e-02,373.6311985950015
267,2680,1.00618526835276108e-02,1.01108076695638604e-02,375.01920689700637
