"Iter.","Eval.","Best","Current","Time m:s"
0,10,6.59724421831484449e+01,6.59724421831484449e+01,1.3855529419961385
1,20,2.20858059879689463e+01,2.20858059879689463e+01,2.774745319999056
2,30,5.97402944139497549e+00,5.97402944139497549e+00,4.1556064629985485
3,40,5.97402944139497549e+00,7.45645469101523606e+00,5.5440475170034915
4,50,5.58839413078953307e+00,5.58839413078953307e+00,6.937942208984168
5,60,5.58839413078953307e+00,6.56487793977375400e+00,8.311381721985526
6,70,4.08534839895733537e+00,4.08534839895733537e+00,9.685453721991507
7,80,4.08534839895733537e+00,7.07717981146504282e+00,11.048665865004295
8,90,4.08534839895733537e+00,4.28024038312522670e+00,12.40954766998766
9,100,4.05597275463861973e+00,4.05597275463861973e+00,13.765657407988328
10,110,4.05597275463861973e+00,5.99449747650272791e+00,15.201246958982665
11,120,4.05597275463861973e+00,7.06923328747873470e+00,16.638631227979204
12,130,3.28022413916855937e+00,3.28022413916855937e+00,18.05978515499737
13,140,3.28022413916855937e+00,4.79305253342272852e+00,19.45935500500491
14,150,3.28022413916855937e+00,3.73022414389756296e+00,21.219518230005633
15,160,3.28022413916855937e+00,7.20275428877729684e+00,22.63719329200103
16,170,3.28022413916855937e+00,6.12182405213461056e+00,24.024816810997436
17,180,3.28022413916855937e+00,7.69572628861901631e+00,25.478824963007355
18,190,3.28022413916855937e+00,6.55724268795396004e+00,26.94243143600761
19,200,3.28022413916855937e+00,5.72548938785391748e+00,28.333483781985706
20,210,2.91281397594741165e+00,2.91281397594741165e+00,29.820118204981554
21,220,2.91281397594741165e+00,5.72509882472969522e+00,31.291484507994028
22,230,2.91281397594741165e+00,4.79180941346714917e+00,32.73607507898123
23,240,2.91281397594741165e+00,4.92658910997456090e+00,34.16494672000408
24,250,2.91281397594741165e+00,4.47569940701006708e+00,35.57579238599283
25,260,2.91281397594741165e+00,3.68677270095492027e+00,36.999900511989836
26,270,2.91281397594741165e+00,4.86053502259848802e+00,38.45470050899894
27,280,2.91281397594741165e+00,3.52705023081552094e+00,40.10626479398343
28,290,2.91281397594741165e+00,6.56697740565802857e+00,41.53514331000042
29,300,2.91281397594741165e+00,4.60971496521528401e+00,42.93203187099425
30,310,2.91281397594741165e+00,3.46122272990645108e+00,44.335129213985056
31,320,2.91281397594741165e+00,2.99917358122156585e+00,45.802008870989084
32,330,2.91281397594741165e+00,5.25206444897199809e+00,47.22072392699192
33,340,2.91281397594741165e+00,3.14052981506928752e+00,48.632361983007286
34,350,2.91281397594741165e+00,3.56387492619634028e+00,50.06508907797979
35,360,2.91281397594741165e+00,3.13258376585559084e+00,51.48703035397921
36,370,2.91281397594741165e+00,3.79462513496037124e+00,52.931526075000875
