"Iter.","Eval.","Best","Current","Time m:s"
0,10,2.05807316655961131e+02,2.05807316655961131e+02,1.587818009997136
1,20,2.25524842873896354e+01,2.25524842873896354e+01,3.0459478459961247
2,30,2.25524842873896354e+01,2.65353421727288605e+01,4.5266738520003855
3,40,7.02442221826193425e+00,7.02442221826193425e+00,5.9686656079866225
4,50,5.94092026034804555e+00,5.94092026034804555e+00,7.388115889989422
5,60,5.94092026034804555e+00,6.92815111492256097e+00,8.79698691998783
6,70,5.94092026034804555e+00,6.80645417225388094e+00,10.188948026989237
7,80,4.36113034224791996e+00,4.36113034224791996e+00,11.590666274991236
8,90,4.17004366056907649e+00,4.17004366056907649e+00,12.992558039986761
9,100,3.71456996210283341e+00,3.71456996210283341e+00,14.430583655994269
10,110,3.29349468737276041e+00,3.29349468737276041e+00,15.853995347992168
11,120,2.82274700420523761e+00,2.82274700420523761e+00,17.255859954995685
12,130,2.82274700420523761e+00,3.66611294691862399e+00,18.657353311995394
13,140,2.82274700420523761e+00,2.88813999334063753e+00,20.052999164996436
14,150,2.82274700420523761e+00,3.52394814115569366e+00,21.431448614996043
15,160,2.82274700420523761e+00,3.30849158746922267e+00,22.812577730990597
16,170,2.82274700420523761e+00,2.92027842018548434e+00,24.178315836994443
17,180,2.82274700420523761e+00,2.83057419657499887e+00,25.559685603991966
18,190,2.82274700420523761e+00,3.02922341060792899e+00,26.92752703699807
19,200,2.67390849631901117e+00,2.67390849631901117e+00,28.307159489995684
20,210,2.67390849631901117e+00,2.69793605420040450e+00,29.694068825992872
21,220,2.56861297997200122e+00,2.56861297997200122e+00,31.08800330699887
22,230,2.56861297997200122e+00,3.45174547868904336e+00,32.479433246990084
23,240,2.56861297997200122e+00,2.96542617400078257e+00,33.87594466099108
24,250,2.56861297997200122e+00,2.62427716341805617e+00,35.25250512298953
25,260,2.56861297997200122e+00,3.40927808324552384e+00,36.62512490499648
26,270,2.18911528183688020e+00,2.18911528183688020e+00,38.00820341600047
27,280,2.18911528183688020e+00,2.43886731037129412e+00,39.388538533996325
28,290,2.18911528183688020e+00,2.48146992763422469e+00,40.787713614990935
29,300,2.18911528183688020e+00,2.37755544806970764e+00,42.167054326986545
30,310,2.18911528183688020e+00,2.66909902149209177e+00,43.557737367998925
31,320,2.18911528183688020e+00,2.49179421367993292e+00,44.94348903698847
32,330,2.18911528183688020e+00,2.19129209954553561e+00,46.32620952199795
33,340,2.18911528183688020e+00,2.22778678171223410e+00,47.70792412899027
34,350,2.18911528183688020e+00,2.28563817939316483e+00,49.09016233899456
35,360,2.18911528183688020e+00,2.25397880202485945e+00,50.47126701498928
36,370,2.18911528183688020e+00,2.28807633053358783e+00,51.846001376994536
37,380,2.09318107303906853e+00,2.09318107303906853e+00,53.2139742619911
38,390,1.75151243726440153e+00,1.75151243726440153e+00,54.58094070998777
39,400,1.75151243726440153e+00,2.09210305429187171e+00,55.94900491098815
40,410,1.75151243726440153e+00,2.52846245987786800e+00,57.31800824099628
41,420,1.75151243726440153e+00,2.10890870371697758e+00,58.69549251899298
42,430,1.75151243726440153e+00,2.05339853227222902e+00,60.08646548198885
43,440,1.75151243726440153e+00,2.22423676396467807e+00,61.457276573986746
44,450,1.75151243726440153e+00,2.04555687746549353e+00,62.835525521993986
45,460,1.75151243726440153e+00,2.18424359451203731e+00,64.22588484299195
46,470,1.75151243726440153e+00,1.87125311287267770e+00,65.60040767499595
47,480,1.75151243726440153e+00,1.89024415012428593e+00,66.96988318099466
48,490,1.75151243726440153e+00,1.93129098116873865e+00,68.35206275199016
49,500,1.75151243726440153e+00,1.83675176977259813e+00,69.73046964898822
50,510,1.75151243726440153e+00,1.82917100374941910e+00,71.11145052399661
51,520,1.75151243726440153e+00,1.88237014240311806e+00,72.48949720099336
52,530,1.75151243726440153e+00,1.78233842915073359e+00,73.87934951399802
53,540,1.75151243726440153e+00,1.77230207149893193e+00,75.25536865698814
54,550,1.73240779683253376e+00,1.73240779683253376e+00,76.64481747899845
55,560,1.73240779683253376e+00,1.73740789561742903e+00,78.02658431998861
56,570,1.65550525613925825e+00,1.65550525613925825e+00,79.3998591779964
57,580,1.63035448270902261e+00,1.63035448270902261e+00,80.77405214699684
58,590,1.63035448270902261e+00,1.74524242541322172e+00,82.1401379769959
59,600,1.61097065635786851e+00,1.61097065635786851e+00,83.50541730699479
60,610,1.61097065635786851e+00,1.71187208806829738e+00,84.8769269559998
61,620,1.61097065635786851e+00,1.78577222505596156e+00,86.245629912999
62,630,1.61097065635786851e+00,1.65540423302573680e+00,87.6309060749918
63,640,1.61097065635786851e+00,1.65116965457736842e+00,89.01841567498923
64,650,1.60664634535265738e+00,1.60664634535265738e+00,90.40551384098944
65,660,1.60664634535265738e+00,1.67419208404458608e+00,91.77837429399369
66,670,1.60664634535265738e+00,1.67491744909059204e+00,93.15257238599588
67,680,1.57921110051025781e+00,1.57921110051025781e+00,94.51997952099191
