"Iter.","Eval.","Best","Current","Time m:s"
0,10,3.08839204123009404e+04,3.08839204123009404e+04,1.3944339909940027
1,20,1.56262038233030707e+04,1.56262038233030707e+04,2.775367558992002
2,30,1.56262038233030707e+04,2.71379173970936135e+04,4.160373149003135
3,40,1.53095558929525350e+03,1.53095558929525350e+03,5.570367323001847
4,50,1.53095558929525350e+03,6.90343188356528754e+03,6.931707734009251
5,60,5.81432171373622964e+02,5.81432171373622964e+02,8.318750515987631
6,70,2.47983121419512059e+02,2.47983121419512059e+02,9.694093278987566
7,80,2.47983121419512059e+02,1.06259632740890720e+03,11.076038469997002
8,90,2.15116480482607358e+02,2.15116480482607358e+02,12.461390321986983
9,100,2.15116480482607358e+02,1.13006260890311682e+03,13.846934970992152
10,110,7.34945139734659225e+00,7.34945139734659225e+00,15.243266593985027
11,120,7.34945139734659225e+00,6.32131505367934921e+01,16.656134111981373
12,130,7.34945139734659225e+00,6.90944846803342188e+01,18.037627070996678
13,140,7.34945139734659225e+00,2.70138595170748097e+01,19.459248025988927
14,150,7.34945139734659225e+00,2.51308311219447695e+01,20.87556066599791
15,160,7.34945139734659225e+00,1.49430978598904147e+01,22.2876480849809
16,170,4.89868549952480770e+00,4.89868549952480770e+00,23.67757785198046
17,180,3.69430814554476372e+00,3.69430814554476372e+00,25.047654370981036
18,190,3.69430814554476372e+00,6.05679656079657835e+00,26.4130155830062
19,200,3.69430814554476372e+00,4.93538953226522459e+00,27.77676377998432
20,210,3.69430814554476372e+00,4.16744381691776766e+00,29.12896649900358
21,220,3.01005279439366102e+00,3.01005279439366102e+00,30.472622208006214
22,230,2.97066945118458037e+00,2.97066945118458037e+00,31.827270284993574
23,240,2.97066945118458037e+00,7.18098214045977556e+00,33.200047471997095
24,250,2.97066945118458037e+00,5.08027575647022278e+00,34.550603557989234
25,260,2.97066945118458037e+00,3.93309608023262758e+00,35.91357350198086
26,270,2.97066945118458037e+00,4.30517442604903078e+00,37.255464668996865
27,280,2.82682091793806345e+00,2.82682091793806345e+00,38.60736252798233
28,290,2.82682091793806345e+00,3.26785558334874304e+00,39.964244164992124
29,300,2.82682091793806345e+00,2.87314044524850853e+00,41.332399776991224
30,310,2.82682091793806345e+00,3.05931049774830521e+00,42.695792840997456
31,320,2.82682091793806345e+00,4.08604930959141832e+00,44.068061694997596
32,330,2.82682091793806345e+00,3.48954104314779112e+00,45.44435798499035
33,340,2.38900279881652366e+00,2.38900279881652366e+00,46.80009462998714
34,350,2.38900279881652366e+00,3.22945603008670101e+00,48.164709957985906
35,360,2.38900279881652366e+00,3.00750042258909822e+00,49.525714850984514
36,370,2.38900279881652366e+00,3.77598314649964850e+00,50.88092432299163
37,380,2.38900279881652366e+00,4.01547048325683598e+00,52.218961446982576
38,390,2.38900279881652366e+00,3.53657446281432319e+00,53.554905322002014
39,400,2.38900279881652366e+00,2.95434864944635978e+00,54.89794707100373
40,410,2.38900279881652366e+00,2.97898807474070848e+00,56.23022645700257
41,420,2.38900279881652366e+00,2.42700248252310447e+00,57.56809212799999
42,430,2.38900279881652366e+00,2.72472194337853946e+00,58.92037255098694
43,440,2.33331555329871820e+00,2.33331555329871820e+00,60.25383823699667
44,450,2.33331555329871820e+00,2.76887110822184512e+00,61.587268462986685
45,460,2.33331555329871820e+00,2.62148004516373057e+00,62.94997885500197
46,470,2.33331555329871820e+00,2.60399071432548945e+00,64.2986844459956
47,480,2.03765102033077561e+00,2.03765102033077561e+00,65.66111871198518
48,490,2.03765102033077561e+00,2.77551842659270465e+00,67.00587748998078
49,500,2.03765102033077561e+00,3.35027126964769062e+00,68.39013329698355
50,510,2.03765102033077561e+00,3.21139466733164625e+00,69.76262678499916
51,520,2.03765102033077561e+00,3.03957743983053286e+00,71.12140749298851
52,530,2.03765102033077561e+00,3.16180538273441769e+00,72.47067051299382
